Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,__target__
1962,3.0,4.0,72217.0,0,0,241.0,93,816,42,450,55,56,154,1,3,10,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1962,2.0,2.0,37859.0,1,2,160.0,75,22,1,8,2,1,2,2,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1987,2.0,3.0,25545.0,1,0,40.0,35,32,1,64,16,12,85,3,2,2,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1
1971,4.0,2.0,65808.0,1,1,633.0,1,155,7,80,13,7,10,3,5,1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,4.0,5.0,46015.0,1,1,589.0,25,38,0,2,0,0,6,1,1,0,3,7,1.0,0.0,0.0,0.0,1.0,0.0,0
1953,3.0,6.0,84953.0,0,0,294.0,73,167,48,602,63,72,72,1,3,10,4,2,0.0,1.0,1.0,1.0,0.0,0.0,1
1967,2.0,2.0,76982.0,0,0,536.0,19,464,151,292,65,60,30,1,8,3,4,4,0.0,0.0,1.0,0.0,0.0,0.0,1
1979,3.0,3.0,40662.0,1,0,216.0,0,40,2,23,0,4,23,2,2,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1984,4.0,3.0,38175.0,1,0,400.0,6,70,6,69,2,3,3,3,3,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,2.0,2.0,40851.0,1,1,196.0,63,23,1,7,0,4,24,1,1,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1987,4.0,4.0,42000.0,0,0,158.0,23,124,83,267,85,59,35,2,5,2,11,5,0.0,0.0,0.0,0.0,0.0,0.0,1
1961,0.0,6.0,59184.0,0,1,41.0,6,341,142,113,259,151,66,3,6,6,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1964,4.0,3.0,31686.0,1,1,638.0,31,11,0,5,0,0,1,2,1,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,3.0,54809.0,1,1,388.0,0,63,6,57,13,13,22,4,2,1,5,4,0.0,0.0,0.0,0.0,0.0,0.0,1
1966,1.0,5.0,22634.0,0,0,164.0,47,2,23,11,8,6,46,1,2,1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,5.0,46931.0,2,1,600.0,94,41,0,17,3,1,16,2,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,2.0,5.0,31590.0,1,0,306.0,40,6,2,15,6,6,3,1,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1953,4.0,2.0,36957.0,1,1,38.0,43,100,2,16,2,1,31,4,3,2,2,9,0.0,0.0,0.0,0.0,0.0,0.0,1
1952,0.0,6.0,28457.0,0,0,86.0,96,24,1,108,29,29,14,1,4,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,4.0,5.0,61010.0,0,1,67.0,57,888,0,57,0,0,76,2,8,5,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,2.0,64892.0,0,1,632.0,77,527,24,230,32,24,65,2,6,4,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1962,4.0,4.0,52597.0,0,1,613.0,69,492,0,37,7,0,42,3,6,3,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1980,3.0,2.0,78789.0,0,0,9.0,12,667,50,850,21,83,83,1,4,6,5,2,0.0,0.0,0.0,0.0,0.0,0.0,1
1966,4.0,5.0,30843.0,1,1,629.0,43,24,0,2,0,0,9,2,1,1,2,5,1.0,0.0,0.0,0.0,0.0,0.0,0
1956,3.0,4.0,64857.0,0,0,111.0,78,556,14,717,210,0,43,1,7,5,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,3.0,13624.0,1,0,167.0,93,10,2,15,2,1,6,2,2,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1983,4.0,5.0,21840.0,1,0,338.0,80,17,0,9,0,0,1,1,1,0,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,4.0,2.0,66476.0,0,1,209.0,99,372,18,126,47,48,78,2,5,2,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,2.0,3.0,69209.0,0,0,47.0,4,496,32,849,229,48,128,2,5,3,6,4,0.0,0.0,0.0,1.0,0.0,0.0,0
1976,2.0,4.0,20180.0,0,0,195.0,27,18,42,24,15,20,18,1,2,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,2.0,5.0,38200.0,1,1,125.0,19,12,0,4,0,0,1,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1950,4.0,5.0,52157.0,0,1,640.0,48,189,2,29,3,2,40,2,3,2,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,4.0,3.0,38725.0,1,1,616.0,52,31,0,6,2,1,5,2,1,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,0.0,5.0,58582.0,0,1,405.0,15,402,35,106,101,77,42,2,9,2,9,5,0.0,1.0,0.0,0.0,0.0,0.0,0
1946,2.0,5.0,37760.0,0,0,32.0,20,84,5,38,150,12,28,2,4,1,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1953,3.0,3.0,54348.0,1,1,641.0,51,70,0,16,0,0,4,2,2,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,0.0,3.0,26887.0,0,1,185.0,27,6,7,4,3,4,6,1,1,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,2.0,3.0,46149.0,0,1,461.0,36,254,6,71,4,0,27,5,5,1,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,0.0,5.0,7500.0,1,0,267.0,7,2,8,11,3,8,21,4,3,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,0.0,4.0,74116.0,0,0,492.0,53,871,111,704,145,55,166,1,4,4,10,2,0.0,1.0,0.0,0.0,0.0,0.0,0
1960,0.0,6.0,46779.0,1,1,329.0,55,12,1,3,0,0,7,1,0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,2.0,2.0,102692.0,0,0,236.0,5,168,148,444,32,172,148,1,6,9,13,2,0.0,1.0,1.0,1.0,1.0,0.0,1
1978,1.0,5.0,24882.0,1,0,41.0,52,1,4,10,29,0,36,1,1,1,2,6,1.0,0.0,0.0,0.0,0.0,0.0,0
1961,2.0,3.0,49678.0,0,1,178.0,81,229,5,56,3,2,20,2,6,2,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1981,3.0,5.0,42021.0,1,0,32.0,34,393,5,136,7,5,27,5,10,1,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0
1960,2.0,5.0,78468.0,0,0,585.0,29,434,22,388,104,22,34,1,10,7,10,4,0.0,0.0,0.0,1.0,0.0,0.0,0
1975,2.0,5.0,55914.0,0,1,259.0,32,384,60,364,119,101,232,4,11,6,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,2.0,6.0,42429.0,0,1,532.0,99,55,0,6,2,0,4,2,1,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,4.0,3.0,51650.0,0,1,617.0,81,152,3,22,2,5,7,1,4,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,0.0,5.0,58821.0,0,1,417.0,44,513,14,154,19,0,28,1,9,2,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,2.0,55563.0,0,1,581.0,22,29,1,9,2,0,2,1,2,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,3.0,4.0,35791.0,2,1,266.0,94,27,0,5,0,0,3,2,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,3.0,2.0,63841.0,0,1,252.0,64,635,15,100,20,7,131,1,9,3,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,4.0,5.0,69805.0,0,1,511.0,50,750,71,174,13,10,20,2,6,8,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1981,4.0,5.0,44953.0,0,0,138.0,31,728,17,133,11,8,124,1,7,3,13,6,1.0,0.0,0.0,0.0,0.0,0.0,0
1968,2.0,4.0,57107.0,0,1,25.0,44,159,0,120,0,0,137,7,4,4,8,8,0.0,1.0,0.0,0.0,1.0,0.0,1
1966,4.0,5.0,65814.0,0,1,549.0,90,561,14,113,10,14,35,3,8,2,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1990,2.0,4.0,26095.0,1,0,318.0,77,11,7,9,3,1,11,1,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,2.0,2.0,39996.0,1,1,625.0,85,11,0,3,0,0,1,1,1,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,3.0,67023.0,0,0,551.0,93,444,44,382,11,8,17,1,3,7,13,2,0.0,0.0,0.0,0.0,0.0,1.0,0
1972,4.0,4.0,41644.0,1,1,615.0,67,20,3,4,2,0,2,2,1,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,4.0,60199.0,1,2,389.0,49,8,1,7,2,0,0,1,0,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1947,3.0,5.0,66000.0,0,0,596.0,36,244,51,270,101,0,45,1,1,3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,3.0,2.0,63841.0,0,1,252.0,64,635,15,100,20,7,131,1,9,3,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1980,2.0,3.0,41850.0,1,1,141.0,51,53,5,19,2,13,4,3,3,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1988,0.0,4.0,23331.0,1,0,64.0,97,104,20,101,24,15,5,6,5,1,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,2.0,5.0,59925.0,0,1,118.0,83,473,21,176,19,21,56,3,9,2,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,4.0,4.0,57642.0,0,1,501.0,24,580,6,58,8,0,27,3,7,6,6,4,1.0,0.0,0.0,0.0,0.0,0.0,0
1964,2.0,6.0,85620.0,0,0,500.0,68,416,46,925,60,107,46,1,3,6,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1
1967,3.0,4.0,59235.0,1,0,160.0,4,448,40,469,80,0,91,3,11,2,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1947,4.0,5.0,73059.0,0,1,379.0,36,410,112,420,0,82,71,1,9,3,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,2.0,5.0,30261.0,1,2,55.0,75,8,0,5,0,3,6,1,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,4.0,3.0,72159.0,0,0,87.0,62,322,53,899,34,40,53,1,4,6,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,4.0,20180.0,0,0,195.0,27,18,42,24,15,20,18,1,2,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,2.0,5.0,61416.0,0,0,183.0,25,848,154,323,201,61,78,1,10,3,10,6,1.0,0.0,0.0,0.0,0.0,0.0,0
1955,4.0,4.0,49667.0,0,0,21.0,35,1181,26,120,17,13,39,2,5,10,5,8,1.0,0.0,0.0,0.0,0.0,0.0,1
1957,4.0,2.0,54237.0,0,1,257.0,48,267,3,30,4,0,57,4,5,2,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,2.0,5.0,38946.0,0,1,429.0,84,116,6,82,6,6,41,2,3,1,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,4.0,5.0,65640.0,0,1,548.0,74,204,7,149,20,15,66,1,5,1,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,4.0,3.0,52854.0,1,1,569.0,43,105,0,10,0,1,0,2,2,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,0.0,2.0,60161.0,0,1,81.0,17,584,44,212,46,8,177,3,11,4,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1947,3.0,4.0,91712.0,0,0,422.0,47,1276,24,746,94,29,48,0,9,7,11,3,0.0,0.0,1.0,0.0,0.0,0.0,1
1978,2.0,5.0,42011.0,1,0,227.0,46,131,0,16,2,1,39,4,3,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,3.0,53359.0,1,1,287.0,4,173,4,30,3,6,41,4,5,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,3.0,5.0,43018.0,0,1,436.0,46,35,4,17,7,6,64,1,2,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1981,0.0,5.0,75774.0,1,0,608.0,27,340,21,134,258,14,56,1,7,5,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1949,3.0,6.0,51529.0,0,1,385.0,14,400,4,35,6,0,22,2,9,1,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1950,3.0,2.0,38054.0,1,1,607.0,24,23,2,17,2,1,0,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1980,2.0,5.0,44964.0,1,1,133.0,35,19,1,17,2,0,2,1,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,4.0,5.0,34320.0,1,0,537.0,66,4,1,9,3,0,0,1,1,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,0.0,3.0,23718.0,1,0,381.0,76,6,3,14,15,7,36,3,3,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1981,0.0,4.0,24336.0,1,0,28.0,82,1,6,2,8,2,12,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,0.0,3.0,63564.0,0,0,519.0,0,769,80,252,15,34,65,1,10,10,7,6,1.0,0.0,0.0,0.0,0.0,0.0,1
1965,3.0,4.0,33168.0,0,1,71.0,0,80,1,37,0,1,3,3,2,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,3.0,2.0,63841.0,0,1,252.0,64,635,15,100,20,7,131,1,9,3,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,4.0,5.0,49269.0,1,0,16.0,92,639,8,166,11,8,58,3,7,3,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,4.0,3.0,60491.0,0,1,384.0,81,637,47,237,12,19,76,4,6,11,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,3.0,5.0,46106.0,1,1,617.0,84,30,0,8,2,0,14,1,1,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,3.0,4.0,75777.0,0,0,322.0,12,712,26,538,69,13,80,1,3,6,11,1,0.0,1.0,1.0,0.0,0.0,0.0,1
1982,4.0,3.0,160803.0,0,0,5.0,21,55,16,1622,17,3,4,15,0,28,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,2.0,3.0,42557.0,0,1,30.0,98,192,5,53,0,5,15,4,6,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,2.0,3.0,73691.0,0,1,441.0,58,707,21,250,85,43,73,2,6,2,8,2,1.0,0.0,0.0,0.0,0.0,0.0,0
1977,3.0,3.0,27889.0,1,0,323.0,42,14,0,4,0,0,8,1,1,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1991,4.0,5.0,68682.0,0,0,412.0,56,919,0,505,99,30,45,1,4,9,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1961,2.0,3.0,79410.0,0,0,632.0,19,658,80,483,123,13,13,1,3,2,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,2.0,4.0,57537.0,1,0,299.0,83,191,56,139,51,8,100,4,4,3,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,3.0,30368.0,0,1,442.0,97,35,0,13,2,0,2,2,2,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,2.0,5.0,28087.0,1,1,129.0,77,53,8,17,13,0,21,3,2,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,2.0,3.0,25410.0,1,0,379.0,48,2,2,4,13,13,4,1,1,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,2.0,3.0,67225.0,0,1,458.0,4,315,35,322,46,7,143,3,7,2,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,3.0,5.0,157733.0,1,0,295.0,37,39,1,9,2,0,8,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1957,2.0,4.0,78499.0,0,0,456.0,12,912,72,170,47,36,97,1,11,3,4,4,0.0,0.0,1.0,0.0,0.0,0.0,1
1970,3.0,3.0,61872.0,0,1,475.0,81,330,5,159,36,27,16,4,4,4,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1960,2.0,5.0,44512.0,1,1,378.0,57,23,1,6,0,0,2,2,1,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,3.0,4.0,30523.0,2,1,319.0,0,5,0,3,0,0,5,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,1.0,5.0,9722.0,1,0,62.0,7,6,17,16,6,16,42,4,3,1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,1
1965,2.0,3.0,59754.0,0,1,119.0,96,115,27,44,4,146,139,3,5,2,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1
1947,2.0,5.0,70321.0,0,0,164.0,6,303,23,751,82,26,191,1,6,5,13,4,0.0,0.0,0.0,0.0,0.0,0.0,1
1965,2.0,3.0,44393.0,1,1,370.0,86,24,2,20,2,2,10,2,1,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,2.0,3.0,22063.0,1,0,356.0,43,7,10,13,3,11,11,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1951,2.0,3.0,71107.0,0,1,192.0,61,533,10,217,198,174,195,2,7,6,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,2.0,3.0,26067.0,1,0,439.0,49,22,2,18,0,2,12,3,3,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1983,2.0,3.0,39922.0,1,0,189.0,30,29,12,59,19,1,36,2,3,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,4.0,5.0,34230.0,1,1,143.0,72,15,0,4,0,0,2,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,3.0,3.0,35641.0,1,0,331.0,11,63,3,67,8,9,28,2,3,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,1
1985,4.0,4.0,30298.0,0,0,624.0,48,6,3,12,6,1,0,1,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,0.0,5.0,46344.0,0,1,131.0,28,233,20,57,8,20,91,4,7,1,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1951,0.0,3.0,78497.0,0,0,463.0,44,207,26,447,75,0,223,1,5,7,12,2,0.0,0.0,0.0,1.0,0.0,0.0,0
1981,0.0,3.0,27733.0,1,0,374.0,16,0,7,5,26,2,17,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,2.0,2.0,61250.0,0,1,133.0,49,382,138,65,60,26,59,6,5,2,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,0.0,5.0,49669.0,1,0,627.0,97,166,5,107,11,8,29,2,5,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,4.0,3.0,69969.0,0,0,375.0,64,882,29,514,38,29,44,1,4,2,6,3,0.0,0.0,1.0,1.0,0.0,0.0,1
1973,4.0,7.0,48432.0,0,1,76.0,3,322,3,50,4,3,42,5,7,1,6,8,0.0,0.0,0.0,0.0,0.0,0.0,1
1987,0.0,4.0,23830.0,0,0,528.0,3,1,8,6,4,8,16,1,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1945,4.0,3.0,65846.0,0,0,277.0,68,562,81,276,80,40,81,1,6,3,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,2.0,3.0,51876.0,0,0,420.0,88,99,27,102,28,48,6,1,2,2,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1948,3.0,6.0,78427.0,0,0,82.0,36,972,19,595,180,26,138,3,3,7,10,3,0.0,0.0,0.0,1.0,0.0,0.0,1
1971,3.0,3.0,39791.0,0,1,229.0,89,85,15,27,13,13,21,2,3,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,2.0,2.0,57136.0,0,0,278.0,18,267,140,599,34,12,127,1,7,5,7,6,0.0,0.0,0.0,0.0,0.0,0.0,1
1955,2.0,6.0,79800.0,0,0,53.0,65,1060,21,530,32,0,224,1,5,11,5,3,1.0,0.0,1.0,1.0,0.0,0.0,1
1960,2.0,5.0,70971.0,0,1,51.0,28,1001,17,572,93,125,17,7,11,11,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1
1984,2.0,3.0,72570.0,0,0,601.0,67,274,83,216,151,141,224,1,4,6,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,0.0,5.0,42033.0,1,1,49.0,95,11,1,4,2,0,7,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1962,4.0,4.0,33419.0,0,1,365.0,76,56,0,12,0,0,18,2,2,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,2.0,82582.0,0,0,640.0,54,510,120,550,156,40,241,1,4,9,7,1,1.0,0.0,0.0,1.0,0.0,0.0,1
1969,2.0,3.0,65747.0,0,1,554.0,96,346,17,48,23,13,13,4,8,1,6,6,0.0,1.0,0.0,0.0,0.0,0.0,0
1960,2.0,5.0,30507.0,0,0,213.0,29,65,36,74,38,20,110,1,5,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1960,3.0,3.0,54197.0,0,1,579.0,16,162,6,37,6,13,13,2,1,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,3.0,2.0,48721.0,1,1,273.0,50,81,18,113,47,13,21,6,4,2,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1957,0.0,3.0,53233.0,0,1,563.0,18,28,0,9,3,0,0,1,1,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,4.0,3.0,22554.0,1,1,92.0,38,27,0,10,0,0,4,4,2,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,3.0,2.0,52034.0,1,1,277.0,67,146,0,93,7,13,73,5,4,2,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,0.0,3.0,62972.0,0,1,4.0,39,313,15,47,20,0,192,2,7,4,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1
1974,4.0,5.0,30351.0,1,0,296.0,19,14,0,24,3,3,2,1,3,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,1
1971,3.0,3.0,38196.0,1,1,594.0,20,30,0,11,0,0,3,3,2,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,2.0,5.0,33590.0,2,1,438.0,65,4,0,2,0,0,2,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1949,3.0,3.0,62845.0,1,1,61.0,3,1099,0,45,0,0,34,11,3,4,10,8,0.0,1.0,0.0,0.0,0.0,0.0,0
1971,3.0,4.0,36230.0,1,0,422.0,17,14,2,30,8,2,3,1,2,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1991,0.0,5.0,20193.0,0,0,116.0,18,8,8,22,24,11,9,1,1,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,0.0,5.0,26490.0,0,0,52.0,92,45,47,52,21,20,25,2,3,1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,4.0,3.0,45503.0,1,0,402.0,54,97,4,44,6,1,18,1,3,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,2.0,5.0,64090.0,0,1,355.0,8,316,58,161,76,51,135,1,6,9,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1
1969,1.0,5.0,22390.0,0,0,426.0,49,0,1,4,15,1,5,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,2.0,4.0,24762.0,1,0,531.0,16,6,10,12,3,15,40,3,3,1,2,8,1.0,0.0,0.0,0.0,0.0,0.0,1
1973,4.0,4.0,48432.0,0,1,76.0,3,322,3,50,4,3,42,5,7,1,6,8,0.0,0.0,0.0,0.0,0.0,0.0,1
1950,2.0,5.0,60905.0,0,1,467.0,27,208,17,76,36,17,38,2,3,3,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,4.0,3.0,44325.0,0,1,209.0,69,516,0,21,0,0,5,4,8,2,7,8,0.0,1.0,0.0,0.0,0.0,0.0,0
1978,0.0,4.0,36975.0,1,0,490.0,50,10,6,11,0,4,2,1,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1983,2.0,5.0,36075.0,1,0,471.0,54,46,0,30,12,1,30,1,2,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,3.0,3.0,44159.0,1,0,650.0,85,167,2,62,24,13,7,4,4,1,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1948,4.0,5.0,46681.0,0,2,413.0,52,269,15,69,15,19,38,2,4,6,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1964,2.0,3.0,42523.0,0,0,599.0,96,14,36,11,3,26,35,1,1,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,3.0,5.0,85738.0,0,0,513.0,41,913,26,376,17,26,13,1,3,6,11,1,0.0,1.0,1.0,0.0,0.0,0.0,0
1951,3.0,5.0,59385.0,1,1,258.0,85,135,0,10,0,4,36,2,3,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1960,2.0,5.0,63381.0,0,1,64.0,78,571,50,142,33,50,159,4,4,5,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,2.0,2.0,25818.0,1,0,76.0,51,5,2,8,2,2,9,1,0,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1950,4.0,6.0,56551.0,1,1,613.0,48,67,4,32,17,2,16,3,2,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,2.0,3.0,14045.0,1,0,516.0,24,11,0,5,2,1,1,1,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1957,3.0,5.0,68148.0,0,0,379.0,86,389,66,408,37,57,85,1,4,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,0.0,4.0,75342.0,0,1,266.0,38,204,97,97,21,118,26,1,5,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,2.0,3.0,23957.0,1,0,86.0,47,2,1,18,20,11,16,1,2,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1
1988,0.0,3.0,23331.0,1,0,36.0,92,5,36,7,0,10,45,2,3,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,3.0,57113.0,1,1,181.0,45,182,4,33,0,2,42,6,4,1,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,2.0,3.0,67267.0,0,1,619.0,0,134,11,59,15,2,30,1,3,2,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,3.0,4.0,8820.0,1,1,223.0,52,12,0,13,4,2,4,4,3,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,4.0,4.0,46734.0,1,2,426.0,86,100,1,39,6,1,76,4,3,2,3,6,1.0,0.0,0.0,0.0,0.0,0.0,0
