carat,cut,color,clarity,depth,table,x,y,z,__target__
0.7,3.0,2.0,2.0,60.8,59.0,5.73,5.71,3.48,2023
0.56,3.0,1.0,7.0,61.5,58.0,5.3,5.33,3.27,2279
0.51,3.0,1.0,5.0,61.6,58.0,5.18,5.15,3.18,1567
1.03,3.0,1.0,4.0,59.6,59.0,6.59,6.57,3.92,7817
0.31,1.0,1.0,5.0,59.1,56.0,4.41,4.46,2.62,651
1.51,4.0,5.0,4.0,61.8,63.0,7.28,7.34,4.52,9467
2.02,3.0,3.0,3.0,61.0,58.0,8.15,8.22,4.99,15498
0.34,2.0,2.0,7.0,59.1,57.0,4.66,4.61,2.74,1071
0.71,1.0,1.0,2.0,59.2,61.0,5.8,5.85,3.45,2651
1.27,2.0,1.0,5.0,61.8,55.0,7.03,6.92,4.31,6543
0.98,2.0,2.0,2.0,62.7,55.0,6.37,6.27,3.96,4950
0.23,4.0,1.0,7.0,60.7,58.0,3.96,4.01,2.42,498
1.59,4.0,5.0,4.0,61.2,57.8,7.5,7.52,4.6,11018
0.33,2.0,1.0,5.0,60.5,56.0,4.51,4.48,2.72,928
0.52,2.0,4.0,4.0,61.0,56.0,5.15,5.23,3.17,1699
0.59,4.0,1.0,3.0,62.9,58.0,5.33,5.39,3.37,1362
0.56,4.0,0.0,7.0,61.6,59.0,5.27,5.34,3.27,2612
1.01,2.0,3.0,4.0,61.2,57.0,6.42,6.47,3.95,7290
0.71,4.0,1.0,5.0,63.7,58.0,5.6,5.64,3.58,2922
0.57,2.0,1.0,7.0,61.5,56.0,5.31,5.35,3.28,2447
1.19,3.0,5.0,3.0,62.6,58.0,6.75,6.7,4.21,4745
0.7,0.0,0.0,2.0,52.2,65.0,6.04,5.99,3.14,1895
1.21,2.0,4.0,2.0,61.1,57.0,6.91,6.83,4.2,6180
1.2,3.0,4.0,5.0,60.6,58.0,6.88,6.82,4.15,6666
0.74,4.0,3.0,6.0,63.2,56.0,5.74,5.72,3.62,3328
0.51,2.0,3.0,3.0,61.3,55.0,5.17,5.19,3.17,1094
0.7,3.0,3.0,5.0,63.0,57.0,5.67,5.6,3.55,2381
1.01,2.0,2.0,4.0,62.0,57.0,6.45,6.39,3.98,7602
1.0,3.0,2.0,7.0,61.9,61.0,6.45,6.32,3.95,7204
0.37,2.0,6.0,2.0,61.4,57.0,4.62,4.66,2.85,469
0.41,2.0,2.0,6.0,62.3,55.0,4.79,4.74,2.97,1356
0.3,4.0,1.0,5.0,62.9,58.0,4.22,4.24,2.66,658
0.53,1.0,5.0,2.0,65.5,59.0,5.01,5.06,3.3,923
1.16,2.0,5.0,2.0,61.5,60.0,6.76,6.71,4.14,4742
0.34,2.0,1.0,5.0,62.2,55.0,4.49,4.48,2.79,956
0.8,4.0,4.0,3.0,63.4,58.0,5.87,5.84,3.71,2502
2.0,3.0,3.0,3.0,62.9,58.0,7.98,7.92,5.0,13420
0.32,2.0,3.0,7.0,61.9,57.0,4.41,4.38,2.72,936
0.32,2.0,1.0,5.0,61.7,56.0,4.44,4.41,2.73,900
1.25,2.0,5.0,4.0,61.4,58.0,6.89,6.93,4.24,7042
1.01,1.0,2.0,4.0,62.9,64.0,6.38,6.28,3.98,5606
0.91,2.0,2.0,2.0,62.0,57.0,6.22,6.24,3.86,4801
0.42,2.0,2.0,5.0,62.0,55.0,4.79,4.82,2.98,872
0.9,3.0,4.0,4.0,62.9,58.0,6.12,6.06,3.83,4234
0.42,3.0,1.0,5.0,62.8,59.0,4.8,4.76,3.0,1024
0.31,2.0,4.0,4.0,62.6,55.0,4.34,4.38,2.73,544
0.5,4.0,3.0,2.0,61.1,57.0,5.14,5.2,3.16,1098
1.0,1.0,5.0,4.0,63.9,56.0,6.37,6.18,4.01,4581
1.1,2.0,3.0,2.0,62.3,56.0,6.64,6.58,4.12,5226
0.33,3.0,1.0,6.0,59.7,58.0,4.49,4.52,2.69,984
1.2,4.0,6.0,5.0,62.5,57.0,6.72,6.79,4.22,4590
0.32,2.0,1.0,1.0,62.9,54.0,4.37,4.41,2.76,1018
0.72,3.0,2.0,2.0,61.7,59.0,5.74,5.7,3.53,2492
0.9,4.0,5.0,3.0,60.4,58.0,6.25,6.31,3.79,3099
0.4,4.0,3.0,2.0,58.3,62.0,4.81,4.86,2.82,636
0.51,2.0,3.0,7.0,61.5,57.0,5.18,5.13,3.17,1974
0.31,3.0,1.0,5.0,61.0,58.0,4.39,4.37,2.67,872
0.9,4.0,4.0,3.0,62.8,57.0,6.15,6.2,3.88,3160
0.3,3.0,4.0,6.0,62.7,59.0,4.29,4.32,2.7,684
0.24,2.0,2.0,7.0,61.0,56.0,4.05,4.08,2.48,678
0.38,2.0,2.0,3.0,62.1,56.0,4.62,4.65,2.88,602
1.29,2.0,3.0,7.0,62.4,57.0,6.97,6.94,4.34,10807
1.29,4.0,3.0,3.0,63.2,54.0,6.96,6.94,4.39,4045
0.3,3.0,1.0,5.0,61.7,58.0,4.32,4.34,2.67,658
0.25,4.0,1.0,6.0,60.2,59.0,4.11,4.13,2.48,575
0.31,3.0,3.0,6.0,60.5,60.0,4.33,4.4,2.64,816
0.36,1.0,4.0,5.0,63.7,55.0,4.52,4.49,2.87,729
0.3,2.0,2.0,6.0,60.5,56.0,4.34,4.45,2.66,863
1.2,4.0,6.0,2.0,61.8,57.7,6.78,6.91,4.23,5083
1.0,4.0,2.0,7.0,63.2,56.0,6.35,6.3,4.0,8172
1.21,3.0,4.0,5.0,59.3,60.0,6.93,6.99,4.13,6849
0.51,2.0,0.0,5.0,62.3,57.0,5.09,5.12,3.18,1787
0.5,0.0,1.0,3.0,65.2,57.0,4.96,4.91,3.22,1141
0.4,3.0,1.0,4.0,62.4,54.0,4.75,4.71,2.95,1125
0.34,2.0,4.0,4.0,62.5,57.0,4.43,4.46,2.78,596
1.12,0.0,5.0,3.0,64.6,57.0,6.5,6.47,4.19,3669
1.15,4.0,1.0,3.0,60.0,59.0,6.78,6.82,4.08,5257
0.93,4.0,0.0,2.0,60.8,59.0,6.24,6.27,3.8,4527
0.31,2.0,2.0,5.0,60.5,57.0,4.39,4.41,2.66,591
0.28,1.0,1.0,4.0,64.3,55.0,4.14,4.16,2.67,470
0.56,2.0,2.0,4.0,62.1,56.0,5.32,5.28,3.29,2097
1.5,4.0,5.0,5.0,62.5,59.0,7.26,7.3,4.55,8893
0.41,4.0,0.0,2.0,63.4,55.0,4.72,4.68,2.98,947
0.33,2.0,0.0,5.0,62.1,56.0,4.48,4.44,2.77,1002
0.8,2.0,1.0,5.0,60.9,57.0,6.01,6.05,3.67,3930
0.3,3.0,2.0,5.0,60.7,58.0,4.32,4.35,2.63,605
1.02,4.0,3.0,6.0,62.1,59.0,6.36,6.39,3.96,7861
2.0,1.0,4.0,3.0,63.8,59.0,7.93,7.88,5.04,12554
0.3,4.0,3.0,7.0,61.6,56.0,4.27,4.3,2.64,552
0.3,2.0,2.0,2.0,61.9,57.0,4.28,4.31,2.66,609
0.36,3.0,2.0,7.0,62.5,56.0,4.6,4.52,2.85,945
0.3,1.0,0.0,2.0,63.8,57.0,4.29,4.27,2.73,709
0.31,1.0,3.0,5.0,63.1,56.0,4.31,4.37,2.74,544
0.3,2.0,1.0,6.0,61.6,55.0,4.34,4.36,2.68,838
1.01,3.0,4.0,2.0,62.4,60.0,6.36,6.33,3.96,4836
0.35,2.0,4.0,1.0,61.5,57.0,4.55,4.58,2.8,868
0.37,3.0,2.0,2.0,62.5,58.0,4.57,4.52,2.84,791
1.07,4.0,3.0,4.0,61.2,55.0,6.63,6.67,4.07,6780
1.54,2.0,3.0,5.0,60.2,59.0,7.47,7.52,4.51,13508
0.3,3.0,2.0,4.0,61.0,58.0,4.33,4.36,2.65,570
0.32,3.0,3.0,2.0,62.8,56.0,4.36,4.34,2.73,612
0.43,3.0,2.0,2.0,62.4,56.0,4.84,4.81,3.01,1016
0.7,4.0,5.0,7.0,62.4,61.0,5.6,5.75,3.54,2394
0.72,4.0,4.0,3.0,63.5,55.0,5.66,5.62,3.58,1799
0.33,3.0,3.0,2.0,61.6,57.0,4.45,4.42,2.73,631
0.7,2.0,3.0,6.0,61.6,55.0,5.72,5.75,3.53,3073
1.51,4.0,4.0,5.0,62.8,58.0,7.21,7.28,4.55,10225
0.94,3.0,2.0,3.0,62.4,58.0,6.23,6.17,3.87,3456
0.77,2.0,5.0,2.0,61.8,55.0,5.89,5.93,3.65,2475
0.31,2.0,2.0,1.0,62.1,54.0,4.36,4.4,2.72,914
1.27,1.0,6.0,4.0,63.4,60.0,6.8,6.85,4.33,5588
1.11,1.0,3.0,3.0,59.7,61.0,6.72,6.69,4.0,5438
0.77,2.0,4.0,5.0,60.6,57.0,5.93,5.89,3.58,2479
0.4,2.0,5.0,1.0,62.2,56.0,4.71,4.75,2.94,982
1.24,3.0,4.0,2.0,60.1,58.0,7.04,7.01,4.22,6327
0.52,2.0,0.0,6.0,62.1,54.0,5.15,5.18,3.21,3373
0.8,3.0,2.0,3.0,58.5,62.0,6.08,6.05,3.55,2371
1.71,3.0,4.0,4.0,62.1,59.0,7.63,7.55,4.71,10457
0.9,4.0,0.0,3.0,58.1,60.0,6.24,6.26,3.63,3371
0.7,4.0,3.0,2.0,63.5,56.0,5.64,5.7,3.6,2293
0.6,3.0,1.0,2.0,63.0,60.0,5.44,5.39,3.41,1577
0.7,2.0,2.0,2.0,62.6,55.0,5.67,5.7,3.56,2410
1.19,2.0,4.0,2.0,62.3,55.0,6.84,6.8,4.25,5318
0.23,4.0,2.0,6.0,60.7,55.0,3.98,4.0,2.42,525
0.55,3.0,0.0,2.0,62.7,59.0,5.22,5.25,3.28,1580
0.9,1.0,2.0,5.0,62.4,58.0,6.08,6.1,3.8,4370
0.51,3.0,0.0,2.0,61.6,58.0,5.12,5.14,3.16,1569
1.2,4.0,5.0,1.0,59.1,61.0,6.91,6.99,4.11,7141
0.34,4.0,5.0,6.0,61.9,58.0,4.43,4.52,2.77,626
1.02,2.0,3.0,5.0,62.5,58.0,6.36,6.44,4.0,6410
0.26,4.0,4.0,6.0,62.5,58.0,4.08,4.11,2.56,468
1.24,4.0,5.0,2.0,61.4,59.0,6.86,6.92,4.23,6075
1.5,1.0,4.0,4.0,63.4,59.0,7.2,7.29,4.59,10256
1.0,2.0,5.0,3.0,58.8,55.0,6.53,6.46,3.82,3629
1.21,3.0,0.0,4.0,60.2,59.0,6.89,6.86,4.14,10083
0.92,4.0,5.0,2.0,63.3,58.0,6.18,6.14,3.9,3323
0.7,4.0,3.0,2.0,62.2,58.0,5.63,5.66,3.51,2095
0.72,3.0,2.0,3.0,61.7,58.0,5.73,5.78,3.55,2058
0.53,3.0,3.0,5.0,62.4,59.0,5.16,5.13,3.21,1607
0.35,2.0,4.0,3.0,60.3,55.0,4.61,4.65,2.79,474
0.33,2.0,3.0,3.0,61.7,55.0,4.46,4.48,2.76,463
0.7,4.0,2.0,2.0,59.7,56.9,5.73,5.86,3.46,2403
0.92,4.0,3.0,2.0,63.8,57.0,6.13,6.16,3.92,3724
0.3,2.0,3.0,5.0,61.3,56.0,4.28,4.33,2.64,526
1.23,4.0,4.0,0.0,61.9,60.6,6.79,6.85,4.22,3835
1.71,2.0,6.0,4.0,62.4,56.0,7.63,7.59,4.75,10778
2.57,3.0,1.0,3.0,61.3,60.0,8.82,8.73,5.38,17116
0.93,1.0,0.0,3.0,64.5,58.0,6.11,6.14,3.95,3839
0.44,3.0,4.0,3.0,59.3,60.0,5.01,4.98,2.96,759
1.01,3.0,2.0,2.0,62.9,59.0,6.38,6.31,3.99,5288
0.77,1.0,4.0,2.0,63.0,65.0,5.82,5.74,3.64,2393
0.73,1.0,1.0,4.0,60.8,61.0,5.77,5.8,3.52,3471
0.38,2.0,5.0,2.0,61.7,56.0,4.64,4.67,2.87,610
0.31,3.0,0.0,2.0,62.0,58.0,4.35,4.3,2.68,732
0.42,2.0,3.0,4.0,61.8,56.0,4.84,4.8,2.98,984
0.52,2.0,0.0,5.0,61.8,55.0,5.19,5.16,3.2,1919
0.38,3.0,2.0,4.0,62.4,59.0,4.63,4.57,2.87,998
0.4,2.0,2.0,3.0,61.8,53.0,4.77,4.74,2.94,688
0.36,3.0,2.0,7.0,62.7,58.0,4.55,4.51,2.84,983
1.14,2.0,4.0,5.0,62.0,55.0,6.71,6.72,4.16,7059
0.32,4.0,2.0,4.0,59.1,59.0,4.45,4.48,2.64,613
0.59,2.0,3.0,2.0,63.4,56.0,5.36,5.29,3.38,1376
1.28,3.0,3.0,4.0,60.9,58.0,7.01,7.09,4.29,9335
0.9,4.0,3.0,4.0,61.5,56.0,6.15,6.2,3.8,4116
0.91,4.0,0.0,3.0,60.8,58.0,6.26,6.31,3.82,3910
0.35,4.0,4.0,6.0,61.1,56.0,4.54,4.57,2.78,733
1.21,4.0,4.0,4.0,60.4,59.0,6.88,6.97,4.18,7196
0.9,2.0,5.0,5.0,62.6,54.3,6.14,6.17,3.86,3820
1.0,4.0,4.0,3.0,63.7,58.0,6.31,6.35,4.03,4395
0.32,2.0,3.0,5.0,62.0,57.0,4.41,4.39,2.73,720
0.35,2.0,1.0,5.0,62.0,56.0,4.49,4.51,2.79,704
1.04,1.0,4.0,0.0,63.9,58.0,6.42,6.35,4.08,3261
0.32,4.0,5.0,4.0,62.4,56.0,4.31,4.37,2.71,505
1.01,1.0,1.0,2.0,64.3,59.0,6.31,6.34,4.07,4766
0.51,4.0,2.0,4.0,60.0,59.0,5.18,5.22,3.12,1680
1.9,2.0,5.0,3.0,60.9,55.0,8.0,8.06,4.89,12165
0.31,2.0,4.0,6.0,62.0,54.0,4.34,4.37,2.7,687
1.25,2.0,1.0,5.0,62.6,56.0,6.89,6.84,4.3,8400
0.51,3.0,1.0,5.0,61.3,60.0,5.16,5.11,3.15,1781
0.41,3.0,1.0,4.0,59.8,61.0,4.85,4.79,2.88,1153
1.06,2.0,2.0,0.0,62.1,55.0,6.57,6.54,4.07,3609
0.5,3.0,1.0,3.0,61.3,56.0,5.13,5.08,3.13,1240
0.3,4.0,4.0,6.0,62.5,59.0,4.26,4.29,2.67,684
1.5,3.0,2.0,3.0,60.8,59.0,7.36,7.3,4.46,9408
0.32,2.0,6.0,5.0,62.3,55.3,4.36,4.37,2.72,413
2.19,2.0,5.0,3.0,62.4,56.0,8.26,8.3,5.17,16147
0.33,4.0,2.0,4.0,59.3,56.0,4.49,4.55,2.68,668
0.71,2.0,0.0,5.0,62.0,57.0,5.69,5.73,3.54,3153
0.52,2.0,2.0,3.0,61.5,55.0,5.17,5.2,3.19,1121
0.31,3.0,2.0,5.0,62.4,58.0,4.31,4.34,2.7,625
0.5,4.0,2.0,5.0,63.0,57.0,5.02,5.1,3.19,1272
0.3,1.0,3.0,6.0,63.1,58.0,4.28,4.31,2.71,789
0.58,2.0,3.0,3.0,62.2,55.0,5.4,5.36,3.35,1343
1.18,3.0,4.0,3.0,58.7,60.0,7.01,6.93,4.09,4956
1.1,2.0,3.0,5.0,62.5,54.0,6.59,6.62,4.12,7074
0.41,2.0,0.0,3.0,62.3,57.0,4.78,4.75,2.97,876
0.7,3.0,1.0,2.0,60.0,59.0,5.79,5.75,3.46,2777
0.5,2.0,3.0,7.0,62.7,54.0,5.05,5.09,3.18,1784
0.72,4.0,1.0,2.0,61.6,58.0,5.74,5.78,3.55,2688
0.8,4.0,4.0,6.0,62.9,58.0,5.82,5.88,3.68,4468
1.0,3.0,4.0,0.0,62.7,59.0,6.39,6.33,3.98,2058
0.41,2.0,5.0,5.0,62.0,57.0,4.74,4.77,2.95,742
1.51,4.0,5.0,4.0,60.7,60.0,7.43,7.49,4.53,9979
0.35,3.0,1.0,4.0,60.8,58.0,4.55,4.58,2.78,829
0.32,2.0,1.0,4.0,61.7,57.0,4.39,4.42,2.72,758
0.44,1.0,3.0,1.0,58.5,61.0,4.99,5.03,2.93,1407
1.51,1.0,6.0,5.0,63.7,59.0,7.12,7.2,4.56,7207
1.0,2.0,3.0,7.0,62.6,55.0,6.37,6.4,4.0,7403
0.4,4.0,3.0,2.0,61.9,55.0,4.71,4.75,2.93,682
1.06,2.0,1.0,2.0,59.6,54.0,6.64,6.62,3.95,5250
0.31,2.0,0.0,2.0,61.0,57.0,4.41,4.38,2.68,732
0.7,4.0,5.0,4.0,62.2,57.0,5.69,5.72,3.55,2332
0.41,2.0,6.0,5.0,62.2,54.4,4.72,4.75,2.95,637
1.01,3.0,2.0,5.0,62.1,60.0,6.36,6.43,3.97,5988
1.04,3.0,2.0,2.0,59.5,60.0,6.62,6.59,3.93,5882
1.21,2.0,5.0,4.0,61.5,56.0,6.83,6.87,4.22,6691
0.72,2.0,5.0,6.0,61.3,57.0,5.75,5.77,3.53,2654
2.0,1.0,5.0,5.0,63.6,60.0,8.03,7.95,5.08,16439
0.71,3.0,3.0,5.0,60.3,60.0,5.81,5.76,3.49,2694
0.41,3.0,0.0,7.0,62.5,58.0,4.75,4.72,2.96,1356
0.53,2.0,1.0,4.0,61.4,56.0,5.21,5.25,3.21,2143
0.94,3.0,1.0,3.0,62.4,58.0,6.33,6.26,3.93,4027
0.57,2.0,3.0,5.0,61.8,56.0,5.3,5.35,3.29,1608
0.9,2.0,0.0,3.0,62.4,56.0,6.16,6.24,3.87,4078
2.01,4.0,1.0,3.0,58.9,60.0,8.2,8.24,4.84,17024
0.39,4.0,4.0,7.0,62.1,58.0,4.63,4.65,2.88,855
0.39,4.0,3.0,5.0,62.4,56.0,4.64,4.68,2.91,787
0.31,3.0,1.0,4.0,61.9,56.0,4.37,4.32,2.69,816
1.56,2.0,2.0,2.0,62.7,57.0,7.34,7.39,4.62,11943
0.56,2.0,2.0,5.0,62.2,55.0,5.25,5.28,3.28,1739
0.52,2.0,1.0,2.0,61.6,55.0,5.16,5.19,3.19,1555
0.7,0.0,4.0,2.0,64.5,59.0,5.54,5.51,3.56,2176
1.2,2.0,2.0,5.0,62.7,57.0,6.71,6.76,4.22,9176
1.27,1.0,6.0,3.0,66.0,59.0,6.71,6.75,4.44,4542
1.51,2.0,3.0,4.0,60.6,57.0,7.48,7.38,4.5,14507
0.24,4.0,2.0,7.0,60.5,59.0,3.98,4.05,2.43,552
0.3,4.0,0.0,3.0,62.9,58.0,4.26,4.29,2.69,447
1.24,2.0,3.0,4.0,61.1,57.0,6.98,6.91,4.24,8449
0.9,0.0,1.0,2.0,59.2,60.0,6.17,6.22,3.67,4220
0.32,3.0,4.0,4.0,61.3,60.0,4.33,4.38,2.67,561
0.85,2.0,1.0,2.0,60.7,57.0,6.11,6.14,3.72,4181
1.01,3.0,1.0,5.0,58.1,60.0,6.58,6.51,3.8,6516
0.9,3.0,0.0,2.0,62.7,56.0,6.16,6.12,3.85,4304
0.3,4.0,2.0,3.0,63.4,56.0,4.29,4.26,2.71,506
0.5,3.0,1.0,5.0,62.6,60.0,5.03,5.0,3.14,1629
1.01,2.0,1.0,2.0,61.9,56.0,6.43,6.47,3.99,5571
0.71,1.0,5.0,2.0,59.9,65.0,5.71,5.74,3.43,2165
0.31,2.0,0.0,2.0,62.7,56.0,4.36,4.32,2.72,732
0.72,4.0,1.0,5.0,62.9,57.0,5.68,5.73,3.59,2990
0.54,1.0,1.0,7.0,57.5,61.0,5.47,5.39,3.12,2391
0.83,3.0,1.0,3.0,59.2,60.0,6.17,6.12,3.64,2859
1.1,4.0,4.0,2.0,63.5,55.0,6.55,6.49,4.14,4682
0.2,3.0,0.0,5.0,62.3,60.0,3.73,3.68,2.31,367
1.08,2.0,4.0,3.0,61.2,57.4,6.57,6.63,4.04,4564
0.3,4.0,4.0,5.0,62.7,59.0,4.22,4.26,2.66,473
2.09,1.0,6.0,5.0,57.2,64.0,8.51,8.46,4.85,11576
1.51,4.0,4.0,7.0,63.1,56.0,7.33,7.28,4.61,9332
0.3,3.0,3.0,2.0,62.7,58.0,4.27,4.22,2.66,574
1.33,2.0,3.0,7.0,61.7,58.0,7.04,7.07,4.35,12345
0.4,3.0,0.0,7.0,58.3,59.0,4.9,4.88,2.85,1152
1.15,2.0,3.0,5.0,61.4,57.0,6.78,6.74,4.15,6492
1.25,2.0,6.0,7.0,62.1,56.0,6.81,6.84,4.24,5980
0.71,1.0,5.0,5.0,64.3,63.0,5.63,5.56,3.6,2214
1.0,4.0,4.0,3.0,62.0,57.0,6.4,6.34,3.95,4379
0.34,3.0,0.0,2.0,59.6,59.0,4.57,4.55,2.72,803
1.11,1.0,6.0,2.0,63.6,58.0,6.57,6.48,4.15,3916
0.34,2.0,1.0,4.0,62.2,55.0,4.49,4.52,2.8,805
1.67,4.0,3.0,7.0,61.6,57.0,7.61,7.69,4.71,17028
0.31,2.0,2.0,5.0,61.9,54.0,4.38,4.35,2.7,802
1.01,2.0,4.0,2.0,62.6,55.0,6.44,6.38,4.01,4965
0.32,2.0,1.0,5.0,62.1,56.0,4.38,4.41,2.73,702
0.7,3.0,4.0,5.0,60.7,59.0,5.66,5.68,3.44,2394
0.5,3.0,2.0,2.0,62.4,57.0,5.13,5.1,3.19,1838
1.0,1.0,1.0,2.0,57.5,62.0,6.5,6.58,3.76,5051
1.01,1.0,1.0,3.0,63.7,55.0,6.38,6.31,4.05,4118
0.7,4.0,3.0,2.0,62.8,57.0,5.62,5.66,3.54,2276
0.6,2.0,3.0,4.0,60.2,57.0,5.49,5.54,3.32,2109
0.59,2.0,0.0,3.0,61.1,56.0,5.4,5.44,3.31,1419
0.35,2.0,1.0,5.0,62.4,57.0,4.52,4.55,2.83,767
1.26,4.0,4.0,3.0,62.2,57.0,6.86,6.9,4.28,5736
0.4,3.0,4.0,2.0,62.1,62.0,4.73,4.7,2.93,855
0.3,2.0,4.0,4.0,61.9,58.0,4.3,4.32,2.67,545
1.0,2.0,5.0,3.0,58.8,55.0,6.53,6.46,3.82,3629
1.26,2.0,0.0,3.0,61.6,56.0,6.99,6.95,4.3,5412
0.3,2.0,5.0,5.0,62.7,54.0,4.28,4.3,2.69,438
1.01,2.0,1.0,2.0,62.4,56.0,6.43,6.39,4.0,5599
1.18,4.0,4.0,2.0,62.6,55.0,6.76,6.79,4.24,5674
1.17,3.0,4.0,3.0,62.7,56.0,6.74,6.68,4.21,4914
0.55,2.0,3.0,7.0,60.5,56.0,5.36,5.37,3.24,1948
0.95,4.0,3.0,3.0,62.6,58.0,6.17,6.23,3.88,4194
0.36,2.0,2.0,2.0,62.7,57.0,4.56,4.53,2.85,667
0.55,4.0,2.0,4.0,61.2,56.4,5.28,5.33,3.25,1975
1.01,3.0,4.0,4.0,61.9,57.0,6.43,6.39,3.97,4779
1.01,3.0,3.0,3.0,62.9,57.0,6.39,6.33,4.0,3750
1.51,1.0,1.0,2.0,63.6,56.0,7.34,7.23,4.63,12490
1.21,3.0,2.0,4.0,61.1,57.0,6.93,6.89,4.22,9846
0.42,2.0,3.0,1.0,62.0,57.0,4.82,4.8,2.98,1310
1.25,2.0,4.0,7.0,60.6,57.0,7.0,6.97,4.23,8036
0.74,2.0,2.0,3.0,61.6,55.0,5.81,5.87,3.6,2410
0.9,4.0,0.0,3.0,60.6,61.0,6.14,6.2,3.74,3534
1.01,3.0,3.0,7.0,62.4,59.0,6.37,6.32,3.96,7466
0.3,2.0,2.0,6.0,62.4,56.0,4.28,4.31,2.68,868
0.72,4.0,6.0,2.0,58.3,62.0,5.87,5.93,3.44,1886
0.8,2.0,3.0,4.0,61.1,58.0,5.96,6.03,3.66,3578
0.36,4.0,1.0,2.0,60.8,59.0,4.56,4.59,2.78,631
0.78,4.0,5.0,3.0,62.5,58.0,5.82,5.89,3.66,2132
1.01,3.0,2.0,3.0,62.6,60.0,6.35,6.37,3.98,4416
0.52,1.0,2.0,2.0,63.6,62.0,5.07,4.96,3.2,1357
1.0,1.0,4.0,2.0,63.9,56.0,6.31,6.28,4.02,4469
1.52,1.0,4.0,2.0,63.6,57.0,7.3,7.25,4.63,10078
1.01,3.0,4.0,5.0,61.6,59.0,6.39,6.41,3.94,5166
0.9,1.0,4.0,5.0,63.1,60.0,6.08,6.12,3.85,3989
0.38,2.0,2.0,5.0,62.2,57.0,4.63,4.6,2.87,1026
0.5,4.0,4.0,1.0,61.0,60.0,5.08,5.12,3.11,1799
0.3,1.0,3.0,4.0,63.6,57.0,4.23,4.26,2.7,605
0.27,2.0,5.0,7.0,61.2,56.0,4.18,4.2,2.56,587
1.54,2.0,3.0,3.0,61.9,55.0,7.47,7.39,4.6,9193
0.8,4.0,4.0,5.0,63.1,57.0,5.87,5.92,3.72,3235
0.71,3.0,3.0,5.0,59.8,56.0,5.89,5.81,3.5,2766
0.71,4.0,2.0,4.0,60.6,60.0,5.68,5.73,3.46,3218
0.25,4.0,1.0,5.0,59.7,61.0,4.08,4.1,2.44,409
1.62,1.0,6.0,3.0,64.2,62.0,7.33,7.41,4.73,6112
1.19,1.0,4.0,4.0,60.8,61.0,6.86,6.88,4.18,7152
0.73,2.0,0.0,2.0,61.8,56.0,5.8,5.76,3.57,3189
1.78,3.0,1.0,3.0,60.5,59.0,7.89,7.8,4.75,10765
1.02,0.0,2.0,2.0,61.8,50.0,6.59,6.51,4.05,4227
1.52,4.0,5.0,2.0,59.9,60.0,7.46,7.49,4.48,9290
0.31,2.0,1.0,2.0,61.8,53.9,4.32,4.35,2.68,542
1.14,3.0,5.0,2.0,62.2,58.0,6.7,6.67,4.16,4788
0.38,2.0,4.0,5.0,62.2,54.0,4.64,4.68,2.9,703
0.5,4.0,1.0,5.0,63.2,56.0,5.06,5.03,3.19,1629
0.57,2.0,2.0,7.0,62.0,55.0,5.3,5.31,3.29,2339
1.61,2.0,2.0,2.0,62.6,58.0,7.44,7.48,4.67,12085
1.5,3.0,3.0,3.0,58.3,61.0,7.55,7.4,4.34,6720
0.58,4.0,3.0,7.0,59.1,59.6,5.39,5.42,3.19,2021
0.96,3.0,1.0,2.0,58.7,62.0,6.41,6.39,3.76,4365
0.33,3.0,5.0,4.0,61.6,60.0,4.42,4.45,2.73,521
0.71,4.0,4.0,2.0,63.1,57.0,5.65,5.61,3.55,2207
0.25,2.0,3.0,2.0,62.3,53.0,4.06,4.09,2.54,363
1.01,4.0,4.0,2.0,60.2,60.0,6.5,6.48,3.91,4617
0.32,4.0,4.0,2.0,63.1,55.0,4.37,4.34,2.75,576
0.39,1.0,3.0,5.0,63.8,59.0,4.66,4.59,2.95,982
0.5,2.0,4.0,7.0,61.6,57.0,5.08,5.14,3.15,1842
1.19,2.0,2.0,4.0,60.5,57.0,6.82,6.88,4.15,10449
0.4,1.0,3.0,4.0,59.6,61.0,4.8,4.86,2.88,820
1.01,1.0,1.0,3.0,63.7,58.0,6.32,6.36,4.04,4666
1.82,3.0,5.0,4.0,61.4,60.0,7.8,7.83,4.8,13813
0.43,2.0,2.0,7.0,62.2,55.0,4.85,4.83,3.01,1250
0.38,2.0,1.0,7.0,61.8,56.0,4.67,4.72,2.9,947
0.75,2.0,0.0,3.0,61.5,55.0,5.85,5.89,3.61,2618
0.27,4.0,2.0,7.0,61.8,56.0,4.19,4.2,2.6,682
0.34,2.0,0.0,5.0,62.0,55.0,4.48,4.45,2.77,1033
0.41,3.0,3.0,5.0,60.8,59.0,4.8,4.78,2.91,1061
1.03,0.0,0.0,2.0,64.4,61.0,6.33,6.25,4.05,4845
1.01,1.0,6.0,3.0,63.7,60.0,6.4,6.29,4.05,3088
0.76,2.0,0.0,3.0,62.4,57.0,5.78,5.83,3.62,2770
1.02,4.0,4.0,2.0,62.9,59.0,6.38,6.41,4.02,4796
0.8,3.0,3.0,3.0,61.8,58.0,5.92,5.98,3.68,2429
0.31,2.0,0.0,7.0,61.9,57.0,4.35,4.31,2.68,982
0.59,2.0,1.0,7.0,61.1,57.0,5.39,5.41,3.3,2911
1.57,2.0,5.0,5.0,62.8,57.0,7.46,7.37,4.66,10462
