net_profit_to_total_assets,total_liabilities_to_total_assets,working_capital_to_total_assets,current_assets_to_short_term_liabilities,liquidity_days_ratio,retained_earnings_to_total_assets,ebit_to_total_assets,book_value_equity_to_total_liabilities,sales_to_total_assets,equity_to_total_assets,extended_profit_to_total_assets,gross_profit_to_short_term_liabilities,gross_profit_plus_depreciation_to_sales,gross_profit_plus_interest_to_total_assets,liabilities_days_ratio,gross_profit_plus_depreciation_to_total_liabilities,total_assets_to_total_liabilities,gross_profit_to_total_assets,gross_profit_to_sales,inventory_days_ratio,sales_growth_ratio,operating_profit_to_total_assets,net_profit_to_sales,three_year_gross_profit_to_total_assets,equity_minus_share_capital_to_total_assets,net_profit_plus_depreciation_to_total_liabilities,operating_profit_to_financial_expenses,working_capital_to_fixed_assets,log_total_assets,net_liabilities_to_sales,gross_profit_plus_interest_to_sales,current_liabilities_days_ratio,operating_expenses_to_short_term_liabilities,operating_expenses_to_total_liabilities,sales_profit_to_total_assets,total_sales_to_total_assets,current_assets_minus_inventories_to_long_term_liabilities,constant_capital_to_total_assets,sales_profit_to_sales,liquid_assets_to_short_term_liabilities,liabilities_to_adjusted_operating_profit,operating_profit_to_sales,receivables_plus_inventory_turnover_days,receivables_days_ratio,net_profit_to_inventory,current_assets_minus_inventory_to_short_term_liabilities,inventory_days_cost_ratio,ebitda_to_total_assets,ebitda_to_sales,current_assets_to_total_liabilities,short_term_liabilities_to_total_assets,short_term_liabilities_days_cost_ratio,equity_to_fixed_assets,constant_capital_to_fixed_assets,working_capital_absolute,gross_margin,adjusted_liquidity_ratio,total_costs_to_total_sales,long_term_liabilities_to_equity,inventory_turnover_ratio,receivables_turnover_ratio,short_term_liabilities_days_ratio,sales_to_short_term_liabilities,sales_to_fixed_assets,__target__
0.076337,0.2206,0.26452,2.1991,68.255,0.22004,0.090933,3.4942,1.0697,0.77083,0.090933,0.41221,0.084945,0.090933,807.08,0.45225,4.5331,0.090933,0.077424,14.889,1.0889,0.073829,0.064997,0.26337,0.77083,0.38608,0.67243,0.51374,6.1837,0.14882,0.077424,73.336,4.9771,0.33468,0.073829,1.2169,3.6564,0.77083,0.062861,0.25354,0.087738,0.062861,133.38,118.49,1.5934,1.9819,15.927,0.064997,0.055341,2.1991,0.2206,0.20092,1.4971,1.4971,403780.0,0.06516,0.099033,0.93484,0.0,24.514,3.0804,68.557,5.324,2.2811,0
0.20312,0.3638,0.51102,2.4047,40.415,0.52625,0.25269,1.2162,1.0538,0.44245,0.25269,0.69458,0.055704,0.25269,509.18,0.71684,2.7487,0.25269,0.053974,0.54631,1.0617,0.23203,0.043385,0.65818,0.44245,0.58057,0.52227,4.0824,4.3657,0.05157,0.053974,29.889,12.212,0.63779,0.23203,4.7067,3.6564,0.44245,0.049561,0.35328,0.049809,0.049561,58.184,57.637,28.986,2.3854,0.57569,0.22393,0.047831,2.4047,0.3638,0.081887,3.5347,3.5347,11862.0,0.051041,0.45907,0.94896,0.0,668.12,6.3327,28.363,12.869,37.402,0
0.079071,0.27394,0.47991,2.7519,59.64,-0.06475,0.079113,2.297,1.0623,0.62924,0.079113,0.2888,0.078613,0.079113,827.7,0.44098,3.6504,0.079113,0.051483,58.118,1.2096,0.081573,0.051456,-0.051623,0.62924,0.44083,0.56389,1.9497,3.9823,0.1181,0.051483,69.119,5.2808,0.29778,0.081573,1.5631,3.6564,0.62924,0.053084,0.34658,0.073065,0.053084,156.51,98.39,0.32316,1.8587,61.737,0.039884,0.025954,2.7519,0.27394,0.18937,2.5563,2.5563,4607.6,0.058611,0.12566,0.94139,0.0,6.2803,3.7097,65.068,5.6095,6.2428,0
0.085232,0.41149,0.29309,1.7214,34.79,0.23937,0.10781,1.3331,1.0482,0.54857,0.10781,0.26535,0.073287,0.10781,1222.1,0.29867,2.4302,0.10781,0.064288,4.4156,1.2872,0.10867,0.050824,0.30615,0.54857,0.24381,0.67919,0.97496,4.7425,0.14996,0.064288,92.689,3.9379,0.26408,0.10867,1.7372,130.47,0.55378,0.064798,0.68832,0.10931,0.064798,91.354,86.938,4.2012,1.6715,4.6283,0.093574,0.055799,1.6996,0.40629,0.25394,1.8248,1.8421,16201.0,0.045957,0.15537,0.95404,0.009488,82.661,4.1984,88.429,4.1276,5.5785,0
0.023908,0.81639,0.13699,1.1678,-24.355,0.056361,0.029386,0.21035,1.0168,0.17173,0.029386,0.035995,0.009757,0.029386,9720.9,0.037548,1.2249,0.029386,0.009354,39.714,1.3119,0.062375,0.00761,0.071177,0.17173,0.030839,0.20188,2.9384,5.2832,0.22642,0.009354,96.444,3.7846,0.076404,0.062375,3.1681,3.6564,0.17173,0.019854,0.13369,0.42173,0.019854,98.084,58.37,0.069942,0.74909,40.382,0.061107,0.019451,1.1678,0.81639,0.26423,3.6835,3.6835,26294.0,0.01654,0.13922,0.98346,0.0,9.1907,6.2532,94.848,3.8482,67.386,0
0.001961,0.4807,0.33293,1.7446,-82.067,0.028042,0.003307,1.0803,1.2165,0.5193,0.032847,0.007397,0.034226,0.003307,4214.2,0.086613,2.0803,0.003307,0.002719,177.96,1.0302,0.02449,0.001612,0.037642,0.50855,0.083811,0.82906,1.5136,3.9687,0.37267,0.019153,136.99,2.6644,2.4782,0.025185,1.2165,7.7663,0.54337,0.020703,0.067167,0.25508,0.020133,225.04,47.085,0.003306,0.41814,181.72,-0.013837,-0.011375,1.6227,0.44711,0.37532,2.3609,2.4703,3098.0,0.020703,0.003776,0.9973,0.046356,2.0511,7.7519,134.16,2.7207,5.5304,0
0.00488,0.33961,0.044867,1.4346,17.026,0.089653,0.005298,1.3214,0.98225,0.44877,0.005298,0.05132,0.043431,0.005298,3234.2,0.11286,2.9446,0.005298,0.006004,0.71862,0.94243,0.014291,0.00553,0.09308,0.44877,0.11163,0.15906,0.052667,4.2464,0.28858,0.006004,41.94,8.7028,0.04208,0.014291,0.91924,0.6192,0.68514,0.016194,0.84409,0.23595,0.016194,25.214,24.496,2.8087,1.4178,0.70586,-0.018739,-0.021234,0.43609,0.10323,0.1149,0.52679,0.80425,791.24,-0.018075,0.010874,1.0181,0.52671,507.92,14.9,42.698,8.5483,1.0359,0
-0.51038,1.7909,-0.79093,0.55837,-138.15,-0.95719,-0.51038,-0.44193,1.4914,-0.79146,-0.4765,-0.28498,-0.30564,-0.51038,-1434.0,-0.25453,0.55837,-0.51038,-0.34221,0.0,1.1175,-0.4765,-0.34221,-0.35042,-1.4145,-0.25453,-14.065,0.5269,2.7495,1.027,-0.31949,339.68,1.1813,1.1813,-0.43394,1.6401,3.6564,-0.79146,-0.29095,0.14475,-0.14147,-0.31949,181.29,181.29,0.255145,0.14475,0.0,-0.53103,-0.35605,0.55837,1.7909,0.84649,1.28,1.428,-444.28,-0.29033,0.64486,1.29,0.0,9.0395,2.0134,438.29,0.83277,4.0983,1
0.060197,0.41455,0.38641,1.998,-58.112,0.0,0.060197,1.4122,1.8286,0.58545,0.079287,0.15547,0.03292,0.060197,2513.6,0.14521,2.4122,0.060197,0.03292,132.32,1.3235,0.092139,0.03292,0.26312,0.5834,0.14521,4.8267,1.7068,4.4284,0.20855,0.043359,117.13,4.4952,4.1985,0.10892,1.8343,4.6545,0.60923,0.059564,0.09721,0.14997,0.050387,146.9,14.579,0.090806,0.28585,139.02,0.0,0.0,1.8661,0.38719,0.32092,2.5859,2.6909,10361.0,0.34021,0.10282,0.95926,0.040617,2.7584,25.036,77.284,4.7228,8.0769,0
0.001916,0.10523,0.36898,4.5064,117.75,0.07232,0.002167,8.4558,0.91633,0.88981,0.002167,0.020591,0.039047,0.002167,1506.1,0.24234,9.503,0.002167,0.003318,79.467,0.88661,-0.007523,0.002934,0.079955,0.88981,0.23996,-0.10555,0.70177,4.4012,-0.17481,0.003318,53.889,6.7731,-0.071491,-0.007523,0.75821,3.6564,0.88981,-0.011519,2.0972,0.2188,-0.011519,141.69,62.219,0.013474,3.1552,72.818,-0.030858,-0.047248,4.5064,0.10523,0.14764,1.6923,1.6923,9294.5,-0.091308,0.002153,1.0913,0.0,4.5931,5.8664,58.81,6.2064,1.2421,0
0.16561,0.34403,0.5782,2.6807,65.059,0.58515,0.20969,1.9033,1.0804,0.65481,0.20969,0.6095,0.0731,0.20969,566.29,0.64455,2.9067,0.20969,0.069124,8.6304,1.0942,0.2265,0.054592,0.73188,0.65481,0.51642,0.8067,7.4352,4.1807,0.019178,0.069124,44.724,8.1612,0.65836,0.2265,3.0546,3.6564,0.65481,0.074666,0.83451,0.047413,0.074666,76.422,67.792,2.3089,2.4722,9.3243,0.21444,0.070691,2.6807,0.34403,0.12253,8.4204,8.4204,8766.4,0.074421,0.25291,0.92558,0.0,42.293,5.3841,41.395,8.8174,39.008,0
0.39881,0.19402,0.57246,3.9505,65.319,0.84172,0.39881,4.0282,1.2931,0.78154,0.39881,2.0555,0.23859,0.39881,167.46,2.1797,5.1541,0.39881,0.22499,64.541,1.3242,0.3936,0.22499,0.84172,0.78154,2.1797,2.8714,2.4514,4.544,0.037768,0.22499,51.663,7.065,2.0287,0.3936,1.7826,3.6564,0.78154,0.22205,0.73067,0.015271,0.22205,128.64,64.101,1.2724,2.3351,83.458,0.3695,0.20846,3.9505,0.19402,0.14154,3.3467,3.3467,20033.0,0.22667,0.51029,0.77333,0.0,5.6553,5.6942,39.953,9.1358,7.5904,0
-0.29821,0.95849,-0.24481,0.65565,-54.627,0.0,-0.29413,0.043294,2.0902,0.041496,-0.25645,-0.41372,-0.1187,-0.29413,-1410.1,-0.25885,1.0433,-0.29413,-0.14072,18.076,1.1175,-0.2669,-0.14267,-0.24406,-0.11816,-0.26311,-7.0843,-0.45862,4.0521,0.3947,-0.12484,120.03,3.3183,2.4612,-0.071614,2.1026,1.4887,0.28507,-0.034262,0.19152,-0.14465,-0.12769,57.619,39.544,-2.8809,0.33712,16.016,-0.31292,-0.14971,0.4863,0.71093,0.30136,0.077738,0.53404,-2760.0,-0.034246,-7.1864,1.122,5.8697,20.193,9.2303,124.14,2.9401,3.9158,1
-0.003381,0.77878,-0.49715,0.065099,-473.31,0.0,-0.006366,0.28405,0.4502,0.22122,0.052619,-0.011971,0.042008,-0.006366,15030.0,0.024284,1.2841,-0.006366,-0.01414,0.0,0.89198,0.052619,-0.00751,0.075283,0.19847,0.028117,0.89208,-0.51498,4.4212,1.7295,0.054438,475.56,0.76751,0.52407,0.04206,0.4502,0.14664,0.4573,0.093426,0.011972,0.33325,0.11688,22.905,22.905,0.255145,0.065099,0.0,0.027342,0.060733,0.044451,0.53177,1.3029,0.22915,0.4737,-13113.0,0.093426,-0.015283,1.0138,1.0672,9.0395,15.936,431.13,0.8466,0.46634,0
0.024609,0.54496,0.24196,1.7977,-41.368,0.33676,0.03907,0.83501,1.1867,0.45504,0.078671,0.12881,0.092235,0.03907,1817.3,0.20085,1.835,0.03907,0.032923,31.563,1.1668,0.057727,0.020737,0.10224,0.41853,0.17432,1.4577,0.53213,4.9286,0.45922,0.032923,115.12,3.1765,1.768,0.22503,1.1867,1.832,0.69668,0.18962,0.79705,0.14179,0.048645,93.355,61.792,0.23981,1.4594,38.875,-0.012658,-0.010667,1.0006,0.30332,0.31481,1.0007,1.5321,1.7977,0.18962,0.054081,0.82588,0.53102,11.564,5.9069,93.294,3.9124,2.6098,0
0.20523,0.18839,0.18514,2.5438,35.435,0.1831,0.20523,4.3082,1.4875,0.81161,0.20526,1.7113,0.17391,0.20523,265.81,1.3732,5.3082,0.20523,0.13797,15.009,1.1448,0.19991,0.13797,0.39042,0.41925,1.3732,7536.3,0.26641,4.2864,0.063407,0.13799,34.04,10.723,6.826,0.20159,1.4875,3.6564,0.81161,0.13552,0.80658,0.024784,0.13439,51.12,36.112,3.3553,2.0337,17.362,0.14645,0.098455,1.6193,0.11993,0.09326,1.1679,1.1679,3580.5,0.13552,0.25287,0.86472,0.0,24.319,10.108,29.427,12.404,2.1405,0
0.13454,0.3237,0.30278,1.9354,4.3706,0.36992,0.16741,1.9498,1.102,0.63114,0.16741,0.51716,0.11688,0.16741,535.13,0.68207,3.0892,0.16741,0.088618,53.667,1.1259,0.17842,0.07122,0.44797,0.63114,0.58054,1.0409,0.81063,4.7809,0.15413,0.088618,68.928,5.2954,0.55118,0.17842,1.8963,3.6564,0.63114,0.094449,0.11554,0.045911,0.094449,113.82,60.155,0.48438,1.0773,59.143,0.12504,0.066189,1.9354,0.3237,0.18884,1.6897,1.6897,18280.0,0.092597,0.21317,0.9074,0.0,6.8013,6.0677,62.545,5.8358,5.0575,0
0.00505,0.29559,0.31238,2.1297,19.146,0.06073,0.005885,2.1944,0.99335,0.64864,0.005885,0.021283,0.016846,0.005885,1757.3,0.2077,3.3831,0.005885,0.001615,10.145,1.0428,0.005021,0.001386,0.08072,0.64864,0.20487,0.013687,0.75986,4.1177,0.047963,0.001615,27.511,13.268,0.016988,0.005021,3.6878,25.578,0.66771,0.001378,0.50521,0.16055,0.001378,44.989,34.844,0.04985,1.7633,10.078,-0.050487,-0.013853,1.9923,0.27652,0.075371,1.5778,1.6242,4096.5,-0.006692,0.007785,1.0067,0.02939,35.978,10.475,27.695,13.179,8.8651,0
-0.035857,0.5364,-0.053228,0.83873,-25.034,-0.013716,-0.041672,0.86427,1.0144,0.4636,-0.041672,-0.12626,0.008043,-0.041672,17644.0,0.020687,1.8643,-0.041672,-0.030207,9.487,1.3927,-0.028225,-0.025992,-0.009492,0.4636,0.031527,-0.20754,-0.073604,4.6157,0.37455,-0.030207,88.581,4.1205,-0.05262,-0.028225,1.3876,1.1678,0.66995,-0.02046,0.065184,0.71855,-0.02046,67.55,58.063,-1.0,0.73009,9.6234,-0.080993,-0.05871,0.51608,0.33005,0.24269,0.64106,0.9264,-2197.0,0.014173,-0.077345,0.98583,0.4451,38.474,6.2863,87.325,4.1798,1.9076,0
0.51906,0.47975,0.23796,1.5569,-8.4606,0.0,0.51906,1.0844,3.2604,0.52025,0.52158,1.2148,0.17047,0.51906,315.06,1.1585,2.0844,0.51906,0.1592,32.393,1.1843,0.51829,0.1592,1.3107,0.46703,1.1585,205.11,0.7108,3.5061,0.12213,0.15976,55.944,6.5244,5.8107,0.47269,3.2604,3.6564,0.52025,0.14498,0.22189,0.028813,0.15897,63.858,31.465,1.7938,0.8797,37.886,0.48155,0.1477,1.3866,0.42727,0.15327,1.554,1.554,763.14,0.14498,0.99771,0.84341,0.0,11.268,11.6,47.833,7.6307,9.7392,0
0.23187,0.12061,0.53352,5.4233,113.05,0.36625,0.28557,7.2469,1.2216,0.87408,0.28557,2.3677,0.20833,0.28557,129.25,2.824,8.2909,0.28557,0.17466,27.932,1.1847,0.29662,0.14181,0.4536,0.87408,2.3788,2.2163,1.5426,4.2676,0.058635,0.17466,32.894,11.096,2.4593,0.29662,1.669,3.6564,0.87408,0.18142,0.25006,0.011276,0.18142,139.3,111.37,1.8532,4.386,34.122,0.24158,0.14775,5.4233,0.12061,0.09012,2.5272,2.5272,9878.8,0.18142,0.26527,0.81858,0.0,13.068,3.2775,26.926,13.556,4.7272,0
0.35526,0.45153,0.53102,2.2172,45.673,0.0,0.35526,1.2147,4.5924,0.54847,0.35526,0.81429,0.077358,0.35526,463.91,0.7868,2.2147,0.35526,0.077358,0.0,1.237,0.0,0.077358,0.74893,0.47593,0.7868,0.97606,16.24,3.561,0.004928,0.17295,38.232,9.5471,9.2247,2e-06,4.5924,3.6564,0.54847,0.0,0.98902,0.09118899999999999,0.0,42.586,42.586,0.255145,2.2172,0.0,0.0,0.0,2.1423,0.43628,0.10474,16.774,16.774,1932.4,0.093028,0.64772,0.90823,0.0,9.0395,8.5709,34.675,10.526,140.45,0
0.07338,0.54294,0.2023,1.3827,-12.009,0.20983,0.07338,0.84183,1.056,0.45706,0.07338,0.13882,0.058586,0.07338,1700.0,0.2147,1.8418,0.07338,0.03688,47.954,1.3958,0.10286,0.03688,0.20983,0.45706,0.2147,0.54594,0.75183,4.7057,0.27134,0.03688,102.4,3.5643,0.18946,0.10286,2.025,32.784,0.47138,0.051697,0.010092,0.12222,0.051697,133.1,85.148,0.2807,0.88817,50.642,0.059674,0.029991,1.3462,0.52862,0.28056,1.6986,1.7518,10273.0,0.053066,0.16055,0.94693,0.031333,7.6114,4.2866,96.971,3.764,7.3946,0
-0.22524,0.14281,0.85024,6.9537,123.29,-1.4941,-0.22524,5.9774,0.97385,0.85363,-0.22524,-1.5772,-0.30411,-0.22524,-234.57,-1.5561,7.0024,-0.22524,-0.30825,34.159,0.6039,-0.22339,-0.30825,-1.4685,0.85363,-1.5561,-2.9772,122.38,3.7651,0.16759,-0.30825,69.47,5.2541,-1.5642,-0.22339,0.91407,3.6564,0.85363,-0.30571,3.8252,-0.021306,-0.30571,223.17,189.01,-3.2938,6.4749,33.266,-0.22641,-0.30985,6.9537,0.14281,0.19033,122.87,122.87,4950.3,-0.026855,-0.26386,1.0269,0.0,10.685,1.9311,71.335,5.1167,105.18,0
0.22341,0.19458,0.3149,2.7428,66.528,0.0,0.23344,4.1393,1.0682,0.80542,0.26103,1.2919,0.22831,0.23344,291.23,1.2533,5.1393,0.23344,0.21854,0.0,1.2972,0.12257,0.20915,0.48896,0.67332,1.2018,4.4429,0.62431,4.1021,0.050665,0.21919,109.08,3.3463,3.1074,0.46357,1.0682,53.87,0.81462,0.43399,1.9125,0.048769,0.11474,51.266,51.266,0.255145,2.7428,0.0,0.11214,0.10498,2.547,0.18069,0.29884,1.5968,1.615,2.7428,0.43399,0.27738,0.52267,0.011422,9.0395,7.1197,61.742,5.9117,2.1177,0
-0.000955,0.042746,0.53054,13.412,412.14,0.12634,-0.000626,22.062,0.95243,0.94307,-0.000626,-0.014633,0.060602,-0.000626,685.11,0.53276,23.394,-0.000626,-0.001665,101.52,1.0525,-0.01885,-0.002542,0.14911,0.94307,0.52504,-0.47773,1.2433,4.6726,-1.0217,-0.001665,39.544,9.2303,-0.44097,-0.01885,0.40168,3.6564,0.94307,-0.05016,10.008,0.3089,-0.05016,141.31,39.79,-0.00914,10.966,96.694,-0.042249,-0.11243,13.412,0.042746,0.10834,2.2101,2.2101,24962.0,-0.049949,-0.001013,1.0499,0.0,3.5952,9.1731,41.519,8.7912,0.88067,0
0.16818,0.29169,0.35046,2.6668,36.01,0.37677,0.21226,2.3376,1.114,0.68184,0.21226,1.0095,0.12008,0.21226,404.54,0.90226,3.4283,0.21226,0.096845,26.306,1.1681,0.21205,0.076733,0.47326,0.68184,0.75113,1.0778,0.79779,4.8754,0.11087,0.096845,39.007,9.3573,0.72697,0.21205,2.2066,4.9459,0.76327,0.096748,0.23523,0.036468,0.096748,85.14,58.834,1.0647,1.9155,29.306,0.16114,0.073518,1.9223,0.21026,0.10687,1.5521,1.7375,26303.0,0.10236,0.24666,0.89764,0.11943,13.875,6.2039,35.014,10.424,4.9894,0
0.23622,0.19072,0.2558,2.5296,-11.583,0.83994,0.29398,4.173,1.1313,0.79587,0.29398,1.7579,0.15453,0.29398,173.86,2.0994,5.2434,0.29398,0.11346,45.085,1.1756,0.28969,0.091171,1.0443,0.79587,1.7965,1.2649,0.44336,5.1707,0.053982,0.11346,26.653,13.694,1.519,0.28969,2.6131,4.3865,0.81935,0.11181,0.34014,0.01583,0.11181,51.582,6.4971,0.7381,0.61592,51.006,0.18329,0.070742,2.2182,0.16723,0.073022,1.3794,1.4201,37899.0,0.11609,0.29681,0.88391,0.029505,8.0958,56.179,23.559,15.493,4.4907,0
-0.00967,0.43649,0.17131,1.4934,-544.63,-0.34165,-0.00967,1.291,0.35936,0.56351,-0.005587,-0.027849,0.077158,-0.00967,5745.8,0.063525,2.291,-0.00967,-0.026909,439.16,1.4199,0.0,-0.026909,-0.091413,-0.18951,0.063525,0.0,0.35584,3.1793,1.1151,-0.052215,578.59,0.63085,0.50186,0.000976,0.35936,0.96563,0.65276,0.002716,0.14257,0.38905,0.0,476.41,37.246,-0.022365,0.24817,720.45,-0.037398,-0.10407,1.188,0.34724,1.5852,1.1705,1.3558,258.9,0.39043,-0.017161,0.62934,0.15837,0.83112,9.7997,352.69,1.0349,0.74643,0
-0.071893,0.33077,0.015291,1.0693,-49.681,0.0,-0.071893,2.0233,0.80824,0.66923,-0.063044,-0.32604,0.013804,-0.071893,10821.0,0.033729,3.0233,-0.071893,-0.08895,66.044,0.87377,-0.063091,-0.08895,-0.23635,0.50459,0.033729,-7.1298,0.020007,3.5611,0.39703,-0.078042,77.935,4.6874,3.1248,-0.22437,0.97045,17.421,0.67437,-0.2776,0.045775,0.55242,-0.078059,101.92,35.881,-0.49159,0.70902,51.689,-0.14614,-0.18081,0.71286,0.2205,0.21352,0.87563,0.88235,55.66,-0.2777,-0.10743,1.065,0.007681,5.5266,10.173,99.577,3.6655,1.0575,1
0.020229,0.26479,0.21398,1.9168,9.6079,0.22916,0.020229,2.7259,1.0051,0.72178,0.020229,0.086678,0.033937,0.020229,826.01,0.44188,3.7766,0.020229,0.005867,12.907,1.2444,0.02482,0.005867,0.22916,0.72178,0.44188,0.072358,0.38719,4.3401,0.057459,0.005867,24.834,14.697,0.093736,0.02482,3.4596,10.365,0.75318,0.007199,0.29898,0.071592,0.007199,39.974,27.067,0.16593,1.3945,12.973,-0.071955,-0.02087,1.6895,0.23339,0.068039,1.3061,1.3629,4682.6,0.00509,0.028027,0.99491,0.043504,28.279,13.485,24.708,14.773,6.2387,0
0.027438,0.80482,-0.25335,0.58706,-114.79,0.0,0.030143,0.24252,1.3798,0.19518,0.052468,0.04913,0.056299,0.030143,3781.6,0.09652,1.2425,0.030143,0.021846,37.762,1.0703,0.052448,0.019885,0.068182,0.046743,0.093159,2.3492,-0.39596,4.1709,0.58165,0.034336,168.18,2.1703,1.6544,0.048282,1.3798,1.5752,0.33321,0.034992,0.025384,0.26831,0.038011,91.158,53.396,0.1922,0.35438,39.132,0.004909,0.003558,0.44753,0.61352,0.46077,0.30506,0.52078,-3754.8,0.034992,0.14057,0.97841,0.70716,9.6657,6.8358,162.3,2.249,2.1565,0
-0.29263,0.1717,0.28391,2.6536,-47.411,0.69532,-0.29263,4.8242,0.59321,0.8283,-0.29263,-1.7043,-0.34,-0.29263,-337.04,-1.083,5.8242,-0.29263,-0.53506,239.69,0.29297,-0.28986,-0.53506,0.69532,0.8283,-1.083,-3.1441,0.52153,4.6193,0.25133,-0.53506,67.977,5.3695,-1.6882,-0.28986,0.65666,3.6564,0.8283,-0.53001,0.38665,-0.030815,-0.53001,259.77,20.08,-0.81479,0.56188,142.19,-0.39654,-0.72507,2.6536,0.1717,0.18624,1.5215,1.5215,11817.0,-0.68574,-0.35328,1.6857,0.0,1.5228,18.177,114.59,3.1852,1.0046,0
0.14472,0.02937,0.91812,32.26,63.12,0.0,0.14472,33.048,2.6136,0.97063,0.14556,4.9273,0.061412,0.14472,66.79,5.4649,34.048,0.14472,0.055371,67.958,1.3507,0.13844,0.055371,0.16319,0.80002,5.4649,164.62,17.485,4.4429,-0.030714,0.055371,4.3372,84.156,84.156,0.14189,2.6136,3.6564,0.97063,0.054288,3.7638,0.006348,0.05297,116.88,48.925,0.29739,15.692,71.859,0.12265,0.046929,32.26,0.02937,0.011883,18.485,18.485,25457.0,0.054288,0.1491,0.94478,0.0,5.371,7.4604,4.1017,88.987,49.775,0
0.42095,0.57877,0.38671,1.7109,33.915,0.0,0.42095,0.72781,3.4196,0.42123,0.44397,0.77383,0.12978,0.42095,476.0,0.7668,1.7278,0.42095,0.1231,10.604,0.92537,0.44397,0.1231,1.3378,0.42095,0.7668,19.293,5.5799,3.4274,0.16757,0.12771,65.304,5.5892,5.2534,0.37909,3.4196,24.769,0.4548,0.11086,0.016217,0.041328,0.12983,98.4,87.796,4.2372,1.5283,11.926,0.42112,0.12315,1.6081,0.54399,0.17892,6.0781,6.5624,1034.6,0.11086,0.99933,0.87919,0.07968,34.42,4.1574,58.065,6.2861,49.341,0
0.04701,0.66858,0.23175,1.3466,1.8367,0.0,0.05804,0.49594,4.4732,0.33157,0.064539,0.086811,0.018699,0.05804,2917.6,0.1251,1.4957,0.05804,0.012975,16.828,1.1175,0.064531,0.010509,0.05804,0.16407,0.10861,9.9291,2.3404,3.077,0.13803,0.012975,55.353,6.5941,6.5941,0.064531,4.4732,3.6564,0.33157,0.014426,0.081224,0.24726,0.014426,69.034,52.206,0.22795,0.38968,17.074,0.038928,0.008703,1.3466,0.66858,0.15165,3.3486,3.3486,276.71,0.014417,0.14178,0.98558,0.0,21.69,6.9916,54.555,6.6906,45.175,1
0.005693,0.45381,0.052596,1.1179,-80.222,0.005693,0.006368,1.2036,1.3123,0.54619,0.041544,0.014279,0.035463,0.006368,3559.2,0.10255,2.2036,0.006368,0.004852,59.41,1.0086,0.025531,0.004338,0.28071,0.50362,0.10106,0.72582,0.10489,5.5029,0.34581,0.004852,173.26,2.1609,2.1236,0.37283,1.3123,36.311,0.55404,0.2841,0.088345,0.23023,0.019455,127.71,68.298,0.02665,0.63897,80.902,-0.01464,-0.011156,1.0986,0.44596,0.46276,1.0892,1.1049,1.1179,0.2841,0.0,0.74947,0.014368,6.1438,5.3443,124.04,2.9427,2.617,0
0.005535,0.79209,0.07554,1.1679,-277.84,0.0,0.003254,0.26248,0.70665,0.20791,0.052946,0.007231,0.029778,0.003254,13740.0,0.026565,1.2625,0.003254,0.004605,212.36,0.57455,0.050601,0.007832,-0.20361,0.040117,0.029445,1.0183,0.15921,4.096,1.0989,0.031615,340.06,1.1937,0.67811,0.22367,0.70665,0.40761,0.48856,0.31652,0.086711,0.38607,0.071607,251.29,38.935,0.013462,0.25422,279.38,0.032813,0.046434,0.66346,0.44998,0.83777,0.43818,1.0297,1.1679,0.31652,0.026624,0.57787,1.3499,1.7188,9.3747,232.43,1.5704,1.4893,0
0.12564,0.19336,0.39515,3.0436,64.287,0.36861,0.15377,4.1124,1.054,0.79518,0.15377,0.79524,0.085443,0.15377,386.82,0.94359,5.1717,0.15377,0.07201,5.2751,1.2334,0.13845,0.058838,0.43195,0.79518,0.79813,0.68339,0.96029,4.2889,-0.020163,0.07201,34.837,10.477,0.71601,0.13845,2.1801,3.6564,0.79518,0.064835,1.2622,0.038036,0.064835,58.878,53.603,4.0712,2.884,5.5602,0.10976,0.051402,3.0436,0.19336,0.095445,1.9324,1.9324,7685.5,0.051273,0.158,0.94873,0.0,69.193,6.8093,33.051,11.043,5.1893,0
-0.20352,0.3477,0.30314,2.9426,106.28,0.046059,-0.20352,1.876,0.53262,0.65229,-0.17817,-1.3042,-0.34192,-0.20352,-696.88,-0.52377,2.876,-0.20352,-0.38211,0.0,0.3053,-0.18102,-0.38211,-0.49353,0.26257,-0.52377,-7.1398,0.56055,3.1416,0.65281,-0.33609,74.052,5.1311,2.3029,-0.23656,0.62256,2.4025,0.84343,-0.44414,0.4683,-0.072614,-0.33986,264.6,264.6,0.255145,2.9426,0.0,-0.20242,-0.38005,1.3207,0.15605,0.19489,1.2062,1.5596,420.04,-0.44414,-0.31201,1.3269,0.29302,9.0395,1.3794,106.94,3.4131,0.98489,1
0.11386,0.24785,0.71669,5.5011,41.579,-0.003366,0.13607,3.0347,1.3661,0.75215,0.1619,0.85459,0.12374,0.13607,535.13,0.68207,4.0347,0.13607,0.099604,146.69,1.0266,0.13388,0.083346,0.26024,0.69293,0.59246,5.1839,5.7757,3.6289,-0.000215,0.11851,39.408,9.2621,5.9503,-0.10861,1.3661,10.11,0.78448,-0.079504,1.5655,0.049512,0.098,167.43,20.735,0.20738,2.0529,135.89,0.10091,0.073862,3.5341,0.15923,0.10797,6.0615,6.3221,3049.8,-0.079504,0.15138,0.9184,0.042985,2.4882,17.603,42.541,8.5799,11.01,0
