s12,s13,s14,s15,s16,s21,s23,s24,s25,s26,s31,s32,s34,s35,s36,s41,s42,s43,s45,s46,s51,s52,s53,s54,s56,s61,s62,s63,s64,s65,__target__
-0.002623,-0.000979,-0.001283,-0.001306,0.000559,0.002441,0.000608,-0.002686,-0.000196,0.000193,-0.002526,-0.004353,0.000103,-0.000366,0.002668,0.000179,-0.000225,0.000183,0.001742,0.002156,-0.001258,-0.000468,0.002204,-0.001649,-0.002251,-0.001042,0.000524,0.00122,0.001644,-0.002254,1
-0.002213,-0.000783,-0.000801,-0.001637,0.000515,0.002491,0.000789,-0.002747,-0.000208,0.000139,-0.002293,-0.004084,5.3e-05,-0.000432,0.002601,0.000236,-0.000212,-0.000163,0.001969,0.002066,-0.001374,-0.00068,0.002517,-0.001894,-0.002208,-0.001102,0.000441,0.001268,0.001754,-0.001939,1
-0.004187,0.000451,-0.004613,0.001731,0.000505,0.001364,-0.002547,-0.000199,-0.002744,3e-05,-0.005255,-0.004419,-0.002565,0.000207,0.004186,0.000209,-0.000349,0.0009,0.004059,0.003118,-0.002528,-0.001123,0.002656,-0.004113,-0.004473,-0.000576,0.001609,0.002523,0.002537,-0.003711,0
-0.003065,3e-06,-0.005304,0.001875,0.0008,0.001315,-0.001779,-0.000354,-0.000151,4e-05,-0.005372,-0.005532,-0.000878,-0.001164,0.004517,-0.000235,-0.000419,0.000136,0.003473,0.002266,-0.001782,-0.001442,0.002994,-0.003068,-0.004068,-0.001059,0.001272,0.002729,0.002375,-0.003515,0
-0.002318,-0.000711,-0.003058,0.000262,-0.001111,-0.000807,-0.00097,-0.000218,-0.000861,-0.000237,-0.002158,-0.003966,-0.00088,-0.000823,0.002693,-0.000316,6.1e-05,0.00077,0.002274,0.002039,-0.001381,-0.000852,0.001681,-0.001944,-0.002081,-0.000823,0.000823,0.000989,0.002358,-0.001756,1
-0.001283,-0.000238,-0.000626,-0.002622,0.000289,0.002423,0.000956,-0.001892,-0.000446,-0.000197,-0.002302,-0.005065,-0.001248,-0.000449,0.002281,-0.000133,0.000202,0.000209,0.002091,0.002179,-0.001256,-0.000956,0.002473,-0.002151,-0.002118,-0.000867,0.000586,0.001303,0.001991,-0.001382,1
-0.001315,2.8e-05,-0.000294,-0.002682,0.000455,0.002214,0.00091,-0.001814,-0.000308,-0.000416,-0.002286,-0.004862,-0.001207,-0.000459,0.002136,-9.4e-05,0.000348,0.000345,0.00219,0.002003,-0.001113,-0.001077,0.002488,-0.002194,-0.002124,-0.000957,0.000608,0.001204,0.00198,-0.001361,1
-0.001878,-0.000597,-0.002533,0.000447,-0.000312,-0.000748,-0.00067,-0.000387,-0.000688,-0.000762,-0.001928,-0.004841,-0.000501,-0.000446,0.002247,-0.000367,0.000254,0.000542,0.002334,0.00218,-0.001181,-0.000695,0.002386,-0.002194,-0.002198,-0.000773,0.000599,0.00113,0.002145,-0.001707,1
-0.002238,-0.000499,-0.00303,0.000496,-0.000772,-0.000962,-0.000609,-0.00041,-0.001017,-0.000653,-0.002246,-0.004307,-0.000659,-0.000599,0.002355,-0.000397,0.000393,0.000663,0.00244,0.00213,-0.001253,-0.000675,0.002025,-0.002054,-0.002274,-0.000846,0.000903,0.001057,0.002161,-0.001755,1
-0.002565,0.000618,-0.001796,-0.002157,-0.000788,0.002567,0.000214,-0.002364,-0.001523,-8.9e-05,-0.002625,-0.004009,-0.001341,-0.00053,0.002104,0.000141,-1.6e-05,0.000444,0.002118,0.002368,-0.001018,-0.000891,0.001872,-0.002414,-0.002143,-0.001131,9.2e-05,0.001263,0.001671,-0.0021,0
-0.003574,-0.000623,-0.005284,0.002004,0.002133,0.001364,-0.000969,0.000272,-3e-06,-0.000896,-0.005366,-0.005872,-0.000403,-0.001046,0.004458,-0.000267,-0.000311,0.000303,0.003299,0.002585,-0.001817,-0.001547,0.003446,-0.003735,-0.004019,-0.001358,0.00106,0.002155,0.002321,-0.003863,0
-0.003321,-9.8e-05,-0.001497,-0.001937,-0.001074,0.001444,0.000448,-0.002501,-0.001,-0.000301,-0.002936,-0.003946,-0.00057,-0.000362,0.001924,0.000278,-0.000392,0.000336,0.002049,0.001859,-0.001236,-0.000988,0.002174,-0.002532,-0.002296,-0.001258,0.000245,0.001153,0.00164,-0.002228,0
-0.001877,-0.000681,-0.00144,-0.00191,0.000134,0.001947,0.001045,-0.002072,-0.001003,-0.00063,-0.002442,-0.005242,-0.000783,-0.000411,0.001948,-0.000398,0.000269,0.000318,0.001801,0.002385,-0.001201,-0.000672,0.002186,-0.001958,-0.002161,-0.001013,0.000581,0.001301,0.001952,-0.001762,1
-0.004112,0.00126,-0.004655,0.001644,-0.000159,0.001455,-0.001994,0.000451,-0.002409,-0.000175,-0.006325,-0.005093,-0.002451,-0.00032,0.003509,-0.000435,-3.9e-05,0.000846,0.004338,0.00246,-0.002145,-0.000886,0.001812,-0.004404,-0.004245,-0.000561,0.000888,0.001927,0.001916,-0.004401,1
-0.002223,0.00146,-0.005234,0.002105,-0.001314,-2e-06,-0.001197,0.001132,-0.002021,-0.000724,-0.005387,-0.005109,-0.000939,-0.000235,0.003927,-0.000236,1e-06,0.000721,0.003616,0.001881,-0.001449,-0.00186,0.002654,-0.004397,-0.004096,-0.001065,0.000864,0.002573,0.001952,-0.003795,0
-0.002361,-0.000292,-0.001795,-0.002364,-0.000846,0.000193,0.001544,-0.002297,-0.000815,-0.000456,-0.001926,-0.004063,-0.00072,-0.000736,0.002587,-0.000251,0.000142,0.000865,0.002314,0.002183,-0.001326,-0.000863,0.001856,-0.001845,-0.002136,-0.000828,0.000721,0.000915,0.002326,-0.001696,0
-0.001956,-0.000849,-0.002641,0.000895,-0.000184,-1e-05,-0.000825,-0.000232,-0.000481,2.7e-05,-0.002848,-0.005024,-0.001446,-0.000434,0.002314,6.2e-05,0.000321,0.000364,0.001729,0.001964,-0.001371,-0.000735,0.001984,-0.001984,-0.002267,-0.00093,0.000577,0.001258,0.002198,-0.001411,1
-0.002474,-0.001248,-0.001059,-0.001336,0.00015,0.00245,0.00079,-0.002607,-0.000368,-4e-06,-0.002624,-0.004027,4.2e-05,-0.000501,0.002608,0.000305,-0.000215,-0.000118,0.001692,0.00201,-0.001185,-0.000765,0.002589,-0.001856,-0.002231,-0.001267,0.000286,0.0012,0.001848,-0.002013,0
-0.001598,-0.000361,-0.001124,-0.001905,-0.000174,0.002305,0.000978,-0.002022,-0.00056,-0.000281,-0.002539,-0.005225,-0.001219,-0.000532,0.002171,-0.000196,0.000276,0.00032,0.001927,0.002395,-0.001282,-0.000747,0.002106,-0.002004,-0.002144,-0.000782,0.000326,0.001269,0.001985,-0.001494,1
-0.002127,-0.000603,-0.001141,-0.001115,0.000722,0.002269,0.001143,-0.002667,-5.3e-05,7.7e-05,-0.00244,-0.004419,-0.000333,-0.000562,0.002517,0.000288,0.000295,0.00033,0.001574,0.002268,-0.001368,-0.000551,0.002526,-0.002056,-0.002355,-0.001095,0.000652,0.001318,0.001815,-0.002054,1
-0.002121,-0.000156,-0.001281,-0.002081,-0.001071,0.002151,0.00062,-0.002853,-0.002232,-0.000592,-0.001927,-0.004034,-0.001504,-0.000749,0.00301,0.000313,-0.000108,0.000226,0.001958,0.002145,-0.001036,-0.001076,0.00173,-0.002507,-0.001908,-0.000922,0.000459,0.001535,0.001604,-0.001817,1
-0.001566,-0.000773,0.000194,-0.002788,0.000223,0.002052,0.00113,-0.001538,-0.000403,-0.00032,-0.002167,-0.004795,-0.00084,-0.000648,0.001829,-0.000214,0.000258,-9.9e-05,0.002457,0.002226,-0.001351,-0.001097,0.002836,-0.002236,-0.002229,-0.000792,0.000333,0.001121,0.002167,-0.00111,0
-0.002849,0.001495,-0.004761,0.001169,0.000312,0.002432,-0.001952,0.00017,-0.002084,-0.000155,-0.004878,-0.003832,-0.002548,0.000683,0.003562,-0.00043,7e-06,0.001115,0.003817,0.002085,-0.002086,-0.001951,0.002131,-0.004003,-0.00414,-0.000567,0.000857,0.002489,0.001785,-0.003802,0
-0.00259,-0.000117,-0.002194,-0.001859,-8.6e-05,0.001094,0.000997,-0.002409,-0.000812,-0.000137,-0.002251,-0.003865,-0.001095,-0.000818,0.002719,-0.000531,0.000286,0.000705,0.002258,0.001996,-0.001224,-0.000794,0.001475,-0.0017,-0.002138,-0.000786,0.000968,0.000964,0.002159,-0.001661,1
-0.002969,0.000354,-0.001597,-0.002116,-0.000912,0.002537,0.000292,-0.002428,-0.001356,-0.000319,-0.002736,-0.004293,-0.001405,-0.000668,0.002101,0.000387,-0.000162,0.000379,0.002365,0.002423,-0.001039,-0.000969,0.001859,-0.002411,-0.002163,-0.001098,0.000179,0.00151,0.001608,-0.002044,0
-0.002625,-0.000835,-0.000994,-0.001968,-0.000657,0.001575,0.000917,-0.002337,-0.000426,6.5e-05,-0.002879,-0.004345,-9.1e-05,-0.000521,0.002519,0.000378,-0.00037,-0.00017,0.002102,0.002014,-0.001238,-0.000768,0.00262,-0.002037,-0.002043,-0.001171,0.000255,0.001256,0.001848,-0.001864,0
-0.002,-0.000963,-0.000762,-0.001639,-2.4e-05,0.002052,0.000883,-0.002486,-0.000186,6e-06,-0.00237,-0.004249,2e-05,-0.000515,0.002557,0.000291,-0.000283,-0.000189,0.001956,0.002007,-0.001291,-0.000749,0.002474,-0.001944,-0.002094,-0.001163,0.0004,0.001277,0.001843,-0.001944,0
-0.002195,-0.000705,-0.001743,-0.001371,-0.000105,0.001119,0.001763,-0.002357,-0.000537,5.9e-05,-0.002671,-0.00479,-0.000963,-0.000707,0.002376,-3.8e-05,0.000198,0.000561,0.001517,0.001999,-0.001304,-0.000426,0.00176,-0.002237,-0.002297,-0.001115,0.000529,0.001334,0.002014,-0.001566,1
-0.00308,0.000829,-0.001217,-0.002635,-0.000483,0.002607,0.000471,-0.002447,-0.001158,-0.000102,-0.002468,-0.003538,-0.001426,-0.000498,0.002,0.000247,-0.000373,0.000564,0.002373,0.001833,-0.001255,-0.001089,0.001999,-0.002734,-0.002347,-0.00107,0.000275,0.001393,0.001552,-0.002113,1
-0.002767,-0.000825,-0.003872,0.002213,0.000751,0.000826,-0.001294,0.000586,-0.000493,-0.000681,-0.00582,-0.005579,-0.000343,-0.001015,0.004387,-0.000409,4.9e-05,-0.000925,0.00372,0.002416,-0.002,-0.001545,0.003216,-0.003616,-0.004163,-0.000858,0.001146,0.002458,0.002857,-0.003883,0
-0.002483,-0.00074,-0.003049,0.000441,-0.00026,-0.000302,-0.001229,-0.000369,-0.001058,-7e-05,-0.001896,-0.003994,-0.001113,-0.000725,0.002641,-0.00055,0.000167,0.000706,0.002101,0.002217,-0.001066,-0.000955,0.001537,-0.001572,-0.002102,-0.000838,0.001069,0.001073,0.002234,-0.001731,1
-0.003343,-0.000781,-0.004571,0.001813,-0.000215,-0.000866,-0.000959,-0.000712,-0.0005,-0.000202,-0.005302,-0.007583,-0.002121,-0.000351,0.003767,-0.00052,0.000177,0.000466,0.003208,0.002448,-0.001888,-0.001017,0.002897,-0.004159,-0.004377,-0.000962,0.002058,0.002128,0.003467,-0.003245,0
-0.001369,-0.000715,-0.000784,-0.002144,-0.000262,0.001657,0.001203,-0.001952,-0.000171,-0.000183,-0.002363,-0.004871,-0.001226,-0.000457,0.002415,0.000223,0.000458,0.000339,0.001931,0.001998,-0.001085,-0.000916,0.002322,-0.002136,-0.002317,-0.001036,0.000715,0.001264,0.002051,-0.001344,1
-0.002046,-0.000786,-0.002963,0.000471,0.00016,0.000289,-0.00081,5.2e-05,-0.000752,5.4e-05,-0.00239,-0.004327,-0.001222,-0.000953,0.002724,-0.000645,-0.00024,0.000675,0.001985,0.002052,-0.001111,-0.000746,0.001812,-0.001416,-0.001875,-0.000787,0.000778,0.000833,0.002178,-0.001792,1
-0.003001,-8.9e-05,-0.001451,-0.002194,-0.001497,0.00105,3.4e-05,-0.002425,-0.001142,-0.000127,-0.003035,-0.004251,-0.000513,-0.000434,0.002065,0.000236,-0.000295,0.000218,0.002282,0.00216,-0.001195,-0.000691,0.002211,-0.002439,-0.00224,-0.001142,0.0,0.001159,0.001437,-0.002322,1
-0.001832,-0.000655,-0.00089,-0.002057,9.5e-05,0.001944,0.001095,-0.002046,-0.000753,-0.000594,-0.002489,-0.005135,-0.000818,-0.000435,0.002093,-0.000422,0.000217,0.000264,0.002187,0.002343,-0.001219,-0.000763,0.002229,-0.002102,-0.002215,-0.00084,0.000381,0.00118,0.001905,-0.001555,1
-0.00145,-0.000898,-0.001078,-0.001662,-0.000279,0.00105,0.001525,-0.002224,-3.9e-05,6.8e-05,-0.002505,-0.005013,-0.001166,-0.00049,0.002312,0.0003,0.000373,7.7e-05,0.001794,0.002197,-0.001185,-0.000882,0.002255,-0.001784,-0.002164,-0.000977,0.000453,0.001118,0.002273,-0.001509,1
-0.003663,-0.001841,-0.004907,0.002465,0.000374,-0.000911,-0.000638,-0.000406,-0.000552,-6.3e-05,-0.006145,-0.007255,-0.002136,-0.000512,0.004114,-0.000651,7.8e-05,0.000986,0.002962,0.002658,-0.002033,-0.000721,0.00306,-0.004279,-0.004798,-0.001158,0.00174,0.002008,0.003397,-0.003482,0
-0.002458,-0.000429,-0.002866,0.001122,0.000356,0.000543,-0.001109,5.7e-05,-0.000393,6.5e-05,-0.002945,-0.004297,0.00029,-0.00033,0.00265,7.9e-05,-0.000229,-0.000103,0.001935,0.002281,-0.001264,-0.000433,0.002272,-0.001941,-0.002185,-0.001154,0.000388,0.001165,0.001667,-0.002294,1
-0.001554,-0.000395,-0.000672,-0.002551,0.000177,0.00188,0.001175,-0.001872,-0.000191,-0.00022,-0.002169,-0.004917,-0.001227,-0.00037,0.002214,3.8e-05,0.000271,0.000293,0.002068,0.001927,-0.001215,-0.000996,0.00241,-0.0023,-0.002212,-0.000953,0.000709,0.001189,0.002111,-0.001372,1
-0.002608,0.000156,-0.002795,0.000635,-0.000489,0.000542,-0.001095,0.000133,-0.001242,-0.000493,-0.002841,-0.004231,-0.001052,-0.000574,0.001986,0.000469,-0.00018,0.00028,0.002458,0.002221,-0.00112,-0.000921,0.001937,-0.002541,-0.002159,-0.001136,-1.6e-05,0.001316,0.001699,-0.002183,0
-0.002439,-0.000755,-0.003093,0.000347,0.000104,6.4e-05,-0.001072,-0.000152,-0.001078,-7.5e-05,-0.002017,-0.004233,-0.001158,-0.000746,0.002722,-0.000555,-0.000217,0.000838,0.001831,0.00228,-0.001159,-0.000852,0.001699,-0.001517,-0.001914,-0.000848,0.000836,0.000895,0.002312,-0.00182,1
-0.00322,-0.001261,-0.004896,0.002102,0.001219,7e-05,-0.00078,-0.000574,-7.8e-05,-0.000198,-0.005598,-0.006762,-0.001085,-0.000756,0.004167,1.7e-05,0.0002,0.000573,0.003266,0.002937,-0.002039,-0.000851,0.003429,-0.004722,-0.004694,-0.00092,0.001966,0.001802,0.002902,-0.004025,0
-0.002686,-0.001214,-0.001242,-0.001619,-0.000314,0.001879,0.000949,-0.002457,-0.000573,0.000216,-0.002773,-0.004274,0.000116,-0.00058,0.002615,0.000278,-0.000507,-0.000204,0.002065,0.002181,-0.001277,-0.000736,0.002451,-0.002055,-0.002141,-0.001187,0.000369,0.001119,0.001888,-0.002093,0
-0.003011,-0.000301,-0.001343,-0.001795,-0.001266,0.000726,0.000449,-0.002462,-0.000792,-7.6e-05,-0.003205,-0.004609,-0.000268,-0.000438,0.002205,0.000263,-0.000363,0.000294,0.002182,0.00217,-0.001204,-0.000517,0.00228,-0.002223,-0.002165,-0.001161,0.000105,0.000933,0.001744,-0.002275,1
-0.002529,-0.000163,-0.001999,-0.001571,-0.000387,0.000767,0.001096,-0.002325,-0.001302,-0.000353,-0.002103,-0.004114,-0.000871,-0.000407,0.00229,-0.000272,0.000386,0.000461,0.00223,0.002492,-0.000865,-0.000654,0.002077,-0.00189,-0.002145,-0.001019,0.001107,0.00132,0.001957,-0.001829,1
-0.002447,0.000331,-0.002873,0.000885,-0.00057,0.000382,-0.001066,0.000304,-0.001044,-0.000158,-0.003048,-0.003991,-0.000782,-0.000511,0.001889,0.000338,-0.000156,0.000598,0.002277,0.001927,-0.001242,-0.000727,0.001703,-0.002498,-0.002255,-0.001123,0.000172,0.001,0.001663,-0.002365,1
-0.002226,-0.000559,-0.000831,-0.001887,0.001324,0.002712,0.001318,-0.002496,7e-06,0.00019,-0.002294,-0.003953,-0.000164,-0.000467,0.002542,0.000399,-0.000148,0.000323,0.001499,0.001923,-0.001234,-0.00107,0.00231,-0.002151,-0.002142,-0.001384,0.000844,0.001321,0.001962,-0.001898,0
-0.001593,-0.000439,-0.001254,-0.00167,0.000187,0.001425,0.001685,-0.002547,-6.5e-05,0.000152,-0.002412,-0.004787,-0.000626,-0.00056,0.0024,0.000241,0.000261,0.000513,0.001586,0.002228,-0.0013,-0.000635,0.002273,-0.002132,-0.00236,-0.001064,0.000535,0.001376,0.002066,-0.001675,0
-0.002128,-0.000557,-0.00068,-0.001469,0.000919,0.002779,0.001235,-0.002638,-7.8e-05,4.9e-05,-0.002464,-0.003852,-0.000141,-0.000354,0.002574,0.000303,-0.000189,4.7e-05,0.001664,0.002062,-0.001294,-0.000816,0.002562,-0.002045,-0.002222,-0.001122,0.000674,0.001296,0.001858,-0.002007,0
-0.002996,-0.000259,-0.001272,-0.002088,-0.001455,0.000894,0.000447,-0.002446,-0.000906,-0.000109,-0.003472,-0.004476,-0.000454,-0.000533,0.002178,0.000338,-0.000262,0.000175,0.002286,0.001988,-0.001247,-0.00062,0.002177,-0.002338,-0.002233,-0.00099,9.7e-05,0.001121,0.001611,-0.002291,1
-0.001899,-0.000732,-0.002925,0.001324,0.000441,-8.6e-05,-0.000496,-0.000396,-8.2e-05,-9.3e-05,-0.002185,-0.004832,-0.000415,-0.000517,0.002511,0.000346,0.00026,0.000513,0.001614,0.002249,-0.001317,-0.000544,0.0024,-0.002264,-0.002407,-0.001062,0.000683,0.001235,0.001914,-0.001961,1
-0.002394,-0.000452,-0.00296,0.001017,4e-06,0.000227,-0.001052,5.8e-05,-0.000488,-7e-06,-0.002819,-0.004622,0.000205,-0.000578,0.002592,0.000186,-0.000147,-6.1e-05,0.002092,0.002228,-0.001233,-0.00045,0.002261,-0.001941,-0.002123,-0.001156,0.000254,0.001113,0.001669,-0.002169,1
-0.001389,-0.000451,-0.000903,-0.00252,0.000385,0.001389,0.0014,-0.0026,9.2e-05,-0.000122,-0.002256,-0.004453,-0.000627,-0.000385,0.002452,0.000184,0.000298,0.000244,0.001801,0.001907,-0.001225,-0.000839,0.002453,-0.002615,-0.002445,-0.000989,0.000944,0.001224,0.001945,-0.001722,1
-0.001635,-0.000644,-0.000829,-0.00197,0.000972,0.002574,0.001399,-0.002756,3.8e-05,-2.5e-05,-0.002581,-0.004018,-0.000336,-0.000485,0.002573,0.000398,-3e-06,0.000181,0.001585,0.002033,-0.001327,-0.000895,0.002436,-0.002225,-0.002308,-0.001176,0.000799,0.001339,0.001992,-0.002013,0
-0.002696,0.000149,-0.00484,0.000877,-0.001075,7.3e-05,-0.001959,-0.000523,0.001056,-0.000117,-0.005437,-0.006288,-0.00152,-0.000291,0.004111,-0.000575,0.000858,-5.5e-05,0.003502,0.00239,-0.001561,-0.001749,0.00266,-0.004035,-0.004325,-0.000981,0.001529,0.002212,0.002722,-0.0036,0
-0.002741,0.000537,-0.001048,-0.001846,-0.000752,0.002494,0.000326,-0.002175,-0.001447,-0.000446,-0.002335,-0.003438,-0.001189,-0.000352,0.002552,0.000497,-2.6e-05,0.000545,0.002195,0.002608,-0.00156,-0.000895,0.002126,-0.002148,-0.002082,-0.000901,0.000393,0.001484,0.001767,-0.001806,0
-0.002839,0.000191,-0.001129,-0.00196,-0.000563,0.002765,0.000473,-0.0024,-0.001238,-0.000486,-0.002598,-0.003181,-0.001439,-0.000331,0.002262,0.00058,-0.000284,0.000503,0.002203,0.002133,-0.001513,-0.001115,0.002098,-0.002271,-0.002304,-0.001009,0.000405,0.001639,0.001639,-0.001869,0
-0.003361,-0.000113,-0.00126,-0.0022,-0.001533,0.001415,0.000254,-0.002274,-0.00116,-0.000349,-0.002935,-0.004328,-0.00072,-0.000604,0.001937,0.000458,-0.000108,0.000553,0.002349,0.00234,-0.001094,-0.000837,0.002019,-0.002455,-0.002029,-0.001092,-3.1e-05,0.001349,0.001516,-0.002162,0
-0.002334,0.000368,-0.002881,0.000819,-0.000456,0.000509,-0.001051,0.00022,-0.001271,-0.000268,-0.002734,-0.003912,-0.000891,-0.000425,0.001929,0.000151,-0.000118,0.000434,0.002285,0.001981,-0.00124,-0.000704,0.001846,-0.002563,-0.002225,-0.001241,0.000152,0.001018,0.001654,-0.002318,1
-0.003024,-0.00076,-0.001365,-0.001413,0.000278,0.001827,0.000704,-0.002493,-0.000397,0.000174,-0.002809,-0.004442,0.00021,-0.00043,0.002654,0.000136,-0.000263,7.1e-05,0.001927,0.002114,-0.001393,-0.000478,0.002267,-0.001933,-0.002228,-0.001101,0.000586,0.001067,0.001828,-0.002208,1
-0.001295,-0.000455,-0.000602,-0.002455,0.0,0.001401,0.001237,-0.002005,-4.9e-05,-2.8e-05,-0.00193,-0.004684,-0.001045,-0.000387,0.002306,0.000156,0.000197,0.000286,0.002024,0.002011,-0.001109,-0.001048,0.002379,-0.002219,-0.002153,-0.00101,0.000638,0.00127,0.002118,-0.00141,1
-0.001971,-0.000358,-0.001376,-0.001433,0.000685,0.002124,0.001322,-0.002668,-4e-05,7.7e-05,-0.002683,-0.004436,-0.000344,-0.000496,0.002469,0.000346,0.000286,0.000645,0.001436,0.002312,-0.001374,-0.000631,0.002379,-0.002295,-0.002318,-0.001268,0.000591,0.00135,0.001812,-0.002093,0
-0.0022,-0.000564,-0.003117,0.000516,-0.000765,-0.00097,-0.000566,-0.000378,-0.001004,-0.000683,-0.002327,-0.004382,-0.000647,-0.000578,0.002365,-0.000356,0.000375,0.000651,0.002418,0.002211,-0.001245,-0.000651,0.002022,-0.002083,-0.002217,-0.000751,0.000834,0.001097,0.002094,-0.001645,1
-0.002176,-0.000604,-0.003035,0.000367,-0.00094,-0.00055,-0.000956,-0.000147,-0.000863,-0.000276,-0.002407,-0.003915,-0.00103,-0.00084,0.002702,-0.00043,0.000114,0.000911,0.002337,0.00187,-0.001377,-0.000779,0.001639,-0.001894,-0.0021,-0.000693,0.000869,0.000858,0.002374,-0.001733,1
-0.003567,-0.000809,-0.004685,0.002298,0.001806,0.00096,-0.001642,-0.000432,-0.00014,0.000171,-0.005797,-0.005796,-0.000592,-0.000651,0.0045,-0.000514,0.000389,0.000301,0.003173,0.002561,-0.002178,-0.000346,0.003077,-0.003719,-0.004445,-0.000477,0.00163,0.001845,0.00237,-0.004297,1
-0.003021,-0.000294,-0.001202,-0.00187,-0.001533,0.000768,0.000335,-0.002349,-0.000911,-4.8e-05,-0.003217,-0.004572,-0.000146,-0.000556,0.002332,0.000286,-0.000185,9.1e-05,0.002196,0.002276,-0.001083,-0.000633,0.002381,-0.002066,-0.002047,-0.001098,-9e-05,0.001097,0.001575,-0.002152,0
-0.002022,-0.000655,-0.002832,0.001068,0.000979,0.00064,-0.000855,-0.000402,-0.000153,0.0002,-0.002236,-0.004242,-0.000302,-0.000489,0.002639,0.000293,3.6e-05,0.000212,0.001536,0.002161,-0.001287,-0.000513,0.002524,-0.001929,-0.002299,-0.000978,0.000599,0.00124,0.001812,-0.002155,1
-0.002584,0.000333,-0.002784,0.000901,-0.000633,0.000156,-0.001154,0.000296,-0.001086,-0.000166,-0.003276,-0.004048,-0.000702,-0.00037,0.001952,0.000257,-0.000199,0.000322,0.00222,0.002022,-0.001128,-0.000687,0.002014,-0.002525,-0.002239,-0.001108,1e-05,0.001087,0.001513,-0.002434,1
-0.001823,-0.000664,-0.00262,0.000645,0.00043,0.000249,-0.000834,-0.000183,-0.000854,-0.000719,-0.001898,-0.00536,-0.000806,-0.000487,0.002075,-0.000316,0.000345,0.000417,0.002049,0.002451,-0.001116,-0.00066,0.002355,-0.001991,-0.002211,-0.000912,0.000499,0.001158,0.002019,-0.00171,0
-0.002473,2.3e-05,-0.002947,0.000891,-0.000783,-0.000224,-0.00105,0.000261,-0.00079,3e-06,-0.003702,-0.004552,-0.000304,-0.000596,0.002202,0.0002,-0.000292,8.9e-05,0.002229,0.002024,-0.001374,-0.000495,0.002203,-0.00227,-0.002203,-0.001105,8.2e-05,0.001031,0.001664,-0.002322,1
-0.00249,-0.000657,-0.00135,-0.001058,0.000988,0.002665,0.00087,-0.002679,-0.000186,0.000268,-0.00284,-0.004031,4.6e-05,-0.000364,0.002607,0.000159,-3.7e-05,0.000211,0.001577,0.002212,-0.001224,-0.000665,0.00216,-0.001861,-0.002304,-0.001246,0.000646,0.001245,0.001788,-0.002231,1
-0.002754,-0.000276,-0.001125,-0.001923,0.000155,0.001592,0.000902,-0.002227,-0.000438,0.000279,-0.002896,-0.004052,0.000229,-0.000352,0.002616,0.000214,-0.000654,0.000126,0.001821,0.00195,-0.001399,-0.000941,0.002463,-0.002168,-0.002106,-0.001447,0.000556,0.000961,0.00186,-0.001977,0
-0.002068,-0.000594,-0.001193,-0.001885,0.000119,0.001326,0.001222,-0.002088,-0.001075,-0.000761,-0.002216,-0.005167,-0.000615,-0.000386,0.001991,-0.000389,0.000385,0.000506,0.002083,0.002464,-0.00117,-0.000663,0.002224,-0.002089,-0.002324,-0.001077,0.000592,0.001296,0.001953,-0.001633,1
-0.001639,-0.000923,-0.000945,-0.001416,-0.000476,0.001316,0.001506,-0.002092,-0.000325,-8.6e-05,-0.002749,-0.005373,-0.001399,-0.000592,0.002298,0.000279,0.000426,0.0002,0.001735,0.001981,-0.001101,-0.000783,0.002338,-0.002006,-0.002225,-0.001039,0.000488,0.001259,0.002281,-0.001438,0
-0.002291,-0.000544,-0.00316,0.000379,-0.000982,-0.000994,-0.000873,-0.000271,-0.001046,-0.000461,-0.002126,-0.004079,-0.000783,-0.000715,0.002597,-0.000234,0.000359,0.000897,0.002363,0.002062,-0.001222,-0.00073,0.001844,-0.001934,-0.002173,-0.000848,0.000947,0.00109,0.002247,-0.001663,1
-0.003713,0.000691,-0.004479,0.002226,0.001292,0.001306,-0.001471,0.00016,-0.000673,0.000452,-0.005617,-0.00569,0.000417,-0.000586,0.004479,-0.00061,-0.000684,0.000316,0.003317,0.002721,-0.002206,-0.001165,0.003294,-0.003804,-0.004299,-0.00131,0.001492,0.001516,0.002653,-0.004125,0
-0.003071,-0.000173,-0.001418,-0.002041,-0.001406,0.001259,0.000236,-0.002415,-0.00098,-0.000296,-0.003232,-0.004174,-0.00069,-0.000646,0.001991,0.000302,-0.000124,0.000422,0.002403,0.002085,-0.001215,-0.000699,0.001968,-0.002505,-0.002175,-0.001086,7.4e-05,0.0012,0.001443,-0.002266,1
