credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,__target__
537,2.0,1.0,30,1,103138.17,1,1.0,1.0,96555.42,0
613,2.0,1.0,34,8,117300.02,1,1.0,0.0,139410.08,0
662,0.0,1.0,31,3,0.0,2,0.0,1.0,27731.05,0
745,0.0,0.0,40,6,131184.67,1,1.0,1.0,49815.62,0
754,0.0,1.0,61,5,146622.35,1,1.0,1.0,41815.22,1
740,1.0,0.0,40,2,122295.17,2,1.0,1.0,30812.84,0
545,0.0,1.0,26,7,0.0,2,0.0,1.0,156598.23,0
466,0.0,1.0,26,3,156815.71,1,1.0,1.0,137476.09,0
669,2.0,1.0,25,7,157228.61,2,1.0,0.0,124382.9,0
595,0.0,0.0,33,9,0.0,2,1.0,1.0,41447.86,0
600,0.0,0.0,43,5,134022.06,1,1.0,0.0,194764.83,0
578,1.0,1.0,37,1,135650.88,1,1.0,0.0,199428.19,0
786,0.0,0.0,29,4,0.0,2,1.0,0.0,103372.79,0
725,0.0,0.0,44,10,0.0,1,0.0,1.0,93777.61,0
652,2.0,0.0,36,1,0.0,2,1.0,1.0,19302.78,0
700,1.0,0.0,28,3,99705.69,2,0.0,0.0,146723.72,0
709,0.0,1.0,36,0,0.0,2,1.0,0.0,46811.77,0
592,1.0,1.0,33,2,156570.86,1,1.0,1.0,37140.2,0
636,0.0,1.0,34,1,84055.43,1,0.0,0.0,37490.84,0
805,2.0,1.0,37,5,0.0,2,1.0,0.0,21928.81,0
778,1.0,1.0,31,9,182275.23,2,1.0,0.0,190631.23,0
582,0.0,1.0,20,4,0.0,1,1.0,1.0,55763.66,0
549,0.0,0.0,46,7,0.0,1,1.0,1.0,109057.56,0
594,0.0,1.0,40,9,122417.17,2,0.0,1.0,190882.69,0
667,2.0,0.0,36,3,121542.57,2,1.0,1.0,186841.71,0
637,0.0,1.0,40,2,133463.1,1,0.0,1.0,93165.34,0
595,1.0,1.0,34,2,87967.42,2,0.0,1.0,156309.52,0
707,1.0,0.0,51,10,98438.23,1,0.0,0.0,70778.63,1
649,0.0,0.0,42,7,0.0,2,0.0,1.0,22974.01,0
635,0.0,1.0,43,10,122198.21,2,0.0,1.0,179144.54,0
528,0.0,0.0,27,7,176227.07,2,0.0,1.0,139481.53,0
706,1.0,1.0,23,2,93301.97,2,0.0,1.0,127187.04,0
758,0.0,0.0,30,3,141581.08,1,1.0,0.0,156249.06,0
533,1.0,0.0,49,1,102286.6,3,1.0,0.0,69409.37,1
610,2.0,0.0,31,5,0.0,2,0.0,0.0,63736.36,0
794,2.0,0.0,46,8,134593.79,1,1.0,1.0,46386.37,0
849,1.0,1.0,37,7,143452.74,2,1.0,1.0,17294.12,0
564,1.0,0.0,32,10,139875.2,2,1.0,0.0,15378.23,0
501,1.0,1.0,25,6,104013.79,1,1.0,0.0,114774.35,0
459,1.0,1.0,50,5,109387.9,1,1.0,0.0,155721.15,0
775,1.0,0.0,33,1,118897.1,2,1.0,1.0,26362.4,0
606,2.0,1.0,30,8,180307.73,2,1.0,1.0,1914.41,0
631,2.0,1.0,29,3,0.0,2,1.0,1.0,197963.46,0
697,1.0,1.0,43,7,115371.94,2,1.0,0.0,64139.1,0
644,0.0,1.0,33,2,0.0,1,1.0,0.0,96420.58,0
623,2.0,0.0,50,2,87116.71,1,1.0,1.0,104382.11,0
693,0.0,1.0,68,4,97705.99,1,1.0,1.0,61569.07,0
735,2.0,1.0,55,2,103176.62,1,0.0,1.0,163516.16,0
737,1.0,0.0,40,2,162485.8,2,1.0,0.0,149381.32,0
566,1.0,0.0,35,1,123042.0,1,1.0,0.0,66245.44,1
709,0.0,0.0,45,3,104118.5,1,0.0,1.0,174032.0,0
779,0.0,0.0,41,10,99786.2,1,1.0,0.0,86927.53,0
628,1.0,0.0,28,3,153538.13,2,1.0,0.0,110776.01,0
529,0.0,0.0,31,6,152310.55,1,1.0,0.0,13054.25,0
753,0.0,0.0,40,0,3768.69,2,1.0,0.0,177065.24,1
658,0.0,1.0,29,3,145512.84,1,1.0,0.0,20207.02,0
634,2.0,0.0,35,10,0.0,1,1.0,0.0,82634.41,0
742,1.0,0.0,36,2,129748.54,2,0.0,0.0,47271.61,1
668,0.0,1.0,72,2,0.0,2,1.0,1.0,70783.61,0
739,1.0,1.0,54,8,126418.14,1,1.0,0.0,134420.75,1
580,1.0,1.0,45,8,103741.14,1,1.0,0.0,47428.73,1
674,0.0,0.0,26,10,0.0,2,1.0,1.0,138423.1,0
828,1.0,0.0,25,7,144351.86,1,1.0,0.0,116613.26,0
673,2.0,1.0,39,8,138160.0,1,1.0,1.0,110468.51,0
683,1.0,1.0,35,5,144961.97,1,0.0,1.0,26796.73,0
720,0.0,1.0,26,10,51962.91,2,1.0,0.0,45507.24,0
554,1.0,0.0,37,4,58629.97,1,0.0,0.0,182038.6,0
480,0.0,0.0,40,7,0.0,1,1.0,0.0,170332.67,1
567,0.0,0.0,35,5,166118.45,2,1.0,0.0,127827.18,0
640,0.0,0.0,20,4,0.0,2,0.0,1.0,78310.82,0
505,0.0,0.0,36,2,79951.9,1,0.0,1.0,174123.16,1
702,1.0,0.0,36,2,105264.88,2,1.0,1.0,52909.87,0
510,0.0,0.0,32,1,0.0,2,0.0,1.0,28515.17,0
822,0.0,1.0,37,3,105563.0,1,1.0,0.0,182624.93,0
707,0.0,1.0,40,1,0.0,2,1.0,0.0,14090.4,1
703,2.0,1.0,39,6,152685.4,1,0.0,0.0,183656.12,0
597,1.0,1.0,52,8,83693.34,2,1.0,1.0,161083.53,0
578,0.0,1.0,23,10,88980.32,1,1.0,1.0,125222.36,0
668,0.0,0.0,53,10,110240.04,1,0.0,0.0,183980.56,1
842,0.0,1.0,58,1,63492.94,1,1.0,1.0,83172.19,0
561,0.0,0.0,22,6,186788.96,2,1.0,0.0,73286.8,0
685,0.0,1.0,23,8,0.0,2,1.0,1.0,112239.03,0
705,1.0,1.0,44,3,105934.96,1,1.0,0.0,82463.69,0
583,1.0,1.0,35,8,149995.72,2,1.0,0.0,42143.55,0
850,2.0,0.0,32,5,0.0,1,1.0,1.0,3830.59,0
562,0.0,1.0,35,7,0.0,1,0.0,0.0,48869.67,0
719,2.0,1.0,37,10,145382.61,1,1.0,0.0,80408.59,0
664,2.0,0.0,53,7,187602.18,1,1.0,0.0,186392.99,1
639,0.0,1.0,39,6,150555.83,1,1.0,0.0,30414.17,0
696,1.0,0.0,66,7,119499.42,2,1.0,1.0,174027.3,0
566,2.0,1.0,44,5,0.0,2,1.0,0.0,66462.79,0
850,0.0,0.0,38,0,106831.69,1,0.0,1.0,148977.72,0
698,0.0,0.0,37,2,166178.02,2,1.0,1.0,71972.95,0
760,2.0,1.0,38,3,91241.85,1,0.0,1.0,80682.35,0
613,0.0,1.0,37,9,108286.5,1,1.0,1.0,114153.44,0
676,0.0,0.0,37,5,89634.69,1,1.0,1.0,169583.18,1
721,2.0,0.0,46,7,137933.39,1,1.0,1.0,67976.57,0
677,0.0,1.0,36,4,0.0,2,1.0,0.0,7824.31,0
807,1.0,0.0,42,9,105356.09,2,1.0,1.0,130489.37,0
640,1.0,0.0,31,10,118613.34,1,1.0,0.0,168469.65,0
671,2.0,1.0,38,0,92674.94,2,1.0,0.0,3647.57,0
684,0.0,1.0,27,2,134603.88,1,1.0,1.0,71725.73,0
350,1.0,1.0,39,0,109733.2,2,0.0,0.0,123602.11,1
450,2.0,0.0,34,2,0.0,2,1.0,0.0,175480.93,0
766,2.0,1.0,41,0,0.0,2,0.0,1.0,34283.23,0
677,0.0,0.0,27,2,0.0,2,0.0,1.0,114685.92,0
537,0.0,1.0,47,10,0.0,2,0.0,1.0,25482.62,0
808,2.0,1.0,47,8,139196.0,1,0.0,1.0,74028.36,0
682,0.0,0.0,30,9,0.0,2,1.0,1.0,195104.91,0
445,1.0,0.0,34,7,131082.17,2,1.0,1.0,70618.0,0
785,0.0,0.0,34,9,70302.48,1,1.0,1.0,68600.36,0
733,1.0,1.0,38,9,111347.37,2,0.0,1.0,194872.97,0
678,1.0,1.0,48,2,101099.9,2,0.0,1.0,193476.04,0
687,0.0,0.0,34,9,125474.44,1,1.0,0.0,198929.84,0
525,2.0,1.0,36,3,77910.23,1,1.0,0.0,67238.01,0
629,0.0,0.0,43,0,0.0,2,1.0,1.0,41263.69,0
519,0.0,1.0,39,2,112957.26,2,1.0,0.0,97593.16,0
727,0.0,0.0,29,1,146652.01,1,1.0,1.0,173486.39,0
528,1.0,1.0,22,5,93547.23,2,0.0,1.0,961.57,0
561,2.0,1.0,34,4,85141.79,2,1.0,1.0,29217.37,0
466,0.0,0.0,41,3,33563.95,2,1.0,0.0,178994.13,1
745,1.0,0.0,28,1,111071.36,1,1.0,0.0,73275.96,1
616,0.0,1.0,44,5,102016.38,1,0.0,1.0,178235.37,1
655,1.0,1.0,52,9,144696.75,1,1.0,1.0,49025.79,0
850,0.0,0.0,62,1,124678.35,1,1.0,0.0,70916.0,1
568,2.0,1.0,39,5,0.0,2,1.0,1.0,129569.92,0
466,1.0,0.0,47,5,102085.72,1,1.0,1.0,183536.24,1
437,0.0,0.0,39,0,102721.49,1,0.0,0.0,22191.82,0
503,0.0,1.0,29,3,0.0,2,1.0,1.0,143954.99,0
561,1.0,1.0,49,5,94754.0,1,1.0,1.0,26691.31,0
731,0.0,1.0,37,8,0.0,2,1.0,1.0,170338.35,0
614,2.0,0.0,41,7,146997.64,2,0.0,0.0,137791.18,0
626,2.0,1.0,29,7,0.0,2,1.0,0.0,49361.84,0
764,0.0,0.0,39,1,129068.54,2,1.0,1.0,187905.12,0
532,0.0,1.0,36,4,0.0,2,1.0,1.0,132798.78,0
510,1.0,0.0,44,4,123070.89,1,1.0,0.0,28461.29,1
459,1.0,1.0,46,7,110356.42,1,1.0,0.0,4969.13,1
738,0.0,1.0,18,4,0.0,2,1.0,1.0,47799.15,0
686,1.0,1.0,29,3,185379.02,1,1.0,0.0,64679.07,0
506,1.0,1.0,28,8,53053.76,1,0.0,1.0,24577.34,0
651,0.0,0.0,33,1,96834.78,1,1.0,0.0,108764.69,0
717,2.0,0.0,42,5,190305.78,1,1.0,0.0,99347.8,1
644,1.0,0.0,40,4,77270.08,2,1.0,1.0,115800.1,1
733,0.0,1.0,42,9,120094.93,1,1.0,0.0,184056.45,0
581,2.0,0.0,43,4,170172.9,1,0.0,1.0,100236.02,0
547,1.0,1.0,41,3,151191.31,1,1.0,0.0,175295.89,1
741,2.0,1.0,43,0,0.0,2,1.0,1.0,2920.63,1
597,0.0,0.0,36,9,0.0,2,1.0,1.0,7156.09,0
698,2.0,1.0,38,10,95010.92,1,1.0,1.0,105227.86,0
725,0.0,1.0,37,6,124348.38,2,0.0,1.0,176984.34,0
681,2.0,0.0,37,6,121231.39,1,1.0,1.0,146366.08,0
492,0.0,0.0,31,7,0.0,2,1.0,1.0,49463.44,0
686,0.0,1.0,25,1,0.0,2,0.0,1.0,16459.37,0
709,0.0,1.0,38,5,0.0,2,1.0,1.0,81452.29,0
520,1.0,1.0,61,8,133802.29,2,1.0,1.0,90304.01,0
732,2.0,0.0,69,9,137453.43,1,0.0,1.0,110932.24,1
676,2.0,1.0,27,4,0.0,1,0.0,1.0,107955.67,0
600,0.0,0.0,28,6,0.0,2,0.0,1.0,52193.23,0
579,2.0,1.0,33,6,0.0,1,1.0,0.0,94993.04,1
543,2.0,0.0,41,4,0.0,1,0.0,0.0,194902.16,0
511,1.0,0.0,75,9,105609.17,1,0.0,1.0,105425.18,0
740,0.0,0.0,30,8,105209.54,1,1.0,0.0,1852.58,0
647,2.0,0.0,29,2,0.0,2,1.0,0.0,179032.68,0
444,0.0,1.0,43,3,0.0,2,1.0,1.0,159131.21,0
647,0.0,1.0,32,5,97041.16,1,1.0,1.0,23132.73,0
616,0.0,1.0,31,1,0.0,2,1.0,1.0,54706.75,0
707,0.0,0.0,49,10,0.0,1,1.0,0.0,82967.97,1
491,1.0,1.0,70,6,148745.92,2,1.0,1.0,17818.33,0
537,1.0,0.0,37,7,158411.95,4,1.0,1.0,117690.58,1
753,0.0,1.0,46,8,0.0,3,1.0,0.0,90747.94,1
728,2.0,0.0,43,8,128412.61,1,0.0,1.0,139024.31,0
557,0.0,1.0,36,3,0.0,1,0.0,1.0,144078.02,0
755,0.0,0.0,29,4,148654.84,2,1.0,1.0,28805.09,0
672,0.0,1.0,39,2,0.0,2,1.0,0.0,87372.49,0
705,1.0,1.0,41,4,72252.64,2,1.0,1.0,142514.66,0
539,2.0,1.0,28,5,0.0,2,1.0,0.0,48382.4,0
651,0.0,0.0,65,0,0.0,2,1.0,1.0,190454.04,0
614,2.0,0.0,25,10,75212.28,1,1.0,0.0,58965.04,0
748,1.0,0.0,40,3,103499.09,2,0.0,0.0,38153.19,0
710,1.0,0.0,24,2,110407.44,2,0.0,0.0,15832.43,1
660,2.0,0.0,36,0,84438.57,1,1.0,1.0,181449.51,0
687,1.0,1.0,26,2,142721.52,1,1.0,1.0,153605.75,0
576,0.0,0.0,41,4,112609.91,1,0.0,0.0,191035.18,1
795,0.0,0.0,36,1,151844.64,1,1.0,1.0,135388.89,0
541,0.0,1.0,37,9,212314.03,1,0.0,1.0,148814.54,0
698,0.0,0.0,39,4,0.0,2,0.0,1.0,47455.82,0
671,0.0,0.0,48,6,119769.77,1,0.0,1.0,66032.65,0
587,2.0,1.0,51,3,83739.32,1,0.0,1.0,148798.45,0
568,1.0,1.0,43,5,87612.64,4,1.0,1.0,107155.4,1
530,1.0,1.0,23,1,137060.88,2,1.0,1.0,165227.23,0
570,2.0,1.0,34,10,0.0,2,0.0,1.0,183387.12,0
673,1.0,1.0,36,5,73088.06,2,0.0,0.0,196142.26,0
771,0.0,1.0,50,3,105229.72,1,1.0,1.0,16281.68,1
575,0.0,1.0,27,3,139301.68,1,1.0,0.0,99843.98,0
639,1.0,1.0,27,3,150795.81,1,0.0,1.0,85208.93,0
604,2.0,0.0,41,10,0.0,2,1.0,1.0,166224.39,0
530,0.0,0.0,33,4,129307.32,1,1.0,1.0,172930.28,0
725,0.0,1.0,31,8,0.0,2,1.0,1.0,59650.42,0
584,1.0,0.0,46,6,87361.02,2,1.0,0.0,120376.87,1
694,2.0,1.0,39,0,107042.74,1,1.0,1.0,102284.2,0
521,0.0,1.0,37,5,105843.26,2,1.0,1.0,84908.2,0
503,0.0,1.0,32,4,0.0,2,1.0,1.0,153036.97,0
752,0.0,0.0,36,7,0.0,2,1.0,0.0,184866.86,0
637,2.0,1.0,43,8,0.0,1,1.0,0.0,12156.93,1
467,1.0,1.0,51,10,114514.71,2,1.0,0.0,177784.68,1
781,0.0,0.0,19,3,0.0,2,1.0,1.0,124297.32,0
516,0.0,1.0,46,2,0.0,2,1.0,1.0,169122.54,0
786,1.0,1.0,24,2,120135.55,2,1.0,1.0,125449.47,0
418,0.0,1.0,34,8,155973.88,1,1.0,0.0,154208.96,0
664,0.0,0.0,34,7,93920.47,1,0.0,0.0,179913.98,0
683,0.0,0.0,42,4,148283.94,1,1.0,1.0,44692.63,1
748,2.0,1.0,35,5,105492.53,1,1.0,1.0,150057.2,0
699,0.0,1.0,27,1,0.0,2,1.0,0.0,93003.21,0
842,2.0,1.0,46,9,0.0,1,0.0,0.0,17268.02,0
659,0.0,1.0,32,9,95377.13,1,0.0,1.0,187551.24,0
608,0.0,1.0,42,5,0.0,2,1.0,0.0,178504.29,0
613,1.0,1.0,38,9,67111.65,1,1.0,0.0,78566.64,1
548,0.0,0.0,35,10,0.0,1,1.0,1.0,31299.71,0
663,2.0,1.0,31,4,103430.11,2,0.0,1.0,36479.27,0
431,1.0,1.0,45,5,83624.55,2,0.0,0.0,36899.62,0
593,0.0,0.0,35,6,133489.12,2,1.0,1.0,78101.29,0
709,0.0,1.0,44,9,128601.98,1,1.0,0.0,117031.2,0
850,1.0,1.0,61,3,141784.02,1,1.0,1.0,92053.75,0
762,2.0,0.0,60,10,168920.75,1,1.0,0.0,31445.03,1
628,1.0,1.0,38,10,113525.84,1,1.0,0.0,46044.48,1
647,0.0,1.0,35,4,123761.68,1,1.0,0.0,83910.4,0
724,1.0,1.0,37,6,125489.4,1,1.0,0.0,118570.53,0
546,0.0,0.0,47,8,0.0,1,1.0,1.0,66408.01,1
646,0.0,1.0,24,8,0.0,2,0.0,0.0,92612.88,0
701,2.0,0.0,42,5,0.0,2,0.0,0.0,24210.56,0
527,0.0,1.0,32,0,0.0,1,1.0,0.0,109523.88,0
678,0.0,1.0,66,8,0.0,2,1.0,1.0,47117.03,0
564,0.0,0.0,27,6,0.0,1,0.0,0.0,7819.76,0
772,2.0,1.0,36,3,112029.83,1,1.0,1.0,186948.35,0
652,0.0,1.0,31,2,119148.55,1,0.0,0.0,149740.22,0
645,1.0,0.0,37,2,136925.09,2,0.0,1.0,153400.24,0
653,0.0,1.0,44,8,0.0,2,1.0,1.0,154639.72,0
808,1.0,1.0,39,3,124216.93,1,0.0,1.0,171442.36,0
590,0.0,0.0,32,0,127763.24,1,1.0,0.0,100717.54,0
625,0.0,1.0,43,8,201696.07,1,1.0,0.0,133020.9,1
642,1.0,1.0,18,5,111183.53,2,0.0,1.0,10063.75,0
689,2.0,1.0,73,1,108555.07,1,0.0,1.0,167969.15,0
674,0.0,0.0,31,1,0.0,1,1.0,0.0,128954.05,0
604,2.0,1.0,41,3,0.0,1,0.0,0.0,11819.84,0
604,0.0,1.0,28,7,0.0,2,0.0,0.0,58595.64,0
738,2.0,0.0,37,8,100565.94,1,1.0,1.0,128799.86,0
584,2.0,1.0,36,4,82696.09,2,0.0,0.0,83058.14,0
722,0.0,0.0,47,2,88011.4,1,1.0,1.0,90655.94,1
615,2.0,0.0,29,7,143330.56,2,1.0,1.0,126396.01,0
478,0.0,1.0,35,1,92474.05,1,1.0,0.0,178626.07,0
819,0.0,1.0,38,9,122334.26,2,1.0,1.0,181507.44,0
714,2.0,1.0,44,7,0.0,1,0.0,1.0,6923.11,0
644,1.0,1.0,34,9,112746.54,2,0.0,0.0,141230.07,0
594,0.0,1.0,23,5,156267.59,1,1.0,0.0,160968.44,0
583,0.0,0.0,31,4,158978.79,1,1.0,0.0,12538.92,0
698,1.0,1.0,56,1,112414.81,2,0.0,0.0,93982.02,1
511,1.0,0.0,40,9,124401.6,1,1.0,0.0,198814.24,1
579,1.0,0.0,39,5,117833.3,3,0.0,0.0,5831.0,1
619,2.0,0.0,45,0,0.0,2,0.0,0.0,113645.4,0
850,0.0,1.0,35,2,0.0,2,1.0,1.0,56991.66,0
457,0.0,0.0,38,7,164496.99,1,1.0,1.0,163327.27,0
780,1.0,1.0,34,5,94108.54,2,1.0,0.0,177235.21,0
673,0.0,0.0,40,5,137494.28,1,1.0,0.0,81753.92,0
594,2.0,0.0,38,7,96858.35,1,1.0,0.0,77511.45,0
777,0.0,1.0,43,1,0.0,2,1.0,0.0,21785.91,0
745,2.0,0.0,31,3,124328.84,1,1.0,1.0,140451.52,0
629,2.0,1.0,32,3,0.0,2,1.0,1.0,15404.64,0
526,1.0,1.0,61,6,133845.28,2,1.0,1.0,45180.8,0
464,1.0,1.0,33,8,164284.72,2,1.0,1.0,3710.34,0
707,1.0,0.0,40,3,109628.44,1,1.0,0.0,189366.03,0
761,2.0,1.0,27,8,0.0,2,1.0,0.0,63297.7,0
753,0.0,0.0,36,7,128518.98,1,1.0,1.0,44567.83,1
770,0.0,0.0,33,4,0.0,1,1.0,0.0,26080.54,1
556,0.0,0.0,39,9,89588.35,1,1.0,1.0,94898.1,0
756,0.0,1.0,31,10,122647.32,1,0.0,0.0,61666.87,0
835,0.0,1.0,25,7,0.0,2,1.0,1.0,83449.65,0
811,2.0,1.0,39,7,0.0,2,1.0,1.0,177519.39,0
542,2.0,1.0,35,2,174894.53,1,1.0,1.0,22314.55,0
644,0.0,1.0,37,2,186347.97,2,1.0,0.0,92809.73,0
688,2.0,0.0,46,8,155681.72,1,1.0,0.0,26287.21,0
601,0.0,0.0,40,3,92055.36,1,0.0,1.0,164652.02,1
438,1.0,1.0,59,7,127197.14,1,1.0,0.0,51565.98,1
691,2.0,1.0,35,6,0.0,2,0.0,1.0,178038.17,0
731,0.0,0.0,52,10,0.0,1,1.0,1.0,24998.75,1
553,1.0,1.0,53,5,127997.83,1,1.0,0.0,165378.66,1
636,2.0,1.0,45,3,0.0,2,1.0,1.0,159463.8,0
590,2.0,1.0,37,1,0.0,2,0.0,0.0,133535.99,0
669,2.0,1.0,22,10,0.0,2,1.0,0.0,176163.74,0
538,2.0,1.0,40,8,0.0,2,1.0,1.0,25554.4,0
650,2.0,1.0,41,3,128808.65,3,0.0,0.0,113677.53,1
662,0.0,1.0,38,0,105271.56,1,0.0,1.0,179833.45,0
520,0.0,1.0,38,5,0.0,2,1.0,0.0,163185.76,0
798,1.0,0.0,49,5,132571.67,1,1.0,1.0,31686.33,1
675,0.0,0.0,34,10,84944.58,1,0.0,0.0,146230.63,0
850,2.0,1.0,37,4,137204.77,1,1.0,1.0,28865.59,0
667,1.0,0.0,48,1,97133.92,2,0.0,0.0,113316.77,1
788,1.0,0.0,49,4,137455.99,1,1.0,0.0,184178.29,1
714,0.0,1.0,35,3,0.0,2,1.0,1.0,95623.28,0
604,1.0,1.0,36,10,113546.3,1,1.0,1.0,134875.37,0
694,2.0,1.0,39,3,0.0,1,1.0,1.0,95625.03,0
558,1.0,0.0,32,1,108262.87,1,1.0,1.0,6935.31,0
555,1.0,1.0,48,3,142055.41,2,0.0,1.0,79134.78,0
727,1.0,1.0,46,3,115248.11,4,1.0,0.0,130752.01,1
682,0.0,0.0,52,5,112670.48,1,1.0,0.0,21085.17,1
714,0.0,1.0,28,6,122724.37,1,1.0,1.0,67057.27,0
687,0.0,0.0,35,1,110752.15,2,1.0,1.0,47921.22,0
596,2.0,1.0,20,3,187294.46,1,1.0,0.0,103456.47,0
497,0.0,1.0,41,9,0.0,1,0.0,0.0,22074.48,0
506,2.0,1.0,32,8,0.0,2,0.0,1.0,182692.8,0
794,2.0,1.0,31,0,144880.34,2,0.0,1.0,175643.44,0
812,2.0,0.0,49,8,66079.45,2,0.0,0.0,91556.57,1
634,2.0,0.0,36,1,0.0,1,1.0,1.0,143960.72,0
719,2.0,1.0,44,2,0.0,2,1.0,0.0,196582.19,0
652,0.0,0.0,40,8,84390.8,2,0.0,1.0,107876.2,0
678,1.0,0.0,54,1,123699.28,2,0.0,1.0,105221.76,0
674,0.0,1.0,18,7,0.0,2,1.0,1.0,55753.12,1
663,2.0,1.0,30,4,0.0,3,1.0,0.0,101371.05,0
625,0.0,1.0,22,9,0.0,2,1.0,0.0,157072.91,0
694,2.0,1.0,38,7,121527.4,1,1.0,0.0,113481.02,0
779,2.0,0.0,55,0,133295.98,1,1.0,0.0,22832.71,1
445,2.0,1.0,45,10,0.0,2,0.0,1.0,90977.48,0
712,0.0,0.0,42,1,87842.98,1,0.0,0.0,92223.59,0
531,0.0,1.0,44,3,0.0,2,1.0,1.0,34416.79,0
752,2.0,1.0,44,6,83870.33,1,1.0,0.0,178722.24,0
704,0.0,1.0,47,5,0.0,2,1.0,1.0,145338.61,0
670,0.0,0.0,50,8,138340.06,1,0.0,1.0,3159.15,0
701,2.0,1.0,36,8,0.0,2,1.0,0.0,169161.46,0
676,2.0,1.0,48,1,131659.59,2,0.0,1.0,14152.15,0
474,0.0,1.0,37,3,98431.37,1,0.0,0.0,75698.44,0
733,0.0,1.0,39,1,0.0,2,1.0,1.0,141841.31,0
750,0.0,1.0,43,6,113882.31,1,1.0,1.0,74564.41,0
850,2.0,0.0,70,5,0.0,1,1.0,1.0,705.18,0
554,2.0,1.0,26,8,149134.46,1,1.0,1.0,177966.24,0
635,0.0,1.0,34,3,134692.4,2,1.0,1.0,83773.02,0
735,2.0,1.0,34,5,0.0,2,0.0,0.0,71095.41,0
461,2.0,0.0,35,8,0.0,1,1.0,0.0,132295.95,0
773,0.0,1.0,52,4,0.0,1,0.0,1.0,144113.42,0
646,0.0,0.0,30,5,0.0,2,1.0,0.0,13935.32,0
573,0.0,0.0,26,4,129109.02,1,0.0,0.0,149814.68,1
758,2.0,1.0,35,5,0.0,2,1.0,0.0,95009.6,0
700,0.0,0.0,27,6,137963.07,1,0.0,0.0,8996.79,0
850,2.0,0.0,36,2,155180.56,2,0.0,0.0,169415.54,0
742,1.0,0.0,44,8,107926.02,1,0.0,1.0,17375.27,1
556,0.0,1.0,36,7,154872.08,2,1.0,1.0,32044.64,0
713,2.0,0.0,26,4,122857.46,2,1.0,0.0,144682.17,1
724,0.0,0.0,28,5,0.0,1,1.0,0.0,59351.68,0
591,2.0,0.0,27,5,107812.67,1,0.0,1.0,162501.83,1
684,0.0,0.0,34,6,0.0,2,1.0,1.0,130928.22,0
555,1.0,1.0,42,6,107104.5,1,1.0,1.0,41304.44,1
659,0.0,1.0,54,8,133436.52,1,1.0,0.0,56787.8,0
459,0.0,1.0,26,4,149879.66,1,0.0,0.0,50016.17,0
696,2.0,0.0,51,5,0.0,2,1.0,0.0,55022.43,0
633,1.0,1.0,30,2,109786.82,2,1.0,1.0,139712.81,0
760,0.0,1.0,38,6,162888.73,1,1.0,0.0,91098.76,1
812,0.0,1.0,32,5,133050.97,2,1.0,0.0,89385.92,0
595,1.0,1.0,30,9,130682.11,2,1.0,1.0,57862.88,0
663,0.0,1.0,22,6,0.0,2,0.0,1.0,131827.15,0
637,0.0,0.0,63,5,0.0,1,1.0,0.0,28092.77,1
464,1.0,1.0,37,4,155994.15,1,0.0,0.0,143665.44,0
543,0.0,1.0,42,7,0.0,1,1.0,1.0,56650.47,0
502,1.0,0.0,32,1,173340.83,1,0.0,1.0,122763.95,0
669,0.0,1.0,50,4,149713.61,3,1.0,1.0,124872.42,1
683,0.0,1.0,36,5,115350.63,1,1.0,1.0,122305.91,0
550,0.0,0.0,22,7,139096.85,1,1.0,0.0,129890.94,0
850,2.0,0.0,43,2,125510.82,1,1.0,1.0,79084.1,0
762,0.0,1.0,53,1,102520.37,1,1.0,1.0,170195.4,0
744,2.0,1.0,44,5,120654.68,1,1.0,0.0,82290.81,0
760,0.0,1.0,39,6,178585.46,1,1.0,0.0,67131.3,1
612,2.0,0.0,26,4,0.0,2,1.0,1.0,179780.74,0
687,1.0,1.0,33,9,135962.4,2,1.0,0.0,121747.96,0
548,0.0,0.0,33,1,80107.83,2,0.0,1.0,82245.67,0
545,1.0,1.0,37,9,95829.13,2,0.0,1.0,104936.88,0
615,2.0,1.0,51,6,81818.49,1,1.0,1.0,169149.38,0
534,0.0,1.0,27,9,0.0,2,1.0,0.0,161344.13,0
613,2.0,1.0,34,3,0.0,1,1.0,1.0,41724.72,0
848,2.0,1.0,40,3,110929.96,1,1.0,1.0,30876.84,0
698,0.0,1.0,47,5,156265.31,2,0.0,0.0,1055.66,0
658,0.0,0.0,24,2,0.0,2,1.0,1.0,84694.49,0
653,0.0,0.0,43,6,0.0,2,1.0,1.0,7330.59,0
645,2.0,1.0,49,8,0.0,2,1.0,0.0,162012.6,0
837,0.0,0.0,29,9,0.0,2,1.0,1.0,41866.26,0
689,0.0,1.0,34,1,165312.27,1,1.0,0.0,155495.63,0
701,0.0,0.0,41,2,0.0,1,1.0,0.0,47856.78,0
608,0.0,0.0,47,6,0.0,1,1.0,1.0,126012.57,0
789,0.0,0.0,32,7,69423.52,1,1.0,0.0,107499.39,0
757,1.0,1.0,31,1,127320.36,3,1.0,0.0,163170.32,0
554,0.0,1.0,44,7,85304.27,1,1.0,1.0,58076.52,0
557,2.0,1.0,48,10,0.0,2,1.0,1.0,185094.48,0
711,2.0,1.0,36,8,0.0,2,1.0,0.0,55207.41,0
685,0.0,0.0,40,7,0.0,2,1.0,0.0,103898.59,0
734,2.0,0.0,37,0,152760.24,1,1.0,1.0,48990.5,0
