Marital_status,Application_mode,Application_order,Course,Daytimeevening_attendance,Previous_qualification,Previous_qualification_grade,Nationality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,__target__
4.0,16.0,1,1.0,0.0,16.0,140.0,14.0,24.0,9.0,29.0,32.0,140.0,1.0,0.0,0.0,1.0,1.0,0.0,22,0.0,0,6,12,5,12.6,0,0,6,11,6,11.714285714285714,0,12.4,0.5,1.79,2
4.0,0.0,1,0.0,0.0,15.0,119.0,14.0,24.0,10.0,1.0,3.0,115.5,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,8,4,11.0,0,0,6,9,4,11.0,0,10.8,1.4,1.74,1
0.0,0.0,1,10.0,1.0,15.0,140.0,14.0,10.0,11.0,29.0,35.0,139.0,0.0,0.0,0.0,1.0,0.0,1.0,38,0.0,0,5,8,5,11.0,0,0,5,7,5,11.4,0,9.4,-0.8,-3.12,1
4.0,0.0,2,2.0,0.0,15.0,131.0,1.0,9.0,28.0,1.0,35.0,131.4,1.0,0.0,0.0,1.0,1.0,0.0,20,1.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,2
3.0,14.0,1,10.0,1.0,15.0,133.1,14.0,10.0,10.0,29.0,3.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,47,0.0,0,5,8,4,10.0,0,0,5,8,4,12.5,0,9.4,-0.8,-3.12,1
4.0,0.0,4,13.0,0.0,15.0,118.0,14.0,9.0,9.0,29.0,42.0,110.0,0.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,7,6,12.285714285714286,0,0,6,8,6,11.428571428571429,0,12.4,0.5,1.79,2
4.0,0.0,4,11.0,0.0,15.0,168.0,14.0,8.0,28.0,29.0,3.0,166.0,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,8,8,8,14.88875,0,0,8,8,8,14.88875,0,9.4,-0.8,-3.12,2
4.0,16.0,1,1.0,0.0,16.0,130.0,14.0,9.0,11.0,29.0,42.0,130.0,1.0,0.0,0.0,1.0,1.0,0.0,23,0.0,0,6,8,6,12.571428571428571,0,0,6,7,6,12.428571428571429,0,8.9,1.4,3.51,2
4.0,0.0,1,11.0,0.0,15.0,135.0,14.0,15.0,28.0,26.0,16.0,126.6,0.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,7,7,7,12.901428571428571,0,0,8,9,8,13.094444444444443,0,11.1,0.6,2.02,2
4.0,5.0,1,4.0,0.0,15.0,143.0,14.0,10.0,28.0,29.0,3.0,121.2,1.0,0.0,0.0,1.0,1.0,0.0,25,0.0,5,10,13,5,11.6,0,2,8,10,2,13.0,0,12.4,0.5,1.79,1
4.0,0.0,1,8.0,0.0,15.0,125.0,14.0,8.0,9.0,29.0,42.0,133.4,1.0,0.0,0.0,1.0,1.0,1.0,20,0.0,0,6,8,6,12.0,0,0,6,8,6,11.5,0,13.9,-0.3,0.79,2
4.0,3.0,2,8.0,0.0,15.0,148.0,14.0,16.0,9.0,26.0,8.0,144.2,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,6,6,15.166666666666666,0,0,6,7,6,14.285714285714286,0,12.4,0.5,1.79,2
4.0,0.0,6,11.0,0.0,15.0,142.0,14.0,24.0,11.0,24.0,35.0,123.5,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,0
4.0,16.0,1,1.0,0.0,16.0,120.0,14.0,20.0,28.0,26.0,16.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0.0,0,6,9,5,13.4,0,0,6,9,5,12.4,0,8.9,1.4,3.51,2
4.0,0.0,3,5.0,0.0,15.0,161.0,14.0,8.0,11.0,18.0,28.0,154.4,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,6,6,14.166666666666666,0,0,6,6,6,14.0,0,16.2,0.3,-0.92,2
4.0,5.0,6,13.0,0.0,15.0,129.0,14.0,28.0,33.0,27.0,39.0,125.2,0.0,0.0,0.0,1.0,0.0,1.0,23,0.0,15,16,18,16,13.0,0,11,13,15,13,13.266666666666667,0,9.4,-0.8,-3.12,2
4.0,0.0,1,11.0,0.0,15.0,143.0,14.0,16.0,20.0,26.0,37.0,129.0,0.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,8,8,7,13.105714285714283,0,0,8,8,7,13.105714285714283,0,10.8,1.4,1.74,2
4.0,0.0,1,13.0,0.0,15.0,151.0,14.0,10.0,28.0,29.0,42.0,138.4,1.0,0.0,0.0,1.0,0.0,1.0,20,0.0,0,6,8,6,14.25,0,0,6,8,6,11.0,0,12.7,3.7,-1.7,2
3.0,14.0,1,10.0,1.0,15.0,162.0,14.0,10.0,11.0,29.0,8.0,132.0,0.0,0.0,1.0,1.0,1.0,0.0,25,0.0,0,5,8,4,11.0,0,0,5,7,4,12.0,0,7.6,2.6,0.32,1
4.0,0.0,3,9.0,0.0,15.0,115.0,14.0,24.0,9.0,11.0,16.0,109.8,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,5,5,5,13.4,0,0,5,5,5,12.6,0,8.9,1.4,3.51,2
4.0,0.0,2,11.0,0.0,15.0,140.0,14.0,24.0,10.0,24.0,35.0,129.9,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,7,8,7,12.92875,0,0,8,8,8,14.0625,0,15.5,2.8,-4.06,0
4.0,8.0,1,12.0,0.0,8.0,140.0,14.0,16.0,20.0,26.0,37.0,140.0,0.0,0.0,1.0,0.0,1.0,0.0,38,0.0,0,7,8,3,12.666666666666666,0,0,5,5,0,0.0,0,13.9,-0.3,0.79,0
4.0,3.0,2,5.0,0.0,15.0,136.0,14.0,9.0,9.0,1.0,35.0,140.9,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,6,6,14.333333333333334,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,2
4.0,0.0,1,11.0,0.0,15.0,165.0,14.0,9.0,11.0,18.0,28.0,142.3,0.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,8,8,7,14.428571428571429,0,0,8,8,7,14.428571428571429,0,12.7,3.7,-1.7,2
4.0,16.0,1,13.0,0.0,16.0,130.0,14.0,8.0,9.0,18.0,3.0,126.7,0.0,0.0,1.0,1.0,0.0,0.0,21,0.0,3,6,6,6,12.166666666666666,0,2,6,7,6,11.714285714285714,0,13.9,-0.3,0.79,2
4.0,16.0,1,1.0,0.0,15.0,120.0,14.0,24.0,20.0,17.0,41.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,6,17,1,11.0,0,0,6,19,0,0.0,0,16.2,0.3,-0.92,1
4.0,3.0,6,11.0,0.0,15.0,139.0,14.0,10.0,11.0,29.0,8.0,133.5,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,8,8,7,15.228571428571428,0,0,8,8,7,15.228571428571428,0,12.7,3.7,-1.7,2
4.0,0.0,1,11.0,0.0,15.0,157.0,14.0,9.0,9.0,18.0,17.0,149.3,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,8,8,8,14.035,0,0,8,8,8,14.035,0,9.4,-0.8,-3.12,2
4.0,0.0,1,16.0,0.0,15.0,132.0,14.0,24.0,26.0,1.0,28.0,124.3,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,6,10,6,13.428571428571429,0,0,6,11,5,12.666666666666666,0,13.9,-0.3,0.79,1
4.0,3.0,1,11.0,0.0,15.0,137.0,14.0,24.0,28.0,29.0,42.0,127.9,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,7,10,5,13.46,0,0,7,8,7,12.2375,0,11.1,0.6,2.02,0
4.0,0.0,3,2.0,0.0,15.0,140.0,14.0,10.0,11.0,29.0,42.0,124.3,1.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,2
4.0,0.0,2,11.0,0.0,15.0,141.0,14.0,10.0,11.0,29.0,35.0,126.3,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,7,10,7,13.805,0,0,8,8,8,14.2725,0,15.5,2.8,-4.06,2
4.0,9.0,1,13.0,0.0,15.0,150.0,17.0,16.0,11.0,26.0,16.0,132.5,1.0,0.0,0.0,0.0,0.0,0.0,20,1.0,0,6,9,5,13.0,0,0,6,7,6,13.5,0,13.9,-0.3,0.79,2
4.0,0.0,1,11.0,0.0,15.0,133.1,14.0,8.0,9.0,18.0,3.0,101.0,0.0,0.0,0.0,1.0,1.0,0.0,20,0.0,0,7,14,5,12.87857142857143,0,0,8,15,7,11.85625,0,15.5,2.8,-4.06,2
4.0,16.0,1,1.0,0.0,16.0,130.0,14.0,10.0,11.0,29.0,3.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,25,0.0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0
4.0,0.0,1,7.0,0.0,15.0,146.0,14.0,10.0,11.0,29.0,42.0,148.5,1.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,5,7,4,10.0,0,0,5,8,1,16.0,0,10.8,1.4,1.74,1
4.0,16.0,1,1.0,0.0,16.0,140.0,14.0,20.0,24.0,1.0,37.0,120.0,1.0,0.0,0.0,1.0,1.0,0.0,22,0.0,0,6,13,5,13.0,0,0,6,13,2,11.5,0,12.4,0.5,1.79,1
4.0,4.0,6,11.0,0.0,15.0,140.0,14.0,16.0,10.0,11.0,16.0,129.0,1.0,0.0,0.0,1.0,0.0,0.0,21,0.0,0,8,8,7,12.414285714285716,0,0,8,8,7,12.414285714285716,0,12.7,3.7,-1.7,2
4.0,0.0,1,9.0,0.0,15.0,129.0,14.0,10.0,11.0,29.0,35.0,117.8,0.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,5,6,4,11.0,0,0,5,9,4,13.857142857142858,0,10.8,1.4,1.74,1
4.0,0.0,3,2.0,0.0,15.0,139.0,14.0,9.0,10.0,18.0,17.0,128.2,1.0,0.0,0.0,1.0,1.0,1.0,19,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,2
4.0,0.0,1,11.0,0.0,15.0,149.0,14.0,9.0,28.0,1.0,1.0,134.8,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,8,8,8,14.445,0,0,8,8,8,14.445,0,9.4,-0.8,-3.12,2
4.0,14.0,1,5.0,0.0,15.0,130.0,14.0,24.0,10.0,1.0,1.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,24,0.0,0,6,6,6,15.166666666666666,0,0,6,6,2,15.5,0,15.5,2.8,-4.06,2
4.0,5.0,3,2.0,0.0,15.0,140.0,14.0,10.0,9.0,24.0,35.0,143.4,1.0,0.0,0.0,1.0,0.0,0.0,21,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0
4.0,3.0,3,8.0,0.0,15.0,127.0,14.0,9.0,10.0,18.0,16.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0
3.0,14.0,2,0.0,0.0,15.0,100.0,14.0,10.0,11.0,29.0,42.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,35,0.0,0,5,8,5,11.4,0,0,5,7,3,12.333333333333334,0,9.4,-0.8,-3.12,1
5.0,3.0,1,13.0,0.0,15.0,138.0,14.0,10.0,11.0,29.0,42.0,133.5,1.0,0.0,0.0,1.0,0.0,1.0,21,0.0,0,6,8,3,10.2,0,0,6,13,4,12.25,0,12.7,3.7,-1.7,1
4.0,0.0,3,11.0,0.0,15.0,139.0,14.0,9.0,28.0,29.0,28.0,135.0,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,8,8,7,12.214285714285714,0,0,8,8,7,12.214285714285714,0,12.7,3.7,-1.7,2
4.0,3.0,3,13.0,0.0,15.0,118.0,14.0,16.0,28.0,26.0,28.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,6,6,12.0,0,0,6,6,5,13.6,0,8.9,1.4,3.51,2
4.0,3.0,4,11.0,0.0,15.0,138.0,14.0,20.0,28.0,26.0,32.0,133.0,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,8,8,0,0.0,5,0,8,8,0,0.0,5,9.4,-0.8,-3.12,1
4.0,3.0,1,9.0,0.0,15.0,110.0,14.0,24.0,28.0,1.0,1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0.0,0,5,5,5,11.0,0,0,5,11,3,11.428571428571429,0,10.8,1.4,1.74,1
4.0,3.0,1,0.0,0.0,15.0,121.0,14.0,9.0,9.0,1.0,3.0,114.4,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,10,5,11.5,0,0,6,9,4,14.6,0,11.1,0.6,2.02,2
4.0,0.0,1,8.0,0.0,15.0,141.0,14.0,8.0,9.0,29.0,42.0,128.4,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,6,6,15.5,0,0,6,6,6,14.0,0,11.1,0.6,2.02,2
4.0,0.0,2,8.0,0.0,15.0,129.0,14.0,10.0,11.0,29.0,35.0,117.1,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,6,12,1,17.0,0,0,6,12,1,17.0,0,9.4,-0.8,-3.12,1
4.0,0.0,1,16.0,0.0,15.0,127.0,14.0,10.0,11.0,29.0,42.0,122.8,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,5,10,2,14.5,1,0,5,9,3,11.333333333333334,0,12.7,3.7,-1.7,1
4.0,4.0,1,13.0,0.0,15.0,147.0,14.0,8.0,33.0,1.0,39.0,130.2,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,1,1,0,0.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,0
4.0,0.0,3,8.0,0.0,15.0,161.0,2.0,10.0,11.0,29.0,42.0,137.9,0.0,0.0,1.0,0.0,0.0,1.0,20,1.0,0,6,6,6,12.5,0,0,6,7,5,11.8,0,10.8,1.4,1.74,2
4.0,0.0,1,11.0,0.0,15.0,147.0,14.0,8.0,9.0,29.0,42.0,142.0,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,7,7,6,14.65,0,0,7,7,6,14.65,0,7.6,2.6,0.32,2
4.0,16.0,1,16.0,0.0,16.0,140.0,14.0,24.0,28.0,1.0,35.0,140.0,1.0,0.0,1.0,1.0,0.0,0.0,22,0.0,2,6,9,6,12.0,0,1,6,12,3,12.0,0,13.9,-0.3,0.79,0
4.0,0.0,1,9.0,0.0,15.0,158.0,14.0,24.0,9.0,11.0,8.0,155.2,0.0,0.0,0.0,1.0,1.0,1.0,18,0.0,0,5,5,5,11.8,0,0,5,8,3,11.0,0,9.4,-0.8,-3.12,2
4.0,16.0,1,1.0,0.0,16.0,140.0,14.0,8.0,9.0,4.0,17.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,18,3,11.666666666666666,0,0,6,14,4,11.5,0,15.5,2.8,-4.06,1
4.0,0.0,4,11.0,0.0,15.0,126.0,14.0,22.0,28.0,18.0,3.0,120.2,0.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,7,9,5,14.06,0,0,7,9,7,11.242857142857142,0,12.4,0.5,1.79,1
4.0,0.0,1,14.0,1.0,15.0,133.1,14.0,16.0,28.0,22.0,35.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,26,0.0,2,8,11,7,12.75,0,2,7,7,7,12.285714285714286,0,16.2,0.3,-0.92,2
4.0,0.0,5,15.0,0.0,15.0,131.0,14.0,9.0,11.0,29.0,42.0,123.7,0.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,6,8,5,11.666666666666666,0,0,6,7,5,12.2,0,8.9,1.4,3.51,2
4.0,4.0,2,3.0,0.0,15.0,120.0,14.0,9.0,11.0,29.0,1.0,113.7,1.0,0.0,1.0,0.0,0.0,0.0,19,0.0,0,7,11,5,12.2,0,0,7,13,0,0.0,0,12.4,0.5,1.79,0
4.0,3.0,1,13.0,0.0,15.0,120.0,14.0,10.0,28.0,29.0,28.0,113.4,1.0,0.0,0.0,1.0,0.0,1.0,20,0.0,0,6,10,5,11.857142857142858,0,0,6,8,6,11.666666666666666,0,12.7,3.7,-1.7,2
4.0,14.0,1,1.0,0.0,5.0,133.1,14.0,10.0,11.0,29.0,3.0,120.0,0.0,0.0,1.0,0.0,1.0,0.0,38,0.0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,0
4.0,14.0,2,12.0,0.0,15.0,130.0,14.0,10.0,11.0,29.0,42.0,159.0,1.0,0.0,0.0,1.0,0.0,0.0,25,0.0,0,7,11,7,11.857142857142858,0,0,8,21,5,11.7,0,12.4,0.5,1.79,1
4.0,6.0,1,11.0,0.0,15.0,170.0,14.0,24.0,28.0,1.0,3.0,125.0,0.0,0.0,0.0,1.0,1.0,0.0,20,0.0,0,7,7,7,15.66,0,7,10,11,9,15.011111111111113,0,11.1,0.6,2.02,2
4.0,0.0,2,11.0,0.0,15.0,140.0,14.0,8.0,9.0,29.0,35.0,138.8,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,7,7,6,12.766666666666666,0,0,7,7,6,12.766666666666666,0,7.6,2.6,0.32,2
4.0,0.0,1,2.0,0.0,15.0,151.0,14.0,10.0,11.0,29.0,35.0,147.5,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,2
4.0,0.0,2,16.0,0.0,15.0,125.0,14.0,10.0,10.0,16.0,26.0,137.3,0.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,0
4.0,0.0,6,8.0,0.0,15.0,145.0,14.0,24.0,10.0,1.0,1.0,131.0,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,6,6,12.166666666666666,0,0,6,10,5,11.2,0,7.6,2.6,0.32,1
4.0,14.0,1,14.0,1.0,4.0,133.1,14.0,24.0,28.0,1.0,1.0,107.5,0.0,0.0,1.0,0.0,1.0,0.0,29,0.0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0
4.0,3.0,1,3.0,0.0,15.0,160.0,14.0,9.0,9.0,18.0,35.0,139.0,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,8,5,12.2,0,0,6,13,0,0.0,0,9.4,-0.8,-3.12,0
4.0,2.0,2,13.0,0.0,15.0,130.0,14.0,10.0,11.0,18.0,8.0,126.9,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,8,6,13.571428571428571,0,0,6,11,5,12.166666666666666,0,9.4,-0.8,-3.12,2
4.0,16.0,1,6.0,0.0,16.0,150.0,14.0,15.0,28.0,11.0,8.0,150.0,1.0,0.0,0.0,1.0,1.0,0.0,22,0.0,11,18,32,12,12.857142857142858,1,8,12,15,10,14.3,0,16.2,0.3,-0.92,2
4.0,14.0,2,10.0,1.0,15.0,172.0,14.0,9.0,11.0,29.0,16.0,150.0,1.0,0.0,0.0,1.0,0.0,1.0,28,0.0,0,5,7,5,10.6,0,0,5,6,5,10.2,0,9.4,-0.8,-3.12,1
4.0,14.0,1,11.0,0.0,15.0,120.0,14.0,10.0,11.0,29.0,42.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,34,0.0,0,7,15,6,11.333333333333334,0,0,7,16,4,12.6,0,16.2,0.3,-0.92,1
4.0,0.0,1,11.0,0.0,15.0,143.0,14.0,8.0,9.0,29.0,42.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,8,8,7,14.285714285714286,0,0,8,8,7,14.285714285714286,0,12.7,3.7,-1.7,2
3.0,14.0,1,6.0,0.0,15.0,130.0,14.0,24.0,10.0,4.0,8.0,154.0,1.0,0.0,0.0,1.0,1.0,0.0,37,0.0,1,5,12,3,12.0,2,1,5,8,4,13.0,1,10.8,1.4,1.74,2
0.0,5.0,1,14.0,1.0,13.0,133.1,14.0,28.0,33.0,27.0,39.0,106.0,1.0,0.0,0.0,1.0,0.0,0.0,48,0.0,0,6,9,5,13.0,0,0,6,10,4,12.5,0,7.6,2.6,0.32,1
4.0,5.0,2,9.0,0.0,15.0,131.0,14.0,9.0,11.0,18.0,42.0,123.7,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,5,10,1,14.0,0,0,5,10,1,14.0,0,7.6,2.6,0.32,1
4.0,3.0,1,8.0,0.0,15.0,130.0,14.0,9.0,11.0,29.0,42.0,140.2,0.0,0.0,0.0,1.0,1.0,1.0,19,0.0,0,6,6,6,12.0,0,0,6,7,6,11.666666666666666,0,16.2,0.3,-0.92,2
4.0,0.0,1,0.0,0.0,15.0,110.0,14.0,16.0,10.0,1.0,28.0,109.0,0.0,0.0,0.0,1.0,1.0,1.0,19,0.0,0,6,7,6,13.142857142857142,0,0,6,8,6,14.166666666666666,0,15.5,2.8,-4.06,2
4.0,17.0,1,13.0,0.0,15.0,133.1,14.0,24.0,10.0,1.0,42.0,134.0,0.0,0.0,0.0,1.0,0.0,0.0,21,0.0,10,13,21,11,13.272727272727272,0,6,11,13,9,13.0,0,7.6,2.6,0.32,2
4.0,0.0,1,0.0,0.0,15.0,141.0,14.0,9.0,20.0,1.0,39.0,137.9,1.0,0.0,0.0,0.0,1.0,0.0,20,0.0,0,5,6,3,12.0,0,0,5,5,4,12.75,0,7.6,2.6,0.32,0
4.0,0.0,1,9.0,0.0,15.0,151.0,14.0,10.0,28.0,1.0,3.0,138.4,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,5,6,4,11.25,0,0,5,8,5,11.0,0,10.8,1.4,1.74,1
4.0,0.0,6,8.0,0.0,15.0,136.0,14.0,8.0,9.0,29.0,42.0,132.9,1.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,6,10,4,13.25,0,0,6,13,5,11.8,0,7.6,2.6,0.32,2
4.0,3.0,1,0.0,0.0,15.0,120.0,14.0,8.0,9.0,18.0,35.0,115.1,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,7,6,14.571428571428571,0,0,6,7,6,12.333333333333334,0,12.4,0.5,1.79,2
4.0,3.0,1,15.0,0.0,15.0,142.0,14.0,9.0,32.0,18.0,1.0,141.7,0.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,8,6,12.666666666666666,0,0,6,6,6,13.0,0,13.9,-0.3,0.79,2
4.0,16.0,1,10.0,1.0,16.0,150.0,14.0,10.0,11.0,4.0,8.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,31,0.0,2,6,8,6,12.0,0,2,7,8,7,13.428571428571429,0,9.4,-0.8,-3.12,1
4.0,0.0,3,8.0,0.0,15.0,130.0,14.0,24.0,11.0,1.0,28.0,120.9,1.0,0.0,1.0,1.0,0.0,0.0,18,0.0,0,6,6,6,14.333333333333334,0,0,6,6,6,14.166666666666666,0,8.9,1.4,3.51,2
3.0,14.0,1,1.0,0.0,15.0,133.1,14.0,10.0,11.0,10.0,35.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,31,0.0,0,6,10,6,15.0,0,0,6,11,5,12.5,0,13.9,-0.3,0.79,2
4.0,5.0,1,8.0,0.0,15.0,122.0,14.0,24.0,28.0,1.0,28.0,126.9,0.0,0.0,0.0,1.0,0.0,0.0,21,0.0,0,6,8,6,11.714285714285714,0,0,6,7,6,12.0,0,7.6,2.6,0.32,2
4.0,15.0,1,5.0,0.0,14.0,130.0,14.0,21.0,10.0,11.0,28.0,130.0,1.0,0.0,0.0,0.0,0.0,1.0,22,0.0,0,6,8,6,11.0,0,0,6,10,4,12.0,0,8.9,1.4,3.51,1
4.0,6.0,1,0.0,0.0,15.0,136.0,14.0,9.0,10.0,18.0,28.0,122.0,0.0,0.0,1.0,0.0,0.0,0.0,18,0.0,0,5,6,2,12.5,0,0,5,6,4,10.25,0,9.4,-0.8,-3.12,0
4.0,3.0,1,0.0,0.0,15.0,115.0,14.0,24.0,28.0,1.0,1.0,109.1,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,6,7,6,13.285714285714286,0,0,6,9,5,14.6,0,12.4,0.5,1.79,1
4.0,0.0,1,8.0,0.0,15.0,170.0,14.0,24.0,10.0,29.0,35.0,155.0,0.0,0.0,0.0,1.0,1.0,1.0,18,0.0,0,6,6,6,15.5,0,0,6,6,6,14.166666666666666,0,11.1,0.6,2.02,2
4.0,6.0,1,7.0,0.0,15.0,140.0,14.0,24.0,10.0,1.0,1.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,23,0.0,0,5,7,2,13.0,0,0,5,11,1,10.0,0,8.9,1.4,3.51,0
4.0,14.0,1,11.0,0.0,15.0,140.0,14.0,10.0,11.0,29.0,8.0,135.5,0.0,0.0,0.0,1.0,0.0,0.0,32,0.0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,0
4.0,5.0,1,1.0,0.0,15.0,120.0,14.0,10.0,11.0,18.0,42.0,120.0,1.0,0.0,0.0,1.0,1.0,0.0,39,0.0,0,6,8,0,0.0,0,1,6,8,2,11.0,0,16.2,0.3,-0.92,0
4.0,0.0,1,11.0,0.0,15.0,125.0,14.0,10.0,10.0,29.0,42.0,122.4,1.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,7,7,7,13.725714285714286,0,0,8,8,8,14.5,0,11.1,0.6,2.02,2
4.0,0.0,1,11.0,0.0,15.0,127.0,14.0,15.0,10.0,11.0,42.0,121.5,0.0,0.0,0.0,1.0,1.0,0.0,23,0.0,0,7,7,6,13.483333333333334,0,0,7,7,6,13.483333333333334,0,7.6,2.6,0.32,2
3.0,8.0,1,14.0,1.0,8.0,110.0,14.0,10.0,11.0,29.0,42.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,39,0.0,9,13,19,12,13.416666666666666,0,4,10,10,10,14.5,0,16.2,0.3,-0.92,2
4.0,0.0,1,2.0,0.0,15.0,118.0,14.0,10.0,11.0,11.0,28.0,110.0,0.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0
4.0,0.0,3,13.0,0.0,15.0,125.0,14.0,9.0,28.0,29.0,3.0,123.6,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,6,10,4,11.0,0,0,6,9,6,11.833333333333334,0,9.4,-0.8,-3.12,2
4.0,14.0,1,1.0,0.0,15.0,130.0,14.0,9.0,10.0,29.0,28.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,29,0.0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0
0.0,14.0,1,14.0,1.0,15.0,133.1,14.0,8.0,11.0,18.0,35.0,144.5,0.0,0.0,0.0,1.0,0.0,0.0,45,0.0,0,6,13,4,12.5,0,0,6,8,3,11.666666666666666,0,16.2,0.3,-0.92,0
