age,job,marital,education,default,balance,housing,loan,contact,campaign,pdays,previous,poutcome,__target__
36,4.0,2.0,2.0,0.0,0,1.0,0.0,2.0,1,-1,0,3.0,0
32,0.0,1.0,1.0,0.0,7522,1.0,0.0,0.0,3,-1,0,3.0,0
59,5.0,1.0,1.0,0.0,263,0.0,0.0,0.0,2,-1,0,3.0,0
31,7.0,1.0,1.0,0.0,179,1.0,0.0,0.0,1,351,1,0.0,0
39,0.0,1.0,1.0,0.0,835,1.0,0.0,2.0,1,-1,0,3.0,0
60,5.0,2.0,1.0,0.0,-14,1.0,0.0,2.0,3,-1,0,3.0,0
71,9.0,1.0,1.0,0.0,3020,0.0,0.0,1.0,1,270,3,0.0,1
32,1.0,1.0,0.0,0.0,1261,1.0,0.0,0.0,1,182,1,0.0,0
29,1.0,1.0,1.0,0.0,64,1.0,1.0,0.0,2,-1,0,3.0,0
44,4.0,1.0,2.0,1.0,0,1.0,0.0,0.0,2,-1,0,3.0,0
28,7.0,2.0,1.0,0.0,1636,1.0,0.0,0.0,1,355,2,0.0,0
27,1.0,1.0,1.0,0.0,818,1.0,0.0,2.0,5,-1,0,3.0,0
46,0.0,1.0,1.0,0.0,3098,1.0,0.0,1.0,9,-1,0,3.0,0
39,1.0,1.0,1.0,0.0,-196,1.0,0.0,0.0,2,-1,0,3.0,0
32,9.0,2.0,2.0,0.0,0,0.0,0.0,0.0,4,-1,0,3.0,0
50,7.0,1.0,1.0,0.0,1572,1.0,0.0,0.0,1,-1,0,3.0,0
35,7.0,1.0,1.0,0.0,102,1.0,0.0,0.0,5,-1,0,3.0,0
27,9.0,2.0,1.0,0.0,78,1.0,1.0,0.0,2,-1,0,3.0,0
37,0.0,1.0,1.0,0.0,2320,1.0,0.0,0.0,3,342,1,1.0,0
33,1.0,2.0,0.0,0.0,599,1.0,0.0,2.0,1,-1,0,3.0,0
33,1.0,0.0,1.0,0.0,880,1.0,1.0,0.0,3,239,1,0.0,0
30,1.0,1.0,1.0,0.0,321,1.0,0.0,0.0,2,-1,0,3.0,0
30,4.0,2.0,1.0,0.0,186,1.0,0.0,0.0,3,-1,0,3.0,0
44,7.0,0.0,1.0,0.0,35,1.0,0.0,0.0,2,-1,0,3.0,0
37,2.0,0.0,1.0,0.0,1190,1.0,0.0,2.0,3,-1,0,3.0,0
50,4.0,1.0,1.0,0.0,49,1.0,0.0,2.0,2,-1,0,3.0,0
52,6.0,1.0,2.0,0.0,6657,0.0,0.0,1.0,1,-1,0,3.0,1
36,6.0,2.0,2.0,0.0,977,0.0,0.0,2.0,2,-1,0,3.0,0
45,7.0,2.0,1.0,0.0,184,1.0,1.0,2.0,2,-1,0,3.0,0
30,4.0,2.0,2.0,0.0,685,0.0,0.0,0.0,2,-1,0,3.0,0
58,4.0,2.0,2.0,0.0,1387,1.0,0.0,1.0,6,6,6,1.0,0
46,9.0,1.0,2.0,0.0,4176,1.0,0.0,2.0,6,-1,0,3.0,0
38,9.0,0.0,1.0,0.0,1221,1.0,1.0,0.0,7,-1,0,3.0,0
30,9.0,2.0,2.0,0.0,6683,0.0,0.0,0.0,1,-1,0,3.0,0
53,1.0,1.0,0.0,0.0,2295,0.0,0.0,0.0,10,-1,0,3.0,0
33,4.0,1.0,2.0,0.0,3301,1.0,0.0,0.0,2,171,2,0.0,0
31,9.0,2.0,1.0,0.0,3500,1.0,0.0,0.0,1,-1,0,3.0,0
34,4.0,1.0,2.0,0.0,3402,0.0,0.0,0.0,2,-1,0,3.0,0
26,4.0,2.0,2.0,0.0,141,0.0,0.0,0.0,2,-1,0,3.0,0
45,0.0,1.0,1.0,0.0,72,1.0,1.0,0.0,2,352,2,0.0,0
29,7.0,2.0,1.0,0.0,153,0.0,0.0,0.0,2,-1,0,3.0,0
31,4.0,1.0,2.0,0.0,0,1.0,1.0,0.0,8,-1,0,3.0,1
32,7.0,2.0,1.0,0.0,1659,1.0,0.0,2.0,6,-1,0,3.0,0
57,2.0,1.0,2.0,0.0,234,0.0,0.0,0.0,2,-1,0,3.0,0
29,4.0,2.0,2.0,0.0,437,0.0,0.0,0.0,1,92,1,2.0,1
48,1.0,1.0,0.0,0.0,-83,0.0,0.0,0.0,3,-1,0,3.0,0
29,9.0,2.0,1.0,1.0,-368,1.0,0.0,0.0,1,-1,0,3.0,0
58,6.0,1.0,3.0,0.0,1187,1.0,0.0,0.0,2,-1,0,3.0,0
33,4.0,0.0,2.0,0.0,433,0.0,0.0,0.0,4,-1,0,3.0,0
56,1.0,1.0,0.0,0.0,1046,0.0,1.0,2.0,13,-1,0,3.0,0
55,5.0,1.0,1.0,0.0,31,0.0,0.0,2.0,1,-1,0,3.0,0
32,7.0,2.0,1.0,0.0,182,1.0,0.0,0.0,1,-1,0,3.0,0
36,1.0,1.0,1.0,0.0,722,1.0,0.0,2.0,7,-1,0,3.0,0
26,1.0,2.0,0.0,0.0,-887,1.0,0.0,0.0,2,-1,0,3.0,1
43,9.0,1.0,1.0,0.0,1358,0.0,0.0,0.0,3,-1,0,3.0,1
40,4.0,2.0,2.0,0.0,402,1.0,0.0,2.0,3,-1,0,3.0,0
31,1.0,2.0,2.0,0.0,462,1.0,1.0,2.0,1,-1,0,3.0,0
47,7.0,1.0,1.0,0.0,1764,0.0,1.0,0.0,6,-1,0,3.0,0
46,1.0,1.0,1.0,0.0,66,1.0,0.0,0.0,1,364,3,0.0,0
32,3.0,2.0,2.0,0.0,23663,1.0,0.0,0.0,2,-1,0,3.0,0
65,5.0,1.0,0.0,0.0,493,0.0,0.0,0.0,1,182,1,0.0,0
45,4.0,2.0,2.0,0.0,997,0.0,1.0,0.0,1,-1,0,3.0,0
40,0.0,1.0,1.0,0.0,1538,1.0,0.0,2.0,2,-1,0,3.0,0
39,4.0,1.0,2.0,0.0,28433,0.0,0.0,0.0,2,-1,0,3.0,0
41,1.0,0.0,1.0,0.0,139,1.0,0.0,0.0,3,370,1,0.0,0
56,9.0,0.0,1.0,0.0,0,0.0,0.0,0.0,8,-1,0,3.0,0
33,4.0,1.0,2.0,0.0,864,1.0,0.0,0.0,1,235,19,0.0,0
33,7.0,2.0,1.0,0.0,-198,1.0,0.0,0.0,1,359,3,2.0,0
59,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,3,-1,0,3.0,0
41,11.0,2.0,0.0,0.0,2398,1.0,0.0,2.0,2,-1,0,3.0,0
36,9.0,2.0,1.0,0.0,1521,1.0,0.0,2.0,2,-1,0,3.0,0
36,1.0,1.0,1.0,0.0,21,1.0,0.0,2.0,1,-1,0,3.0,0
45,1.0,1.0,1.0,0.0,226,0.0,0.0,1.0,2,-1,0,3.0,0
42,1.0,1.0,1.0,0.0,179,1.0,0.0,0.0,1,-1,0,3.0,0
38,3.0,0.0,1.0,0.0,70,0.0,0.0,0.0,1,-1,0,3.0,1
52,4.0,1.0,2.0,0.0,1564,1.0,0.0,0.0,1,-1,0,3.0,0
41,1.0,1.0,1.0,0.0,97,0.0,1.0,0.0,2,-1,0,3.0,0
33,8.0,2.0,3.0,0.0,5969,0.0,0.0,0.0,1,83,7,0.0,0
35,1.0,1.0,1.0,0.0,884,1.0,0.0,2.0,1,-1,0,3.0,0
45,1.0,1.0,1.0,0.0,13156,0.0,0.0,0.0,4,-1,0,3.0,0
51,4.0,1.0,2.0,0.0,333,0.0,1.0,0.0,1,-1,0,3.0,0
39,9.0,1.0,1.0,0.0,0,1.0,1.0,0.0,1,-1,0,3.0,0
41,7.0,1.0,1.0,0.0,1545,1.0,0.0,2.0,3,-1,0,3.0,0
36,0.0,1.0,2.0,0.0,289,0.0,0.0,0.0,4,-1,0,3.0,0
24,4.0,2.0,2.0,0.0,172,0.0,0.0,0.0,2,-1,0,3.0,0
42,7.0,2.0,1.0,0.0,-193,1.0,0.0,0.0,4,-1,0,3.0,0
38,4.0,2.0,2.0,0.0,175,1.0,1.0,0.0,5,-1,0,3.0,0
52,7.0,1.0,1.0,0.0,1000,0.0,0.0,0.0,2,-1,0,3.0,1
48,3.0,1.0,0.0,0.0,469,0.0,0.0,0.0,2,-1,0,3.0,0
41,7.0,1.0,3.0,0.0,1538,0.0,0.0,0.0,2,-1,0,3.0,1
41,4.0,1.0,0.0,0.0,362,1.0,0.0,0.0,3,-1,0,3.0,0
52,0.0,1.0,0.0,0.0,2281,1.0,1.0,1.0,1,244,1,0.0,0
29,4.0,2.0,2.0,0.0,7578,0.0,0.0,0.0,3,-1,0,3.0,0
43,4.0,1.0,2.0,0.0,479,1.0,0.0,0.0,1,254,2,0.0,0
43,9.0,0.0,1.0,0.0,167,0.0,0.0,0.0,3,-1,0,3.0,0
29,4.0,2.0,2.0,0.0,475,0.0,0.0,0.0,2,-1,0,3.0,0
31,9.0,1.0,1.0,0.0,318,0.0,0.0,0.0,1,-1,0,3.0,1
30,8.0,2.0,2.0,0.0,699,0.0,0.0,0.0,1,-1,0,3.0,0
50,6.0,1.0,1.0,0.0,306,0.0,0.0,2.0,1,-1,0,3.0,0
40,7.0,1.0,1.0,0.0,961,0.0,1.0,0.0,1,133,4,1.0,0
27,9.0,0.0,1.0,0.0,1977,1.0,0.0,0.0,1,-1,0,3.0,1
50,2.0,1.0,1.0,0.0,1011,1.0,0.0,1.0,2,-1,0,3.0,0
36,10.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1,-1,0,3.0,0
34,1.0,2.0,1.0,0.0,283,1.0,0.0,0.0,2,-1,0,3.0,0
37,1.0,1.0,3.0,0.0,-118,1.0,0.0,0.0,2,-1,0,3.0,0
31,4.0,1.0,2.0,0.0,2,1.0,0.0,0.0,1,-1,0,3.0,0
29,10.0,1.0,2.0,0.0,53,0.0,0.0,0.0,1,-1,0,3.0,0
56,5.0,1.0,0.0,0.0,161,0.0,1.0,0.0,2,-1,0,3.0,0
57,9.0,1.0,0.0,0.0,3376,1.0,0.0,1.0,2,-1,0,3.0,1
39,0.0,1.0,1.0,0.0,168,1.0,0.0,0.0,1,-1,0,3.0,0
58,4.0,1.0,2.0,0.0,1394,0.0,0.0,0.0,1,83,1,1.0,0
51,1.0,0.0,1.0,0.0,104,0.0,0.0,0.0,1,-1,0,3.0,0
34,4.0,2.0,3.0,0.0,355,1.0,0.0,0.0,3,-1,0,3.0,0
25,0.0,2.0,2.0,0.0,1420,0.0,0.0,0.0,2,-1,0,3.0,0
27,0.0,2.0,1.0,0.0,1327,0.0,0.0,0.0,1,241,9,1.0,0
46,3.0,1.0,0.0,0.0,296,1.0,0.0,2.0,4,-1,0,3.0,0
32,9.0,1.0,1.0,0.0,1951,1.0,0.0,0.0,2,261,2,0.0,0
59,0.0,0.0,0.0,0.0,191,1.0,0.0,0.0,1,-1,0,3.0,0
52,10.0,1.0,1.0,0.0,2251,1.0,0.0,2.0,9,-1,0,3.0,0
34,1.0,1.0,1.0,0.0,2926,1.0,0.0,2.0,25,-1,0,3.0,0
60,1.0,0.0,0.0,0.0,7601,1.0,0.0,2.0,1,-1,0,3.0,0
43,4.0,1.0,2.0,0.0,703,1.0,0.0,0.0,1,-1,0,3.0,0
60,0.0,0.0,3.0,0.0,791,1.0,0.0,2.0,1,-1,0,3.0,0
22,1.0,2.0,1.0,0.0,682,0.0,0.0,0.0,2,91,1,2.0,1
33,4.0,2.0,1.0,0.0,-298,0.0,0.0,0.0,2,-1,0,3.0,0
25,0.0,2.0,1.0,0.0,1871,0.0,0.0,0.0,1,-1,0,3.0,1
39,4.0,1.0,2.0,0.0,0,0.0,0.0,2.0,8,-1,0,3.0,0
36,9.0,2.0,2.0,0.0,53,0.0,1.0,0.0,7,-1,0,3.0,0
44,9.0,1.0,2.0,0.0,564,1.0,0.0,0.0,2,-1,0,3.0,0
58,4.0,1.0,2.0,0.0,1384,1.0,0.0,0.0,1,-1,0,3.0,1
83,5.0,2.0,0.0,0.0,1965,0.0,0.0,1.0,3,-1,0,3.0,1
37,4.0,0.0,1.0,0.0,1287,1.0,0.0,0.0,1,-1,0,3.0,0
44,1.0,1.0,1.0,0.0,199,1.0,0.0,0.0,7,-1,0,3.0,0
57,4.0,1.0,2.0,0.0,256,0.0,0.0,0.0,1,-1,0,3.0,1
35,0.0,2.0,1.0,0.0,321,0.0,0.0,0.0,1,412,3,1.0,1
34,9.0,1.0,1.0,0.0,0,1.0,0.0,0.0,4,-1,0,3.0,0
59,5.0,0.0,1.0,0.0,21,1.0,0.0,1.0,2,-1,0,3.0,0
39,3.0,1.0,0.0,0.0,1146,1.0,0.0,1.0,1,-1,0,3.0,0
27,4.0,2.0,2.0,0.0,385,0.0,1.0,0.0,7,-1,0,3.0,0
28,4.0,2.0,2.0,0.0,1530,0.0,0.0,0.0,3,-1,0,3.0,0
36,9.0,1.0,2.0,0.0,301,1.0,0.0,2.0,2,-1,0,3.0,0
42,9.0,0.0,2.0,0.0,802,0.0,0.0,1.0,2,-1,0,3.0,0
54,1.0,1.0,1.0,0.0,1487,1.0,0.0,2.0,16,-1,0,3.0,0
34,0.0,2.0,2.0,0.0,18,1.0,1.0,0.0,1,180,1,2.0,0
30,1.0,2.0,1.0,0.0,783,0.0,1.0,0.0,1,-1,0,3.0,0
52,6.0,1.0,2.0,0.0,605,0.0,0.0,0.0,4,-1,0,3.0,0
44,1.0,1.0,0.0,0.0,1511,1.0,0.0,2.0,2,-1,0,3.0,0
50,9.0,1.0,1.0,0.0,3654,0.0,0.0,0.0,2,78,2,1.0,1
54,1.0,1.0,1.0,0.0,233,1.0,0.0,2.0,3,-1,0,3.0,0
39,5.0,1.0,1.0,0.0,-160,1.0,0.0,2.0,4,-1,0,3.0,0
47,0.0,1.0,1.0,0.0,70,1.0,0.0,0.0,4,374,2,2.0,1
37,4.0,1.0,2.0,0.0,887,0.0,0.0,0.0,5,-1,0,3.0,0
41,1.0,1.0,1.0,0.0,167,0.0,0.0,2.0,1,-1,0,3.0,0
42,7.0,1.0,1.0,0.0,0,0.0,0.0,2.0,6,-1,0,3.0,0
32,4.0,1.0,2.0,0.0,1651,1.0,0.0,2.0,2,-1,0,3.0,0
82,5.0,1.0,0.0,0.0,8603,0.0,0.0,0.0,1,-1,0,3.0,1
54,4.0,1.0,2.0,0.0,446,0.0,0.0,0.0,4,102,4,1.0,0
30,4.0,1.0,1.0,0.0,0,1.0,0.0,0.0,3,-1,0,3.0,0
30,6.0,2.0,2.0,0.0,-174,0.0,0.0,0.0,1,-1,0,3.0,0
59,2.0,0.0,1.0,0.0,0,0.0,1.0,0.0,10,-1,0,3.0,0
32,4.0,2.0,2.0,0.0,131,1.0,0.0,0.0,1,81,1,1.0,0
42,1.0,1.0,1.0,0.0,1958,1.0,0.0,0.0,1,172,3,0.0,0
48,4.0,1.0,1.0,0.0,286,0.0,0.0,0.0,1,-1,0,3.0,0
59,1.0,1.0,0.0,0.0,3372,0.0,0.0,0.0,1,-1,0,3.0,0
43,2.0,2.0,0.0,0.0,2124,1.0,0.0,0.0,1,-1,0,3.0,0
53,0.0,0.0,1.0,0.0,-120,1.0,0.0,2.0,1,-1,0,3.0,0
36,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,7,-1,0,3.0,0
38,4.0,0.0,2.0,0.0,0,1.0,1.0,0.0,1,-1,0,3.0,0
38,0.0,1.0,1.0,0.0,0,1.0,0.0,2.0,1,-1,0,3.0,0
41,7.0,1.0,3.0,1.0,-1,0.0,1.0,0.0,4,-1,0,3.0,1
47,4.0,1.0,2.0,0.0,3505,0.0,0.0,0.0,2,-1,0,3.0,1
51,9.0,2.0,2.0,0.0,11222,1.0,0.0,0.0,2,171,7,0.0,0
42,10.0,1.0,1.0,0.0,135,1.0,0.0,2.0,6,-1,0,3.0,0
44,1.0,1.0,0.0,0.0,-298,1.0,0.0,0.0,1,-1,0,3.0,0
46,9.0,1.0,1.0,1.0,289,0.0,0.0,2.0,3,-1,0,3.0,0
41,1.0,1.0,1.0,0.0,140,1.0,0.0,0.0,1,125,2,0.0,0
39,4.0,1.0,2.0,0.0,3518,1.0,0.0,0.0,1,-1,0,3.0,0
29,1.0,2.0,1.0,0.0,2553,1.0,0.0,0.0,1,-1,0,3.0,0
39,1.0,2.0,1.0,0.0,1672,1.0,0.0,0.0,1,648,1,0.0,1
69,5.0,0.0,1.0,0.0,6850,0.0,0.0,1.0,1,-1,0,3.0,0
51,4.0,1.0,2.0,0.0,257,1.0,0.0,0.0,2,-1,0,3.0,0
51,9.0,1.0,1.0,0.0,52,0.0,0.0,0.0,2,-1,0,3.0,0
37,4.0,1.0,2.0,0.0,1330,1.0,0.0,0.0,2,261,1,0.0,0
38,0.0,1.0,1.0,0.0,607,1.0,0.0,2.0,3,-1,0,3.0,0
36,1.0,1.0,0.0,0.0,994,1.0,0.0,0.0,2,356,8,2.0,0
57,9.0,1.0,0.0,0.0,67,0.0,0.0,2.0,1,-1,0,3.0,0
51,0.0,1.0,0.0,0.0,576,1.0,0.0,0.0,1,-1,0,3.0,0
32,0.0,2.0,2.0,0.0,138,0.0,1.0,0.0,4,-1,0,3.0,0
60,5.0,0.0,1.0,0.0,514,0.0,0.0,0.0,1,124,9,1.0,1
44,9.0,1.0,1.0,0.0,1371,0.0,0.0,0.0,3,-1,0,3.0,0
36,0.0,1.0,1.0,0.0,4280,0.0,0.0,2.0,6,-1,0,3.0,0
40,6.0,1.0,2.0,0.0,13669,0.0,0.0,0.0,1,136,8,1.0,0
38,4.0,0.0,2.0,0.0,4425,1.0,0.0,2.0,1,-1,0,3.0,0
35,6.0,1.0,2.0,0.0,1340,0.0,1.0,0.0,1,-1,0,3.0,0
53,0.0,0.0,1.0,0.0,26,1.0,0.0,0.0,1,359,1,0.0,0
36,9.0,1.0,0.0,0.0,0,0.0,0.0,2.0,1,-1,0,3.0,1
37,7.0,2.0,3.0,0.0,-118,1.0,0.0,2.0,2,-1,0,3.0,0
49,1.0,2.0,0.0,0.0,1040,0.0,0.0,0.0,2,-1,0,3.0,0
30,4.0,2.0,2.0,0.0,1289,0.0,0.0,0.0,2,-1,0,3.0,0
50,1.0,1.0,2.0,0.0,676,0.0,0.0,2.0,1,-1,0,3.0,0
22,8.0,2.0,1.0,0.0,1925,0.0,0.0,0.0,1,196,1,0.0,0
49,1.0,1.0,0.0,0.0,3103,0.0,0.0,0.0,5,-1,0,3.0,0
42,4.0,1.0,3.0,0.0,6573,1.0,0.0,0.0,4,-1,0,3.0,0
39,1.0,2.0,1.0,0.0,0,1.0,0.0,0.0,2,-1,0,3.0,0
58,5.0,1.0,1.0,0.0,225,0.0,0.0,0.0,6,-1,0,3.0,0
32,0.0,1.0,1.0,0.0,56,1.0,0.0,0.0,1,258,1,1.0,0
24,9.0,2.0,1.0,0.0,987,0.0,1.0,0.0,4,-1,0,3.0,0
35,1.0,1.0,1.0,0.0,229,0.0,0.0,2.0,3,-1,0,3.0,0
34,4.0,1.0,2.0,0.0,1725,1.0,1.0,0.0,7,-1,0,3.0,0
37,1.0,1.0,1.0,0.0,3653,1.0,0.0,0.0,1,-1,0,3.0,0
30,9.0,1.0,1.0,0.0,398,1.0,0.0,0.0,2,-1,0,3.0,0
34,9.0,1.0,1.0,0.0,0,1.0,0.0,0.0,1,-1,0,3.0,0
51,1.0,1.0,1.0,0.0,50,1.0,1.0,2.0,1,-1,0,3.0,0
33,0.0,2.0,2.0,0.0,475,1.0,0.0,0.0,1,-1,0,3.0,1
35,0.0,1.0,1.0,0.0,1476,0.0,0.0,2.0,12,-1,0,3.0,0
22,8.0,2.0,2.0,0.0,1161,0.0,1.0,0.0,1,-1,0,3.0,0
45,0.0,1.0,1.0,0.0,1435,1.0,0.0,0.0,1,103,1,0.0,0
50,3.0,1.0,0.0,0.0,395,1.0,0.0,2.0,2,-1,0,3.0,0
26,4.0,2.0,2.0,0.0,828,1.0,0.0,0.0,1,-1,0,3.0,0
32,6.0,2.0,1.0,0.0,360,1.0,0.0,0.0,3,259,4,0.0,0
45,0.0,1.0,1.0,0.0,142,1.0,1.0,2.0,3,-1,0,3.0,0
40,1.0,1.0,0.0,0.0,332,1.0,0.0,0.0,2,369,3,0.0,0
36,7.0,1.0,0.0,0.0,413,1.0,0.0,1.0,1,176,1,0.0,0
55,9.0,0.0,1.0,0.0,3450,0.0,0.0,0.0,1,-1,0,3.0,0
41,1.0,1.0,1.0,0.0,0,0.0,0.0,2.0,2,-1,0,3.0,0
48,4.0,1.0,2.0,0.0,1,0.0,0.0,1.0,1,-1,0,3.0,1
40,1.0,1.0,0.0,0.0,1073,0.0,0.0,0.0,2,-1,0,3.0,0
39,4.0,1.0,2.0,0.0,-1026,1.0,0.0,2.0,2,-1,0,3.0,0
38,9.0,1.0,1.0,0.0,20,0.0,0.0,0.0,1,-1,0,3.0,0
51,10.0,0.0,0.0,0.0,2244,0.0,0.0,1.0,2,-1,0,3.0,0
38,4.0,1.0,1.0,0.0,10357,0.0,0.0,0.0,3,-1,0,3.0,0
57,1.0,1.0,0.0,0.0,856,0.0,0.0,0.0,6,-1,0,3.0,0
37,0.0,1.0,2.0,0.0,801,0.0,0.0,0.0,7,-1,0,3.0,0
31,1.0,1.0,0.0,0.0,-423,1.0,1.0,2.0,2,-1,0,3.0,0
43,0.0,1.0,1.0,0.0,324,0.0,0.0,0.0,4,-1,0,3.0,0
25,7.0,2.0,1.0,0.0,1119,1.0,0.0,0.0,1,-1,0,3.0,1
40,3.0,1.0,2.0,0.0,0,0.0,0.0,2.0,1,-1,0,3.0,0
35,7.0,1.0,1.0,0.0,1659,1.0,0.0,2.0,1,-1,0,3.0,0
56,9.0,2.0,1.0,0.0,751,1.0,0.0,0.0,8,177,5,0.0,0
52,4.0,1.0,2.0,0.0,-970,1.0,0.0,0.0,1,-1,0,3.0,1
40,7.0,2.0,1.0,1.0,-306,1.0,0.0,2.0,1,-1,0,3.0,0
29,9.0,1.0,2.0,0.0,1489,1.0,0.0,2.0,1,-1,0,3.0,0
55,1.0,1.0,0.0,0.0,1373,0.0,0.0,2.0,2,-1,0,3.0,0
34,2.0,1.0,1.0,0.0,3119,1.0,0.0,0.0,1,183,4,0.0,0
37,1.0,1.0,1.0,0.0,56,1.0,0.0,0.0,2,285,1,0.0,0
27,9.0,2.0,2.0,0.0,11862,0.0,0.0,1.0,5,101,1,2.0,0
48,4.0,1.0,1.0,0.0,4415,1.0,0.0,0.0,3,141,7,0.0,1
43,1.0,1.0,1.0,0.0,1025,1.0,0.0,0.0,1,-1,0,3.0,0
56,1.0,1.0,0.0,0.0,278,0.0,1.0,0.0,3,-1,0,3.0,0
42,9.0,2.0,1.0,0.0,0,1.0,0.0,2.0,1,-1,0,3.0,0
20,8.0,2.0,3.0,0.0,330,0.0,0.0,0.0,2,-1,0,3.0,0
61,5.0,0.0,1.0,0.0,0,0.0,0.0,0.0,3,-1,0,3.0,0
34,4.0,2.0,2.0,0.0,0,1.0,0.0,2.0,1,-1,0,3.0,0
60,5.0,1.0,2.0,0.0,100,0.0,0.0,2.0,1,-1,0,3.0,0
60,5.0,1.0,0.0,0.0,1542,1.0,0.0,2.0,1,-1,0,3.0,1
38,1.0,1.0,1.0,0.0,105,1.0,0.0,0.0,1,265,2,0.0,0
32,9.0,1.0,1.0,0.0,106,0.0,0.0,0.0,8,174,9,1.0,0
60,5.0,2.0,2.0,0.0,305,1.0,0.0,0.0,5,211,3,1.0,0
31,9.0,2.0,1.0,0.0,506,0.0,0.0,0.0,4,-1,0,3.0,0
29,9.0,2.0,1.0,0.0,-496,1.0,1.0,0.0,8,-1,0,3.0,0
54,6.0,1.0,0.0,0.0,1463,0.0,0.0,2.0,1,-1,0,3.0,0
33,1.0,1.0,1.0,0.0,18,1.0,0.0,0.0,3,-1,0,3.0,0
55,5.0,1.0,1.0,0.0,466,0.0,0.0,2.0,4,-1,0,3.0,0
43,2.0,1.0,1.0,0.0,469,0.0,1.0,0.0,2,-1,0,3.0,0
54,9.0,2.0,1.0,0.0,99,1.0,0.0,2.0,3,-1,0,3.0,0
45,7.0,2.0,1.0,0.0,1771,0.0,0.0,2.0,2,-1,0,3.0,0
37,7.0,1.0,1.0,0.0,1960,1.0,1.0,0.0,5,-1,0,3.0,0
27,7.0,2.0,1.0,0.0,777,1.0,0.0,2.0,3,-1,0,3.0,0
75,5.0,1.0,2.0,0.0,6027,0.0,0.0,0.0,1,179,4,2.0,1
35,0.0,1.0,1.0,0.0,214,1.0,1.0,2.0,1,-1,0,3.0,0
37,1.0,1.0,0.0,0.0,587,0.0,0.0,2.0,2,-1,0,3.0,0
50,9.0,1.0,3.0,0.0,413,1.0,0.0,2.0,2,-1,0,3.0,0
46,0.0,1.0,1.0,0.0,2869,1.0,0.0,0.0,2,-1,0,3.0,0
37,9.0,0.0,1.0,0.0,3068,1.0,1.0,0.0,2,195,1,1.0,1
35,1.0,1.0,1.0,0.0,1088,1.0,0.0,2.0,2,-1,0,3.0,0
59,1.0,1.0,0.0,0.0,10,1.0,0.0,2.0,3,-1,0,3.0,0
33,4.0,2.0,2.0,0.0,283,1.0,0.0,0.0,1,-1,0,3.0,0
23,3.0,1.0,2.0,0.0,1226,0.0,0.0,0.0,4,-1,0,3.0,0
37,4.0,1.0,1.0,0.0,80,0.0,0.0,0.0,3,-1,0,3.0,0
34,1.0,1.0,1.0,0.0,-61,1.0,0.0,2.0,1,-1,0,3.0,0
56,4.0,1.0,3.0,0.0,4623,0.0,0.0,0.0,1,192,1,2.0,1
37,1.0,1.0,1.0,0.0,3173,1.0,0.0,0.0,1,-1,0,3.0,0
49,11.0,1.0,1.0,0.0,0,0.0,0.0,0.0,2,-1,0,3.0,0
36,4.0,1.0,2.0,0.0,0,0.0,0.0,0.0,2,-1,0,3.0,0
31,0.0,1.0,1.0,0.0,5,0.0,0.0,2.0,1,-1,0,3.0,0
38,0.0,2.0,2.0,0.0,3954,1.0,0.0,0.0,1,182,3,0.0,0
39,1.0,1.0,1.0,0.0,-1002,1.0,0.0,2.0,5,-1,0,3.0,0
27,9.0,1.0,1.0,0.0,806,1.0,0.0,0.0,2,332,21,0.0,0
39,9.0,2.0,1.0,0.0,102,1.0,0.0,0.0,2,-1,0,3.0,0
51,3.0,1.0,3.0,0.0,21244,0.0,1.0,0.0,2,-1,0,3.0,0
46,1.0,1.0,0.0,0.0,225,0.0,0.0,0.0,6,-1,0,3.0,0
38,1.0,1.0,1.0,0.0,757,1.0,0.0,2.0,1,-1,0,3.0,0
25,2.0,1.0,2.0,0.0,37,1.0,1.0,2.0,2,-1,0,3.0,0
35,6.0,1.0,2.0,0.0,137,0.0,0.0,0.0,4,-1,0,3.0,0
39,0.0,1.0,3.0,0.0,3252,0.0,0.0,0.0,1,-1,0,3.0,0
43,4.0,0.0,2.0,0.0,0,0.0,0.0,0.0,2,-1,0,3.0,0
39,2.0,1.0,2.0,0.0,2310,1.0,1.0,2.0,1,-1,0,3.0,0
49,4.0,1.0,2.0,0.0,5711,1.0,0.0,0.0,3,-1,0,3.0,0
44,7.0,1.0,1.0,0.0,983,0.0,0.0,0.0,1,-1,0,3.0,0
38,7.0,1.0,2.0,0.0,-49,1.0,0.0,0.0,1,-1,0,3.0,0
54,9.0,1.0,2.0,0.0,4582,1.0,0.0,2.0,1,-1,0,3.0,0
41,9.0,1.0,1.0,0.0,767,1.0,1.0,2.0,1,-1,0,3.0,0
37,2.0,1.0,0.0,0.0,8,1.0,1.0,0.0,1,-1,0,3.0,0
42,4.0,0.0,2.0,0.0,20,0.0,0.0,0.0,2,-1,0,3.0,0
53,6.0,1.0,1.0,0.0,248,0.0,1.0,0.0,1,126,3,0.0,0
35,1.0,2.0,1.0,0.0,343,1.0,0.0,0.0,2,-1,0,3.0,0
27,1.0,2.0,1.0,0.0,20,1.0,0.0,0.0,1,364,3,1.0,0
49,5.0,1.0,1.0,0.0,993,1.0,1.0,0.0,1,301,2,1.0,0
