MedianIncome,HousingMedianAge,TotalRooms,TotalBedrooms,Population,Households,Latitude,Longitude,__target__
4.1164,52,2260.0,416.0,994.0,412.0,37.73,-122.16,12.197031900878024
3.8214,36,2722.0,515.0,1390.0,486.0,33.95,-118.04,12.092343880201833
3.1458,41,856.0,178.0,571.0,191.0,37.74,-122.15,11.779894495824468
2.1442,52,1390.0,365.0,921.0,352.0,37.34,-121.88,12.1489730534896
6.8667,24,1684.0,232.0,781.0,230.0,33.6,-117.66,12.541115289341793
4.3194,44,2663.0,511.0,1277.0,462.0,33.86,-118.12,12.203569515312056
3.5295,15,3051.0,685.0,1479.0,668.0,37.68,-122.08,12.397519110101127
4.125,43,2808.0,584.0,1654.0,569.0,34.06,-118.32,12.987230703412832
5.3102,13,7367.0,1042.0,3193.0,983.0,38.24,-122.1,12.180754837545884
3.1711,52,1735.0,347.0,712.0,343.0,38.23,-122.65,12.210064666799711
5.5321,43,4994.0,1057.0,1830.0,969.0,34.06,-118.41,13.122365377402328
2.7621,33,1433.0,298.0,824.0,302.0,37.67,-120.98,11.600020171821162
2.5478,15,1462.0,314.0,774.0,271.0,38.89,-121.94,11.426277658244556
2.5147,38,1156.0,305.0,1359.0,289.0,34.28,-118.44,11.828465865550406
4.5208,33,1959.0,342.0,984.0,356.0,37.66,-120.98,11.645706576204049
2.9112,19,5430.0,1593.0,2496.0,1484.0,32.75,-117.16,12.201562490052288
4.5375,18,1284.0,193.0,621.0,190.0,36.72,-119.59,11.779894495824468
5.5702,19,4328.0,849.0,2243.0,808.0,33.71,-117.96,12.744318864872156
4.0878,22,1981.0,472.0,1231.0,457.0,33.91,-118.11,11.942757929526689
2.8385,42,2203.0,467.0,1470.0,488.0,34.03,-118.13,12.16629177551833
2.1139,40,2936.0,732.0,2024.0,676.0,34.07,-117.31,11.169025712520218
3.8594,10,2907.0,559.0,1681.0,531.0,34.53,-117.96,11.856515169360303
7.1069,16,6339.0,862.0,3132.0,825.0,33.71,-117.79,12.655235608904055
3.5795,12,2263.0,410.0,913.0,330.0,37.47,-121.11,11.888618414744723
2.2756,10,1431.0,473.0,1438.0,429.0,34.17,-118.37,12.307726299256672
5.0709,33,2873.0,489.0,1946.0,475.0,37.28,-121.82,12.080509422554828
5.1695,2,17978.0,3217.0,7305.0,2463.0,33.89,-117.52,12.305012593385078
2.9619,27,2880.0,802.0,2083.0,727.0,33.83,-118.31,12.316719165617238
4.75,52,2844.0,623.0,1380.0,596.0,37.79,-122.47,13.122365377402328
5.9838,21,3576.0,554.0,1846.0,538.0,33.74,-117.95,12.513189630620564
3.1815,19,2512.0,509.0,1856.0,537.0,36.93,-121.79,12.15003125464655
3.25,28,3085.0,621.0,1162.0,558.0,34.0,-118.35,12.614865543731012
2.4113,26,2057.0,472.0,1453.0,439.0,36.34,-119.27,10.978489975565104
1.9535,11,1721.0,381.0,1708.0,373.0,37.28,-120.49,10.9525593956441
3.6181,38,4453.0,1156.0,1830.0,1099.0,34.11,-118.28,13.113524428737124
5.0719,36,2220.0,367.0,1002.0,351.0,33.84,-118.16,12.299107511497365
5.1589,35,3053.0,623.0,1311.0,589.0,33.82,-118.38,12.992710169177458
2.6321,21,4124.0,1054.0,2162.0,998.0,37.7,-122.13,12.315375380420624
5.057,46,1425.0,283.0,782.0,273.0,33.98,-118.36,12.414305584108629
3.0481,21,4185.0,1018.0,3122.0,993.0,32.78,-117.18,12.254862809699606
5.4787,26,1767.0,265.0,1040.0,250.0,34.26,-118.75,12.196527232686645
2.2679,12,1230.0,277.0,1334.0,260.0,33.68,-116.16,11.025165114135234
3.1917,14,1501.0,337.0,515.0,226.0,33.64,-114.57,11.203679214602609
3.25,20,812.0,192.0,494.0,172.0,33.83,-117.94,12.765688433465597
3.293,31,3807.0,828.0,1581.0,795.0,37.98,-122.55,12.729320789294722
3.1607,18,1183.0,363.0,374.0,127.0,33.07,-114.98,10.959540226785442
2.5268,44,1550.0,407.0,1718.0,403.0,34.03,-118.21,11.857224137840904
0.9838,36,848.0,186.0,737.0,169.0,34.09,-117.27,11.28099340762294
4.224,43,2607.0,477.0,1225.0,461.0,37.49,-122.25,12.764544922763518
5.3321,7,8363.0,1314.0,3907.0,1068.0,37.73,-121.44,12.245774012381723
1.4946,34,1376.0,376.0,702.0,317.0,39.15,-121.58,10.924138299734526
3.375,39,962.0,229.0,999.0,221.0,34.05,-118.17,11.744037185933616
2.6129,52,1820.0,342.0,601.0,315.0,34.05,-117.18,11.827736204810265
2.7736,20,2701.0,573.0,892.0,358.0,40.85,-122.45,11.588032937457031
4.6776,8,6638.0,1054.0,2710.0,966.0,35.13,-120.59,12.59642411582829
4.9792,35,1511.0,274.0,853.0,308.0,33.86,-118.3,12.434402723531685
2.4911,35,1681.0,360.0,1648.0,373.0,34.07,-117.99,11.890676734510876
4.1632,9,2228.0,398.0,1316.0,370.0,34.13,-117.39,11.693578964663486
2.3942,16,719.0,225.0,801.0,218.0,34.07,-118.25,11.8003575061668
8.111,14,2945.0,356.0,1293.0,335.0,33.64,-117.71,12.640772878906674
15.0001,36,3129.0,392.0,862.0,334.0,34.09,-118.44,13.122365377402328
2.675,43,1802.0,557.0,1490.0,538.0,34.42,-119.7,12.420780718023282
2.8312,16,14912.0,4183.0,5105.0,3302.0,34.19,-118.6,12.273263895070498
2.9375,17,4459.0,944.0,1812.0,888.0,38.16,-122.25,11.577776437289844
4.375,37,932.0,171.0,578.0,175.0,33.91,-118.14,12.087289109540206
3.1923,31,2669.0,514.0,1626.0,499.0,32.72,-117.06,11.66907414746016
3.5521,35,3315.0,744.0,2425.0,687.0,33.84,-117.89,12.116147938002186
1.6552,32,1995.0,523.0,1069.0,410.0,33.24,-115.51,10.67590791399058
5.5101,35,1934.0,307.0,905.0,315.0,34.19,-118.62,12.49650094364998
6.7093,14,2073.0,343.0,1107.0,330.0,37.44,-121.88,12.648191071286371
5.4446,37,1643.0,262.0,620.0,266.0,37.81,-122.18,12.726947605149164
2.6598,50,2666.0,613.0,1768.0,555.0,36.85,-121.4,11.96591008904637
2.7857,8,3096.0,684.0,1454.0,545.0,36.78,-119.85,11.286024864778309
5.2909,52,2106.0,373.0,743.0,348.0,37.79,-122.46,13.122365377402328
0.8106,16,686.0,217.0,614.0,200.0,34.64,-120.46,11.330203828154934
6.6369,4,456.0,91.0,623.0,84.0,33.66,-117.9,12.168370778346162
1.125,26,2011.0,557.0,855.0,530.0,38.45,-122.7,12.360080458009522
6.3974,29,3662.0,586.0,1626.0,611.0,33.85,-118.37,12.92391243868049
1.9107,23,1991.0,584.0,1380.0,535.0,33.95,-118.17,12.111212364506214
3.0915,31,2055.0,473.0,1326.0,427.0,33.11,-117.07,11.848683160653572
1.449,30,1764.0,397.0,1406.0,362.0,33.94,-118.27,11.44142946326516
2.555,36,1786.0,338.0,974.0,319.0,38.67,-121.37,11.194096663521613
1.0096,52,144.0,54.0,89.0,48.0,38.3,-122.29,11.998433280751929
1.6767,26,1762.0,418.0,855.0,308.0,37.64,-120.9,11.305901295535902
4.0096,5,4459.0,896.0,2028.0,881.0,34.04,-117.69,12.115053247143004
10.3591,33,2398.0,317.0,832.0,314.0,37.35,-122.08,13.122365377402328
5.1775,35,4166.0,713.0,2354.0,709.0,33.84,-118.01,12.27092361784979
0.4999,15,661.0,146.0,131.0,57.0,40.43,-123.32,10.945529489715843
3.7414,29,2049.0,330.0,787.0,309.0,38.5,-121.5,11.49781182716018
2.5875,22,2935.0,523.0,1927.0,530.0,36.23,-119.14,11.161948542146131
3.0,52,1901.0,525.0,1856.0,480.0,34.11,-118.2,11.960172107093348
5.5228,14,3531.0,508.0,1505.0,497.0,37.76,-120.79,12.5256166911307
2.131,38,1091.0,349.0,1786.0,340.0,34.02,-118.26,11.824079893607152
3.0074,10,1060.0,332.0,1025.0,288.0,34.14,-118.27,12.072541252905651
3.5,7,2081.0,657.0,1456.0,535.0,34.21,-118.46,12.138328993443654
4.1513,17,1040.0,432.0,669.0,405.0,37.61,-122.42,11.831379196088765
3.1842,9,2739.0,555.0,294.0,110.0,39.34,-120.25,11.998433280751929
6.1599,34,2415.0,404.0,1278.0,414.0,33.85,-118.37,12.74022409459966
1.7568,49,1334.0,492.0,634.0,421.0,38.57,-121.49,11.448920134994315
3.0265,52,2594.0,622.0,1421.0,593.0,37.78,-122.46,12.765688433465597
3.1765,52,2373.0,601.0,1135.0,576.0,34.08,-118.36,12.323855681186558
2.2847,41,815.0,252.0,775.0,231.0,34.01,-118.11,12.154779351142624
5.611,36,2526.0,452.0,996.0,441.0,33.98,-118.4,13.031563013077832
1.2887,40,1547.0,625.0,1493.0,543.0,37.34,-121.88,12.266697267346608
4.038,52,2657.0,772.0,1014.0,685.0,37.8,-122.42,13.122365377402328
2.1524,21,3229.0,667.0,1501.0,582.0,40.29,-121.23,11.25285855955142
3.35,36,1697.0,394.0,1274.0,396.0,33.8,-118.25,12.002118788609105
3.4764,13,3958.0,865.0,1981.0,840.0,33.15,-117.09,11.831379196088765
10.0765,3,2993.0,429.0,991.0,390.0,33.61,-117.59,12.843178435206497
4.8811,5,27870.0,5027.0,11935.0,4855.0,38.48,-121.53,12.26528450516202
4.7216,41,2168.0,357.0,1171.0,374.0,33.69,-118.33,12.650437902595897
0.7235,19,1204.0,405.0,844.0,424.0,34.1,-117.29,11.174651606402389
3.725,30,1722.0,490.0,1057.0,517.0,37.39,-122.09,12.473424451508704
5.9214,35,1038.0,209.0,598.0,190.0,34.04,-118.12,12.448626590364206
1.8625,40,637.0,273.0,1150.0,263.0,34.06,-118.26,11.785240060290889
2.1587,25,3762.0,1281.0,4015.0,1178.0,33.95,-118.34,11.876178724269083
1.2625,40,964.0,230.0,742.0,209.0,37.95,-121.32,10.6689553946757
4.9702,14,5231.0,817.0,2634.0,799.0,36.98,-121.57,12.541830341213515
3.8125,15,1850.0,441.0,1348.0,403.0,37.95,-121.69,11.739263907180955
3.0156,36,1239.0,237.0,764.0,222.0,38.59,-121.38,11.542484267211773
3.7697,13,1736.0,313.0,993.0,314.0,36.79,-119.69,11.333798799072794
6.5861,26,5591.0,934.0,2824.0,939.0,33.82,-118.33,12.942758128104602
3.6742,9,2934.0,511.0,1227.0,501.0,37.34,-120.47,11.67163715612505
5.1297,16,3913.0,710.0,1782.0,676.0,37.99,-122.11,12.23902374566986
3.1779,16,2128.0,441.0,1860.0,459.0,38.04,-121.29,11.485554268174097
3.8803,6,10263.0,1864.0,6163.0,1781.0,34.58,-117.78,11.695247021764184
4.6898,45,2570.0,517.0,1256.0,510.0,34.18,-118.33,12.328290278254425
2.0901,27,1827.0,509.0,852.0,450.0,38.56,-121.37,10.868568448579715
2.1842,47,2118.0,413.0,965.0,382.0,37.76,-122.17,11.588960151246226
8.0015,35,1060.0,191.0,444.0,196.0,33.88,-118.4,13.122365377402328
3.462,7,9374.0,1847.0,4827.0,1722.0,37.7,-121.06,11.930977688583864
2.4201,46,4143.0,895.0,2240.0,847.0,38.1,-122.23,11.438201918774292
3.2847,17,629.0,221.0,514.0,186.0,34.24,-119.18,11.630708500626612
3.1478,22,6707.0,1737.0,2620.0,1610.0,34.17,-118.46,12.51978789502877
3.1012,34,1248.0,320.0,1960.0,338.0,33.9,-118.18,11.852250770573848
1.9792,22,1630.0,404.0,4402.0,358.0,37.72,-121.29,11.05089000537367
2.9306,48,2059.0,388.0,834.0,405.0,36.76,-119.81,11.125791313546788
2.9896,20,2616.0,597.0,1532.0,579.0,32.78,-117.01,12.369890730759568
4.1047,52,3172.0,848.0,1259.0,806.0,37.8,-122.43,13.053441931937908
4.419,7,9311.0,1703.0,7302.0,1694.0,32.7,-117.04,11.963363938721123
4.3098,22,1597.0,280.0,657.0,273.0,38.64,-121.27,12.271392111650815
3.994,30,2547.0,485.0,1547.0,501.0,38.01,-121.3,11.46688152646882
4.0878,36,3511.0,664.0,2965.0,695.0,34.25,-119.15,12.13779380477688
5.3886,15,1924.0,262.0,848.0,277.0,36.84,-119.77,11.73846614088416
4.9485,11,4694.0,824.0,2223.0,783.0,32.95,-117.11,12.353630209887788
2.9821,36,1443.0,273.0,680.0,259.0,35.4,-118.98,11.199583645737867
2.1746,20,2332.0,518.0,1856.0,495.0,39.74,-122.01,10.980195005816189
3.625,52,902.0,237.0,846.0,227.0,37.79,-122.25,11.736069016284436
1.27,28,1729.0,419.0,929.0,370.0,41.41,-122.37,10.87993220723003
1.9485,27,2911.0,972.0,3559.0,945.0,33.97,-118.19,11.893414587008216
7.3715,17,821.0,163.0,229.0,164.0,34.15,-118.16,12.479909311159902
2.0893,46,723.0,154.0,411.0,165.0,33.92,-118.25,11.477298287327075
4.1581,22,5640.0,889.0,3157.0,887.0,34.12,-117.35,11.747997587149712
4.625,16,319.0,59.0,149.0,64.0,34.07,-118.6,12.979185607728
1.6213,37,1084.0,271.0,893.0,236.0,37.49,-120.86,11.149082031552885
13.4196,33,3104.0,387.0,1111.0,376.0,34.15,-118.5,13.122365377402328
5.5418,36,2415.0,394.0,1215.0,413.0,34.17,-118.07,12.69495936177741
3.6042,13,1642.0,423.0,841.0,368.0,33.66,-117.9,12.328290278254425
2.4717,37,1738.0,403.0,936.0,366.0,37.77,-120.85,11.25285855955142
3.212,31,2478.0,464.0,1346.0,479.0,34.83,-114.61,11.161948542146131
4.4228,23,5548.0,1245.0,2847.0,1229.0,33.99,-118.42,12.812844610343374
3.125,40,1072.0,204.0,940.0,200.0,34.07,-118.15,12.399581391714692
2.5663,19,2742.0,756.0,1396.0,703.0,34.1,-118.13,12.193493863323312
1.583,19,4845.0,1609.0,3751.0,1539.0,34.07,-118.45,12.765688433465597
6.6054,13,3942.0,585.0,1542.0,515.0,34.72,-120.04,13.122365377402328
3.375,48,2405.0,527.0,1868.0,502.0,34.05,-118.33,12.459939369487223
0.8012,28,856.0,189.0,435.0,162.0,37.75,-122.19,11.312032522590838
3.4297,42,1436.0,298.0,1005.0,298.0,34.01,-118.1,12.184849009078548
3.1711,39,1313.0,306.0,575.0,231.0,38.01,-122.11,11.662207167685985
2.7,14,1635.0,422.0,870.0,399.0,36.31,-119.34,11.395267421501996
3.163,26,990.0,223.0,719.0,232.0,34.27,-118.71,12.097373228606832
3.6711,35,2051.0,427.0,1466.0,425.0,34.02,-117.49,11.591736645394516
3.0806,52,2694.0,453.0,1152.0,435.0,40.54,-124.23,11.577776437289844
1.4091,34,81.0,26.0,53.0,14.0,34.63,-117.92,11.831379196088765
3.5417,38,1400.0,399.0,1131.0,405.0,33.9,-118.31,12.19804047383291
4.0833,2,1424.0,251.0,681.0,192.0,33.83,-117.23,11.512925464970229
2.9485,7,1347.0,301.0,799.0,276.0,34.07,-117.18,11.630708500626612
4.1339,34,1797.0,363.0,948.0,363.0,34.26,-118.31,12.14046688843218
6.4514,16,2889.0,423.0,1227.0,401.0,33.91,-117.86,12.509135820020257
3.6486,29,2940.0,708.0,2175.0,684.0,33.89,-118.35,12.341477282536376
3.1326,17,5133.0,1375.0,3386.0,1339.0,37.54,-121.98,12.305012593385078
2.6667,52,3104.0,645.0,1498.0,581.0,34.01,-118.32,11.759785542901756
2.2538,7,1479.0,532.0,1057.0,459.0,34.95,-120.45,11.998433280751929
3.6346,22,2554.0,447.0,1147.0,422.0,33.19,-117.23,12.167851432709975
5.4074,16,1104.0,164.0,495.0,156.0,38.24,-122.03,11.96844977295113
6.0878,26,2016.0,322.0,1105.0,357.0,37.47,-121.92,12.41673867533327
2.3906,44,2968.0,710.0,2269.0,610.0,37.78,-122.22,11.623571985057293
2.0159,22,2172.0,563.0,2049.0,524.0,32.56,-117.05,11.844385159767898
3.5313,38,1626.0,307.0,1280.0,295.0,33.93,-118.2,11.894780707439258
2.875,26,3061.0,844.0,2135.0,769.0,33.79,-118.16,12.007621706806336
2.8929,50,2833.0,605.0,1260.0,552.0,37.8,-122.21,12.28626918752445
5.6785,20,11250.0,1893.0,4952.0,1859.0,34.12,-117.71,12.386308695833106
3.7031,36,1111.0,184.0,444.0,177.0,33.81,-118.1,12.41023723024658
4.0227,19,3225.0,548.0,1760.0,542.0,36.77,-119.58,11.747997587149712
7.0671,11,3195.0,410.0,1774.0,418.0,37.34,-121.78,12.843178435206497
6.0666,30,2211.0,346.0,844.0,343.0,37.84,-122.2,12.649154617209645
2.502,33,3585.0,757.0,1887.0,765.0,39.51,-121.54,11.03650126792157
1.5223,33,2465.0,536.0,2030.0,522.0,36.54,-119.38,10.855145428247576
1.7325,36,1655.0,690.0,1957.0,633.0,34.1,-118.32,12.309982108920686
4.636,33,2383.0,428.0,1269.0,421.0,34.13,-117.86,12.411052226216713
3.2984,50,1642.0,322.0,713.0,284.0,37.78,-122.18,11.987294551725604
3.025,17,1906.0,334.0,1550.0,338.0,34.04,-117.4,11.312032522590838
2.5625,52,1410.0,303.0,578.0,285.0,36.62,-121.92,12.369041473808313
1.9926,37,953.0,231.0,611.0,230.0,34.08,-117.31,11.308358299228956
3.0907,11,3585.0,729.0,2769.0,715.0,38.03,-121.28,11.452113325573473
4.7109,32,1880.0,435.0,798.0,417.0,34.05,-118.44,13.122363377404328
4.119,18,1046.0,204.0,486.0,179.0,39.33,-120.17,11.616384173338458
7.9794,28,3085.0,499.0,1176.0,480.0,33.53,-117.76,12.962429339488004
1.6509,17,720.0,174.0,333.0,117.0,33.69,-114.56,11.358608104585873
3.363,17,13180.0,2444.0,7235.0,2335.0,38.49,-121.42,11.542484267211773
3.0043,18,3453.0,666.0,1958.0,601.0,37.74,-120.95,11.960811288962343
1.975,30,2265.0,512.0,1402.0,471.0,34.65,-120.44,11.805595078933049
3.9167,44,724.0,133.0,373.0,133.0,33.87,-118.33,12.489746696584415
1.6389,24,1865.0,372.0,1087.0,385.0,39.51,-121.58,10.945529489715843
4.5875,32,2054.0,324.0,843.0,306.0,38.33,-122.77,12.580047086546967
5.5085,16,3299.0,610.0,1967.0,604.0,33.63,-117.66,12.316271437828249
2.0857,22,1389.0,290.0,1185.0,271.0,36.44,-119.48,10.8036489024804
2.875,49,1711.0,348.0,1138.0,325.0,37.71,-122.46,12.323855681186558
3.3988,48,3697.0,816.0,2446.0,787.0,34.08,-118.15,12.202064624132635
4.8125,16,2426.0,426.0,1319.0,446.0,34.12,-117.79,12.321630986164449
10.8758,48,2560.0,322.0,921.0,301.0,37.46,-122.21,13.122365377402328
2.4003,14,2919.0,691.0,1896.0,577.0,35.1,-120.61,11.864286314085192
2.7468,14,4453.0,797.0,1817.0,685.0,41.54,-122.38,11.303438240103503
3.6771,24,4602.0,1131.0,3003.0,1014.0,33.81,-117.94,12.056411870975769
2.275,21,2696.0,578.0,1208.0,494.0,41.95,-124.14,11.715049649060363
9.7956,27,2029.0,242.0,711.0,254.0,33.9,-117.94,13.122365377402328
2.9514,47,1229.0,243.0,582.0,256.0,37.79,-122.19,12.196527232686645
5.1282,35,2683.0,475.0,1498.0,484.0,37.59,-122.49,12.478006361013817
3.8274,52,2890.0,571.0,1769.0,541.0,37.72,-122.44,12.43718436649356
4.1661,31,5715.0,1154.0,2639.0,1079.0,34.11,-118.16,12.80600744436794
3.0,51,2711.0,728.0,1607.0,724.0,37.32,-121.93,12.12648816618733
3.5333,10,3371.0,665.0,1823.0,654.0,38.14,-121.26,11.668218349376264
3.816,7,9003.0,1739.0,4445.0,1591.0,38.8,-121.28,11.90429164869889
1.9667,26,1485.0,334.0,406.0,180.0,38.94,-119.97,11.345689545594317
3.1755,15,2357.0,484.0,1110.0,442.0,35.65,-117.74,11.310809280848094
6.3861,38,4166.0,828.0,1600.0,770.0,33.89,-118.41,13.122365377402328
4.6029,15,2380.0,385.0,1292.0,388.0,37.99,-121.84,11.867798786962332
3.125,23,1001.0,195.0,369.0,157.0,38.51,-120.8,11.476261480598636
4.9464,43,1834.0,292.0,997.0,295.0,33.93,-118.31,11.920388575741066
3.2687,22,2128.0,477.0,1420.0,450.0,32.58,-117.08,11.782952602183288
3.1607,28,1643.0,489.0,1142.0,458.0,34.26,-118.3,12.209068154509971
5.9582,38,1594.0,249.0,633.0,247.0,34.16,-118.04,12.767686436128267
2.2278,15,1889.0,368.0,754.0,409.0,33.13,-117.21,11.79659951602447
4.6793,27,1710.0,282.0,1089.0,297.0,32.62,-117.04,11.930977688583864
5.3733,8,3567.0,543.0,1133.0,419.0,34.5,-117.27,12.620167080336392
8.3065,14,7174.0,950.0,2782.0,899.0,37.24,-121.88,12.884613673700755
3.6111,24,2307.0,510.0,842.0,507.0,37.5,-122.26,12.741102957992982
3.8654,27,3119.0,635.0,1887.0,567.0,33.88,-118.09,12.18229211686477
3.215,19,1403.0,276.0,901.0,290.0,38.26,-121.3,11.55789883061296
4.9464,26,2145.0,369.0,1285.0,377.0,37.54,-122.04,12.31850807485996
7.978,5,1775.0,234.0,726.0,222.0,34.04,-117.24,12.318954802586846
6.9136,5,1585.0,247.0,510.0,181.0,33.48,-117.22,13.108872787221827
4.1042,35,2681.0,508.0,1580.0,536.0,37.69,-122.12,12.095699588048802
2.9934,52,499.0,148.0,318.0,145.0,37.57,-122.32,12.454103912352162
3.7891,33,3444.0,619.0,1884.0,582.0,32.73,-117.06,11.74957736630923
6.4576,33,2474.0,472.0,1268.0,437.0,34.15,-117.97,13.122365377402328
3.017,19,2429.0,459.0,883.0,300.0,38.86,-120.02,11.488632772401184
5.3749,16,2950.0,387.0,1228.0,379.0,34.17,-118.75,12.754483029623437
2.95,13,2086.0,544.0,1356.0,462.0,33.87,-118.0,12.017330520933296
3.0125,37,821.0,150.0,404.0,135.0,32.74,-117.03,11.77836192847469
5.6573,19,1591.0,279.0,891.0,237.0,33.87,-117.86,12.283033686666302
2.6523,36,1320.0,255.0,720.0,232.0,37.66,-120.91,11.242428217272549
3.1523,14,1954.0,368.0,917.0,316.0,37.98,-120.23,11.443575386835436
3.0125,52,1443.0,311.0,660.0,292.0,37.83,-122.26,12.12486259010463
4.9375,11,3016.0,601.0,1727.0,541.0,33.27,-117.12,12.35793499483942
4.7125,27,2209.0,353.0,1034.0,344.0,34.21,-118.58,12.432809732354514
4.8295,10,2726.0,465.0,1773.0,459.0,34.44,-118.13,12.673259812266334
4.2292,33,2046.0,327.0,1018.0,320.0,33.89,-118.01,12.268108036449629
5.3905,12,5080.0,814.0,1958.0,716.0,33.08,-117.26,12.6102035306252
3.0777,23,4324.0,1034.0,1844.0,875.0,36.97,-121.96,12.48294651926535
10.3661,52,1430.0,186.0,547.0,178.0,34.08,-118.34,13.122365377402328
2.4123,24,4119.0,865.0,1294.0,879.0,35.35,-119.07,11.364425456651784
4.233,35,1323.0,228.0,756.0,216.0,34.2,-118.58,12.30727452603914
3.6731,16,2947.0,802.0,1385.0,743.0,37.93,-122.48,12.669806661762314
2.2813,29,1419.0,363.0,1696.0,317.0,34.0,-118.25,11.525841690236774
5.3991,29,5889.0,959.0,2784.0,923.0,37.59,-122.48,12.517227074167096
2.2024,29,1729.0,355.0,848.0,328.0,41.53,-122.56,11.016988453697987
4.0132,5,5806.0,1030.0,569.0,219.0,34.25,-116.85,12.002118788609105
3.6625,35,3189.0,680.0,1882.0,651.0,33.9,-118.32,12.144197241812089
3.8156,13,6131.0,1040.0,4049.0,940.0,33.28,-117.28,11.923046384614588
2.7679,39,354.0,73.0,184.0,58.0,33.93,-118.21,11.598185308921051
5.7951,24,3935.0,625.0,1912.0,593.0,33.89,-117.84,12.332264670767934
3.8125,37,682.0,172.0,813.0,173.0,34.05,-118.01,11.83500896413934
2.4932,35,2524.0,749.0,2487.0,679.0,34.12,-118.19,12.0299319478113
1.3023,17,2248.0,535.0,927.0,427.0,35.64,-118.47,11.134589024250316
5.485,33,2974.0,623.0,1435.0,588.0,37.44,-122.12,12.914847081975818
4.6127,30,5996.0,1018.0,2532.0,1049.0,38.63,-121.37,11.930319143943668
2.6406,32,1854.0,471.0,1363.0,478.0,33.87,-118.16,11.962088428344112
3.9792,15,412.0,128.0,310.0,137.0,33.96,-118.41,12.493879710170106
2.1714,46,1197.0,416.0,898.0,370.0,37.34,-121.89,12.157932270202238
4.3958,52,144.0,63.0,1061.0,68.0,37.77,-122.4,12.323855681186558
2.9821,46,1698.0,383.0,726.0,386.0,38.55,-121.44,11.48246625748552
5.1529,32,3568.0,591.0,1741.0,563.0,34.19,-118.63,12.466897263812072
1.7641,38,2067.0,914.0,2717.0,853.0,34.1,-118.3,12.429216196844385
3.4306,35,1326.0,272.0,933.0,267.0,33.99,-118.1,11.998433280751929
3.125,19,3689.0,644.0,1544.0,566.0,41.43,-122.49,11.239803543849778
5.0445,37,1217.0,199.0,552.0,194.0,37.96,-122.07,12.1868898261134
2.8281,20,2440.0,433.0,1579.0,400.0,36.31,-119.73,11.005427631296913
3.9323,5,5428.0,994.0,2725.0,902.0,38.15,-121.32,11.776058664500596
2.1667,23,4776.0,1316.0,4797.0,1187.0,34.11,-117.9,11.867798786962332
3.5735,16,1453.0,299.0,904.0,286.0,39.79,-121.97,11.40311059896302
6.0604,20,2948.0,471.0,1181.0,474.0,37.67,-121.89,12.420780718023282
3.6619,31,3209.0,723.0,1489.0,692.0,36.96,-121.98,12.409421569516203
2.2577,26,2929.0,970.0,3792.0,817.0,34.06,-118.02,12.065660491813428
4.0833,49,2527.0,461.0,1344.0,451.0,33.96,-117.39,11.647456357927837
3.7464,29,2370.0,475.0,1746.0,483.0,34.58,-118.13,11.639558115903595
3.495,49,1852.0,429.0,1615.0,447.0,37.71,-122.41,12.291332489480997
4.3111,3,9169.0,1512.0,3838.0,1270.0,33.84,-116.47,11.867097278690842
6.1228,17,4199.0,629.0,2020.0,630.0,37.55,-122.28,12.83654623156206
3.0043,24,6012.0,1227.0,780.0,358.0,39.32,-120.26,11.712595660098795
4.6302,19,5407.0,838.0,1927.0,804.0,38.64,-121.31,12.18280401859082
3.4205,36,1864.0,331.0,1052.0,325.0,35.4,-118.98,11.246352355728682
3.5938,35,2220.0,388.0,906.0,373.0,35.38,-118.95,11.463735220779457
2.0817,41,659.0,291.0,1224.0,290.0,34.04,-118.29,11.794337924408412
4.6534,24,2388.0,358.0,1187.0,362.0,38.25,-122.62,12.188417710291452
3.4219,32,1741.0,373.0,872.0,333.0,34.13,-117.87,12.178187442040638
3.1167,20,3495.0,818.0,2186.0,772.0,36.96,-121.98,12.461876979083932
2.4833,22,2964.0,829.0,2639.0,771.0,33.8,-117.9,11.967180737247824
3.724,38,1250.0,236.0,631.0,279.0,37.92,-122.31,12.301837267514554
2.2348,33,2907.0,797.0,3212.0,793.0,34.09,-118.17,11.895463068434688
2.7372,52,3084.0,698.0,1424.0,694.0,37.87,-122.27,12.255814737424988
5.6402,52,2784.0,455.0,957.0,448.0,38.55,-121.5,12.253909974944332
4.1,2,718.0,98.0,119.0,50.0,34.16,-117.51,12.66032791780777
3.9667,27,1987.0,374.0,961.0,343.0,36.95,-122.04,12.490499425261282
5.2536,13,1467.0,221.0,688.0,231.0,38.97,-121.09,12.16472968199579
3.05,17,1258.0,254.0,885.0,229.0,37.93,-122.36,11.708492248514204
6.3624,30,292.0,38.0,126.0,52.0,37.81,-122.18,13.088392857833176
