Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,__target__
4.0,2.0,4,2,222,3,0.0,0.0,9,5337,0
3.0,1.0,5,4,228,5,1.0,0.0,9,1549,1
0.0,0.0,4,5,196,5,1.0,0.0,2,5840,0
4.0,2.0,4,2,244,3,0.0,1.0,1,5559,1
1.0,0.0,5,4,99,2,0.0,0.0,4,4259,0
0.0,1.0,3,2,185,2,0.0,0.0,49,3864,1
3.0,0.0,7,3,302,4,2.0,0.0,7,1915,0
4.0,2.0,5,5,225,5,1.0,0.0,9,1646,1
1.0,2.0,3,4,253,3,2.0,1.0,4,4269,0
4.0,2.0,6,4,297,4,1.0,0.0,9,1249,1
4.0,0.0,7,2,272,4,2.0,0.0,8,1816,0
4.0,0.0,4,3,148,5,2.0,0.0,6,4802,0
2.0,2.0,4,1,134,3,2.0,1.0,7,4933,1
2.0,0.0,7,3,310,4,2.0,0.0,8,1497,0
0.0,0.0,3,1,166,2,1.0,0.0,7,4375,0
1.0,2.0,3,4,269,2,2.0,1.0,2,4177,0
0.0,2.0,4,5,185,3,1.0,0.0,2,4336,1
4.0,2.0,5,3,245,2,2.0,0.0,8,3231,1
1.0,1.0,3,2,204,3,2.0,1.0,48,2792,1
1.0,2.0,5,1,229,4,2.0,1.0,1,4584,1
4.0,2.0,3,5,150,3,2.0,0.0,4,4442,1
1.0,0.0,6,2,259,4,2.0,1.0,6,1066,1
0.0,2.0,2,1,168,3,1.0,0.0,7,4008,0
4.0,0.0,4,3,132,4,2.0,1.0,10,1767,1
0.0,2.0,3,2,228,3,2.0,0.0,4,4208,0
2.0,2.0,3,5,169,2,1.0,0.0,20,1021,1
0.0,2.0,4,5,240,3,1.0,0.0,9,5794,1
1.0,2.0,4,3,187,4,0.0,0.0,29,3141,1
4.0,2.0,3,1,264,3,1.0,0.0,5,5043,0
0.0,2.0,4,2,180,3,2.0,1.0,6,4417,0
3.0,2.0,3,5,209,3,2.0,1.0,8,5591,0
4.0,1.0,3,3,173,2,1.0,1.0,5,4703,0
2.0,2.0,7,3,272,4,2.0,1.0,2,1754,0
4.0,2.0,3,3,188,4,2.0,1.0,1,4296,1
4.0,2.0,3,3,203,3,0.0,1.0,3,5440,0
0.0,2.0,4,1,185,2,1.0,1.0,44,2910,1
4.0,2.0,5,3,227,5,2.0,0.0,9,4990,0
4.0,1.0,4,3,144,3,1.0,0.0,7,5496,0
3.0,2.0,7,4,309,4,1.0,1.0,7,1880,0
0.0,2.0,4,1,240,3,1.0,1.0,50,2430,1
3.0,0.0,5,4,235,2,2.0,1.0,9,5549,0
3.0,1.0,3,3,117,3,2.0,1.0,56,1618,1
3.0,2.0,3,3,247,2,2.0,1.0,55,3461,1
3.0,2.0,4,1,196,2,1.0,1.0,3,4752,0
4.0,0.0,4,1,226,3,1.0,1.0,42,3077,1
3.0,2.0,4,5,233,5,2.0,0.0,44,2648,1
0.0,2.0,3,4,187,2,2.0,1.0,4,5139,1
2.0,0.0,3,3,134,2,0.0,1.0,1,5646,0
0.0,2.0,3,1,230,2,2.0,1.0,28,3646,1
2.0,1.0,3,5,135,2,2.0,1.0,7,5331,0
0.0,0.0,6,4,260,3,2.0,1.0,9,4730,1
4.0,0.0,3,2,224,3,1.0,1.0,40,2180,1
0.0,2.0,5,4,274,5,1.0,1.0,7,1371,1
4.0,0.0,5,2,161,2,2.0,0.0,59,1859,1
3.0,2.0,4,5,183,2,2.0,0.0,8,4422,0
0.0,2.0,4,1,190,10,1.0,0.0,35,3819,1
1.0,1.0,5,5,257,4,2.0,1.0,10,5180,1
4.0,2.0,4,4,247,3,1.0,1.0,55,2361,1
3.0,0.0,4,5,184,4,2.0,0.0,3,5430,1
3.0,1.0,4,3,271,2,2.0,1.0,22,2595,1
1.0,2.0,6,1,300,4,2.0,0.0,2,1790,1
4.0,2.0,3,1,257,2,2.0,1.0,37,3517,1
2.0,2.0,5,1,219,5,1.0,1.0,8,1419,1
3.0,1.0,5,5,253,6,1.0,0.0,1,1300,0
3.0,2.0,6,5,152,3,2.0,0.0,62,1325,1
4.0,2.0,4,2,255,3,1.0,0.0,8,5865,0
3.0,2.0,3,4,206,3,0.0,1.0,5,4022,0
3.0,2.0,4,2,272,4,1.0,1.0,62,2307,1
4.0,0.0,5,3,238,5,1.0,1.0,1,1871,1
1.0,0.0,3,1,174,6,2.0,0.0,4,4910,1
0.0,2.0,7,3,281,4,1.0,1.0,1,1215,1
1.0,1.0,4,3,137,3,2.0,1.0,46,1299,1
2.0,1.0,4,1,148,3,0.0,0.0,23,1814,1
4.0,2.0,4,2,246,2,1.0,1.0,2,4497,1
4.0,2.0,5,1,229,5,1.0,0.0,10,1040,1
4.0,2.0,3,3,235,3,2.0,0.0,10,4186,0
4.0,2.0,3,5,109,2,0.0,1.0,2,5978,1
0.0,2.0,3,3,166,3,0.0,1.0,6,5089,1
4.0,2.0,3,4,271,2,1.0,1.0,14,2163,1
4.0,2.0,5,3,253,3,1.0,0.0,3,5944,1
2.0,2.0,5,5,172,2,1.0,1.0,5,5791,0
0.0,2.0,3,2,149,3,2.0,0.0,7,4049,1
4.0,0.0,4,4,208,3,1.0,0.0,10,4919,0
4.0,2.0,5,3,197,2,1.0,0.0,48,2481,1
0.0,2.0,4,4,147,5,2.0,0.0,33,1886,1
1.0,2.0,4,4,176,4,0.0,0.0,52,1096,1
4.0,2.0,4,5,163,3,2.0,1.0,1,4049,1
2.0,1.0,3,2,262,2,1.0,0.0,26,2370,1
4.0,0.0,6,5,243,4,1.0,0.0,6,1898,1
2.0,0.0,4,1,273,3,2.0,1.0,5,5055,0
2.0,1.0,4,2,161,3,1.0,0.0,22,1819,1
4.0,0.0,3,5,151,2,1.0,0.0,16,1422,1
0.0,2.0,4,1,253,5,1.0,0.0,1,1235,0
2.0,2.0,5,4,215,3,1.0,0.0,5,5552,1
1.0,2.0,5,3,221,6,2.0,0.0,3,1960,1
2.0,1.0,5,3,236,5,2.0,1.0,10,1630,0
4.0,2.0,5,4,183,2,1.0,0.0,36,3819,1
3.0,2.0,6,3,275,5,1.0,1.0,41,2491,1
4.0,2.0,4,2,257,2,1.0,1.0,7,5325,1
2.0,1.0,3,5,165,2,0.0,0.0,37,1234,1
1.0,2.0,5,2,169,2,2.0,1.0,4,6000,1
2.0,2.0,2,3,219,4,1.0,0.0,9,4086,0
2.0,1.0,5,3,202,2,1.0,0.0,9,5645,1
2.0,2.0,4,5,180,2,2.0,0.0,1,4332,0
4.0,2.0,3,5,233,3,2.0,0.0,7,5787,0
2.0,0.0,4,5,265,2,1.0,1.0,9,5040,0
4.0,2.0,4,2,182,3,2.0,1.0,7,4710,1
0.0,2.0,3,5,253,2,1.0,1.0,8,5476,1
2.0,2.0,4,4,241,3,1.0,0.0,8,5206,1
4.0,2.0,3,4,222,3,1.0,1.0,6,5819,0
1.0,1.0,6,5,275,4,1.0,0.0,6,1872,0
4.0,2.0,6,2,131,5,2.0,0.0,5,1718,1
0.0,2.0,3,3,143,3,2.0,0.0,16,1343,1
1.0,2.0,4,1,200,3,2.0,0.0,5,4120,1
4.0,2.0,3,4,165,2,2.0,0.0,8,4280,1
4.0,1.0,3,3,211,3,0.0,0.0,4,4354,1
3.0,2.0,4,2,190,6,0.0,1.0,5,4139,1
3.0,2.0,3,3,154,2,2.0,0.0,1,5746,1
2.0,0.0,3,5,169,3,1.0,0.0,4,5659,0
4.0,2.0,4,1,233,4,1.0,1.0,2,1809,0
3.0,2.0,5,4,280,4,1.0,1.0,10,5156,0
4.0,2.0,3,3,149,4,2.0,0.0,3,5944,1
1.0,1.0,2,4,140,3,1.0,1.0,32,1819,1
3.0,0.0,5,2,205,3,1.0,0.0,2,4270,0
2.0,2.0,3,3,142,3,1.0,0.0,7,4439,0
0.0,1.0,5,3,257,5,1.0,0.0,7,1451,1
3.0,2.0,4,2,225,2,2.0,1.0,7,5241,1
3.0,0.0,3,3,139,2,2.0,0.0,4,5958,1
4.0,2.0,4,3,259,5,1.0,1.0,6,1867,1
2.0,0.0,4,4,236,3,1.0,1.0,10,4347,1
1.0,0.0,3,1,102,3,2.0,1.0,9,4459,1
4.0,2.0,3,3,268,10,2.0,1.0,2,5626,1
3.0,2.0,5,1,262,3,2.0,0.0,58,3599,1
2.0,0.0,4,2,229,4,2.0,1.0,3,5340,0
0.0,1.0,6,3,247,4,2.0,0.0,9,1011,0
4.0,0.0,3,2,129,3,0.0,1.0,9,4342,1
1.0,2.0,5,3,212,2,1.0,0.0,7,5219,0
1.0,0.0,5,3,191,2,2.0,1.0,7,5783,1
0.0,2.0,3,4,133,2,1.0,0.0,7,4663,0
1.0,2.0,4,5,221,5,1.0,0.0,5,1608,1
1.0,1.0,6,5,141,3,2.0,1.0,8,5031,0
0.0,2.0,2,2,153,3,1.0,0.0,55,1273,1
2.0,2.0,6,4,306,4,1.0,0.0,5,1703,1
4.0,2.0,4,1,191,3,0.0,0.0,6,5335,1
4.0,2.0,5,5,221,5,1.0,1.0,7,1958,1
4.0,0.0,2,5,172,2,1.0,1.0,7,4649,0
0.0,1.0,2,1,151,3,1.0,0.0,5,5982,1
4.0,2.0,2,5,159,3,1.0,1.0,5,4190,0
4.0,2.0,5,2,195,6,1.0,1.0,35,1852,1
0.0,2.0,4,1,256,4,2.0,0.0,3,5324,0
4.0,2.0,4,3,205,3,2.0,0.0,44,2291,1
1.0,2.0,3,3,228,2,2.0,1.0,27,3473,1
2.0,1.0,3,1,194,3,2.0,0.0,4,5383,1
4.0,1.0,4,2,212,3,1.0,0.0,3,4555,0
3.0,0.0,6,5,299,4,1.0,1.0,2,1192,0
4.0,2.0,2,4,169,4,1.0,0.0,3,4968,1
4.0,2.0,3,2,159,3,2.0,0.0,4,1681,1
2.0,2.0,3,3,176,3,1.0,0.0,10,5284,1
3.0,2.0,4,4,145,4,1.0,0.0,35,1210,1
1.0,0.0,3,4,140,3,1.0,1.0,3,5300,0
2.0,2.0,6,5,204,3,2.0,1.0,7,4119,0
0.0,2.0,3,4,234,3,2.0,0.0,37,2111,1
4.0,2.0,3,1,191,3,1.0,0.0,4,3947,1
0.0,2.0,5,5,230,3,1.0,0.0,10,5163,0
3.0,2.0,4,2,262,3,1.0,1.0,2,4015,0
2.0,1.0,3,4,269,2,2.0,1.0,6,5951,0
2.0,2.0,5,4,260,6,2.0,1.0,8,5440,1
0.0,1.0,5,4,144,3,1.0,0.0,59,1178,1
4.0,2.0,6,3,277,4,2.0,1.0,6,1623,1
4.0,2.0,4,1,141,3,2.0,1.0,47,1250,1
3.0,2.0,3,2,146,4,1.0,1.0,13,1790,1
4.0,2.0,3,4,187,3,1.0,0.0,9,4725,1
4.0,2.0,4,5,188,5,1.0,0.0,1,5999,1
4.0,1.0,3,4,273,3,1.0,1.0,3,5163,1
4.0,2.0,4,4,246,3,1.0,0.0,7,4090,0
1.0,2.0,6,4,275,4,1.0,1.0,10,1266,1
0.0,1.0,4,1,166,2,1.0,0.0,6,5737,0
1.0,2.0,2,5,189,5,1.0,1.0,3,5292,0
2.0,2.0,4,3,262,3,1.0,0.0,3,4176,0
4.0,2.0,5,5,214,3,1.0,0.0,31,2033,1
3.0,2.0,4,4,273,2,1.0,1.0,1,5759,1
0.0,1.0,6,5,301,5,2.0,1.0,3,1628,0
4.0,2.0,3,1,269,3,1.0,1.0,61,3542,1
2.0,2.0,5,5,210,4,2.0,1.0,9,5081,1
2.0,2.0,2,5,186,2,2.0,1.0,10,4506,0
1.0,0.0,5,4,149,3,1.0,1.0,51,1645,1
3.0,2.0,7,2,283,5,1.0,0.0,10,1722,1
4.0,2.0,7,3,133,5,1.0,0.0,4,1783,1
1.0,1.0,3,5,159,2,0.0,0.0,9,4099,1
4.0,2.0,5,2,270,4,2.0,1.0,8,1631,1
0.0,0.0,4,2,223,5,2.0,0.0,3,4480,0
2.0,0.0,4,1,190,4,2.0,0.0,5,5570,1
4.0,2.0,5,5,180,4,0.0,1.0,10,1200,1
4.0,1.0,6,4,292,4,1.0,1.0,3,1826,1
4.0,2.0,4,1,149,3,2.0,1.0,54,1178,1
3.0,2.0,3,3,237,5,1.0,1.0,48,2057,1
2.0,0.0,4,5,108,10,2.0,0.0,7,5928,1
0.0,1.0,4,4,253,2,1.0,0.0,6,5892,0
0.0,2.0,5,1,224,5,1.0,1.0,1,1600,0
1.0,2.0,4,5,186,10,1.0,0.0,42,3521,1
4.0,0.0,3,4,190,10,2.0,0.0,32,2064,1
2.0,1.0,3,5,244,2,2.0,1.0,8,5715,1
4.0,2.0,4,5,217,3,1.0,0.0,6,4848,1
1.0,1.0,5,1,168,2,1.0,0.0,10,4240,0
3.0,2.0,4,4,161,4,1.0,0.0,14,1194,1
4.0,2.0,6,1,257,3,2.0,1.0,60,3416,1
3.0,2.0,3,5,190,10,2.0,1.0,26,3244,1
0.0,2.0,3,4,265,8,1.0,1.0,2,3622,1
3.0,2.0,5,3,249,3,2.0,1.0,10,5001,1
3.0,2.0,4,5,260,3,1.0,0.0,14,2071,1
1.0,2.0,5,2,254,3,1.0,0.0,9,5714,1
0.0,2.0,5,3,270,5,2.0,0.0,8,1862,0
2.0,0.0,5,3,154,4,1.0,0.0,3,1066,1
3.0,2.0,4,3,203,3,0.0,1.0,12,3539,1
4.0,2.0,4,2,175,3,2.0,1.0,7,4874,1
1.0,2.0,3,2,179,3,1.0,1.0,4,4102,1
4.0,0.0,2,4,264,3,2.0,0.0,6,4025,1
1.0,2.0,3,2,244,8,1.0,0.0,50,3562,1
0.0,2.0,4,3,228,3,2.0,0.0,1,5408,1
3.0,0.0,4,5,223,3,2.0,1.0,7,5832,1
3.0,2.0,3,5,218,2,1.0,1.0,4,5142,0
2.0,2.0,4,5,160,6,1.0,0.0,4,4684,1
4.0,2.0,3,1,203,10,2.0,0.0,7,5917,1
2.0,2.0,4,3,125,4,2.0,1.0,7,4203,1
4.0,2.0,3,4,242,3,0.0,1.0,54,3011,1
4.0,2.0,4,1,132,2,2.0,1.0,1,5025,1
3.0,1.0,4,3,260,5,1.0,0.0,8,1756,0
3.0,2.0,5,3,210,3,0.0,0.0,4,4819,0
0.0,1.0,3,3,218,4,2.0,0.0,4,1678,1
4.0,1.0,4,1,208,2,1.0,0.0,5,5707,1
2.0,0.0,4,3,219,5,1.0,0.0,8,1702,1
1.0,0.0,6,3,218,3,1.0,1.0,6,4594,0
0.0,1.0,3,5,209,2,1.0,1.0,33,2603,1
2.0,2.0,6,3,266,4,2.0,1.0,8,1983,1
4.0,0.0,3,2,273,3,2.0,0.0,2,4948,0
2.0,2.0,5,2,259,5,1.0,1.0,8,1678,0
4.0,2.0,5,5,263,2,2.0,1.0,8,4350,0
4.0,1.0,4,2,133,3,2.0,0.0,5,5950,0
3.0,1.0,3,4,202,5,0.0,1.0,5,4632,0
2.0,2.0,3,3,241,2,0.0,1.0,2,4836,1
2.0,2.0,3,4,166,3,2.0,0.0,8,4369,1
3.0,2.0,2,3,123,2,2.0,1.0,11,1383,1
0.0,2.0,5,2,264,5,2.0,1.0,4,1318,0
4.0,0.0,4,3,206,4,1.0,1.0,1,4596,1
4.0,0.0,5,4,259,5,1.0,0.0,2,1627,1
3.0,2.0,4,5,235,5,1.0,1.0,6,1460,0
1.0,2.0,3,3,219,3,2.0,0.0,17,3387,1
3.0,2.0,5,4,132,6,1.0,0.0,8,1327,1
2.0,2.0,3,5,181,3,2.0,1.0,22,3575,1
4.0,2.0,4,4,217,5,2.0,0.0,4,1503,0
1.0,1.0,5,5,240,5,2.0,1.0,7,1255,0
4.0,0.0,6,1,255,4,1.0,0.0,2,1385,0
3.0,0.0,3,2,209,5,2.0,0.0,12,3054,1
3.0,2.0,4,3,246,3,1.0,1.0,5,4384,0
3.0,2.0,5,2,208,8,2.0,1.0,5,4751,0
4.0,1.0,4,1,157,7,1.0,0.0,7,4385,0
1.0,2.0,5,4,208,4,2.0,0.0,8,4116,0
4.0,2.0,3,5,242,5,2.0,0.0,61,3688,1
3.0,2.0,3,4,197,3,2.0,0.0,56,3427,1
3.0,2.0,4,1,133,4,1.0,0.0,10,5258,0
0.0,2.0,3,5,159,2,2.0,1.0,6,5804,0
2.0,2.0,2,5,233,3,1.0,1.0,9,4751,1
0.0,2.0,2,1,96,2,0.0,0.0,9,4449,1
3.0,2.0,3,3,237,3,2.0,1.0,57,3761,1
3.0,2.0,6,1,280,4,2.0,1.0,6,1735,1
1.0,2.0,3,3,179,2,1.0,0.0,60,1808,1
3.0,1.0,5,3,141,2,2.0,1.0,4,5257,0
2.0,0.0,4,1,174,3,1.0,0.0,8,5549,0
3.0,2.0,4,1,249,6,2.0,1.0,7,1415,1
4.0,2.0,4,1,208,3,2.0,0.0,8,4890,1
1.0,2.0,4,3,226,2,1.0,0.0,8,4526,0
0.0,2.0,3,4,151,3,2.0,1.0,5,4767,1
1.0,2.0,5,3,117,4,1.0,0.0,3,5078,0
1.0,2.0,3,1,155,2,2.0,0.0,6,1490,1
4.0,1.0,5,1,252,3,0.0,0.0,2,5032,0
3.0,2.0,5,3,170,3,2.0,0.0,4,4446,1
0.0,0.0,4,1,242,2,1.0,1.0,34,3966,1
4.0,2.0,4,1,164,3,1.0,1.0,4,5910,0
3.0,2.0,3,4,201,3,1.0,0.0,6,5722,1
1.0,2.0,5,1,233,3,1.0,0.0,6,5560,0
2.0,2.0,3,2,195,2,0.0,1.0,2,4669,1
2.0,0.0,4,5,176,2,1.0,0.0,1,4155,0
1.0,2.0,4,3,253,5,1.0,0.0,10,1464,0
4.0,2.0,5,4,133,2,2.0,1.0,30,1161,1
2.0,2.0,3,3,182,4,1.0,1.0,7,1869,1
0.0,2.0,4,5,175,2,2.0,1.0,4,4910,1
2.0,2.0,3,4,267,3,0.0,0.0,2,5204,1
1.0,2.0,5,2,268,3,1.0,1.0,19,2526,1
4.0,2.0,4,3,125,3,1.0,0.0,10,5883,0
1.0,2.0,5,3,197,4,1.0,0.0,6,4184,0
3.0,2.0,4,3,246,5,1.0,1.0,5,1395,0
2.0,1.0,5,1,227,5,1.0,1.0,7,1620,1
1.0,2.0,5,4,176,6,2.0,1.0,9,4605,0
1.0,2.0,3,3,148,3,1.0,1.0,1,5700,0
4.0,2.0,3,5,168,4,2.0,1.0,23,1347,1
4.0,0.0,4,5,263,3,2.0,0.0,6,5445,0
4.0,2.0,2,3,264,2,1.0,0.0,63,2896,1
3.0,2.0,3,1,249,2,2.0,0.0,1,5190,1
0.0,0.0,5,5,233,6,2.0,0.0,4,1924,1
4.0,2.0,4,4,231,3,1.0,1.0,9,4305,1
4.0,2.0,2,1,170,3,1.0,1.0,41,1128,1
1.0,2.0,3,5,268,2,2.0,0.0,10,5895,0
4.0,0.0,4,5,206,4,2.0,0.0,1,1593,0
2.0,2.0,4,2,237,3,1.0,0.0,7,4785,0
0.0,2.0,3,2,181,3,1.0,0.0,29,2164,1
2.0,2.0,5,1,255,5,2.0,1.0,9,1156,1
2.0,2.0,5,5,137,2,1.0,1.0,8,5111,1
3.0,2.0,5,1,257,5,2.0,1.0,1,1619,0
4.0,1.0,4,4,150,2,2.0,0.0,1,4711,1
3.0,1.0,5,3,132,3,1.0,1.0,7,4462,1
2.0,1.0,4,3,196,2,2.0,0.0,7,4116,1
2.0,1.0,3,2,168,3,1.0,1.0,15,1862,1
0.0,1.0,6,1,258,4,1.0,1.0,3,1506,0
4.0,2.0,4,2,252,3,2.0,0.0,4,5782,0
0.0,0.0,3,4,170,2,1.0,0.0,2,5664,0
1.0,2.0,5,3,194,3,1.0,1.0,7,5545,0
4.0,2.0,3,2,176,3,1.0,0.0,29,1953,1
3.0,2.0,3,2,275,2,1.0,0.0,5,5393,1
2.0,0.0,4,5,187,5,2.0,1.0,16,3781,1
1.0,0.0,6,3,154,2,0.0,1.0,7,4732,0
0.0,1.0,2,3,211,3,1.0,0.0,8,1172,0
4.0,2.0,4,3,244,3,1.0,1.0,9,5339,0
0.0,2.0,3,2,141,4,1.0,1.0,9,1909,1
3.0,2.0,4,1,152,3,1.0,1.0,10,5974,0
4.0,2.0,4,3,206,3,2.0,0.0,20,2247,1
0.0,2.0,5,2,229,2,2.0,1.0,1,5724,0
4.0,0.0,3,4,201,3,0.0,1.0,7,4887,1
4.0,1.0,4,4,218,6,2.0,1.0,8,5101,1
4.0,2.0,4,5,156,3,1.0,0.0,33,1836,1
4.0,0.0,3,4,157,3,2.0,0.0,6,5611,0
3.0,2.0,5,4,140,4,1.0,1.0,3,4018,0
1.0,0.0,3,1,167,3,1.0,1.0,1,1252,1
3.0,2.0,6,5,292,4,1.0,0.0,10,1969,1
4.0,0.0,3,4,181,3,1.0,1.0,10,5276,1
1.0,0.0,4,5,214,3,0.0,0.0,1,4004,0
2.0,2.0,4,2,139,5,1.0,0.0,52,1977,1
4.0,2.0,5,4,225,2,1.0,1.0,8,4725,0
0.0,2.0,4,3,258,2,1.0,0.0,3,4555,0
0.0,2.0,3,1,235,10,1.0,1.0,7,2991,1
0.0,2.0,5,4,271,3,1.0,1.0,3,5218,1
4.0,2.0,5,1,233,7,2.0,0.0,5,5759,1
2.0,1.0,4,5,189,2,1.0,0.0,15,2457,1
0.0,2.0,5,4,252,5,1.0,1.0,2,1847,1
3.0,2.0,4,5,226,5,2.0,1.0,8,1133,0
2.0,2.0,4,4,272,4,2.0,1.0,4,4363,1
0.0,2.0,5,2,232,5,2.0,0.0,10,1916,0
4.0,0.0,3,3,157,2,2.0,0.0,62,1366,1
3.0,2.0,4,3,246,3,1.0,0.0,5,5118,0
0.0,2.0,6,3,247,4,2.0,1.0,3,1903,0
0.0,2.0,3,1,187,5,1.0,0.0,6,4698,0
3.0,1.0,6,2,257,4,1.0,0.0,5,1565,1
1.0,0.0,3,2,257,2,1.0,0.0,9,5085,1
1.0,2.0,4,3,244,3,2.0,1.0,8,3318,1
0.0,2.0,4,2,202,3,2.0,1.0,7,5821,0
2.0,2.0,4,4,157,2,1.0,0.0,2,1087,1
3.0,2.0,4,3,186,3,1.0,0.0,25,3851,1
1.0,2.0,2,2,160,3,1.0,1.0,48,1691,1
0.0,2.0,4,1,259,3,1.0,1.0,9,5148,1
4.0,1.0,4,4,224,3,2.0,1.0,9,2952,1
2.0,2.0,5,2,209,4,2.0,0.0,12,2933,1
1.0,1.0,5,3,270,5,2.0,1.0,9,1764,1
1.0,0.0,4,3,211,8,2.0,0.0,6,5583,0
4.0,1.0,4,5,184,3,1.0,0.0,64,3812,1
2.0,2.0,3,5,132,2,1.0,1.0,10,4462,1
4.0,1.0,4,5,216,3,2.0,0.0,7,5891,0
0.0,2.0,5,5,253,2,0.0,0.0,3,4851,0
0.0,2.0,5,4,241,3,0.0,1.0,6,4157,0
4.0,2.0,5,5,256,5,1.0,0.0,10,1333,1
4.0,0.0,2,4,233,4,2.0,0.0,4,5408,0
3.0,2.0,5,2,244,5,2.0,0.0,7,5515,0
4.0,2.0,5,1,307,4,1.0,1.0,8,1511,1
2.0,0.0,3,5,138,2,2.0,1.0,1,4881,1
4.0,2.0,5,1,176,3,1.0,1.0,3,5919,0
0.0,0.0,6,1,157,6,1.0,1.0,1,4631,1
1.0,2.0,3,1,198,2,1.0,0.0,8,4940,0
3.0,1.0,3,3,196,3,1.0,1.0,9,4431,0
4.0,2.0,4,3,212,2,1.0,1.0,8,5513,0
4.0,2.0,6,2,172,2,1.0,1.0,41,1006,1
3.0,2.0,4,4,251,5,2.0,0.0,2,1329,1
0.0,2.0,4,4,246,3,2.0,0.0,2,4150,0
3.0,1.0,4,5,180,3,2.0,0.0,1,5088,0
3.0,2.0,4,1,192,4,0.0,1.0,10,4570,1
0.0,0.0,3,4,177,4,2.0,1.0,5,1854,0
1.0,1.0,3,1,220,2,0.0,0.0,40,3773,1
2.0,2.0,3,1,185,2,2.0,0.0,42,2803,1
4.0,1.0,5,5,269,5,2.0,0.0,3,1120,0
4.0,0.0,2,4,183,2,1.0,1.0,5,5335,1
3.0,2.0,2,4,156,3,2.0,0.0,8,5668,1
2.0,2.0,6,4,206,5,2.0,0.0,10,1680,0
4.0,0.0,4,2,241,2,1.0,1.0,17,3844,1
2.0,2.0,4,4,203,2,1.0,0.0,4,4793,0
0.0,2.0,4,1,251,3,1.0,0.0,33,2502,1
2.0,2.0,3,1,212,2,2.0,1.0,7,5022,0
3.0,2.0,3,1,232,3,1.0,1.0,9,2958,1
3.0,2.0,5,1,207,2,0.0,1.0,3,4083,0
2.0,2.0,5,4,187,4,2.0,0.0,1,4147,0
3.0,2.0,7,4,308,5,2.0,0.0,7,1563,1
2.0,0.0,5,2,159,3,1.0,1.0,5,4930,0
4.0,1.0,5,1,268,3,2.0,0.0,5,5663,0
1.0,2.0,4,3,251,3,2.0,1.0,5,4206,0
1.0,1.0,5,2,152,3,0.0,0.0,5,5502,1
3.0,2.0,3,1,201,6,2.0,0.0,3,2497,1
2.0,2.0,4,4,161,3,1.0,1.0,2,5257,0
1.0,2.0,4,2,224,3,2.0,0.0,3,4511,0
4.0,1.0,3,4,159,3,0.0,1.0,4,4756,1
4.0,2.0,5,5,155,3,2.0,0.0,6,4109,1
0.0,2.0,4,5,181,2,2.0,1.0,59,2239,1
3.0,1.0,3,3,199,3,1.0,1.0,7,5258,1
4.0,2.0,3,4,166,4,1.0,1.0,4,5107,0
4.0,2.0,3,2,200,2,2.0,0.0,46,3174,1
4.0,0.0,4,3,163,2,1.0,0.0,12,1092,1
3.0,1.0,4,3,187,6,1.0,0.0,9,5872,0
1.0,2.0,6,3,154,5,2.0,0.0,57,1117,1
3.0,0.0,6,1,154,5,2.0,1.0,19,1842,1
2.0,2.0,3,5,161,2,2.0,1.0,9,4623,0
0.0,2.0,4,4,153,4,1.0,1.0,5,5162,0
0.0,2.0,3,4,242,10,0.0,1.0,5,4127,0
4.0,2.0,3,2,241,3,1.0,1.0,22,3030,1
4.0,0.0,5,3,267,5,1.0,1.0,6,1119,1
3.0,2.0,6,4,244,4,2.0,0.0,1,1179,1
2.0,2.0,4,4,184,8,1.0,1.0,7,5235,1
4.0,2.0,3,3,150,4,2.0,0.0,8,4357,1
0.0,1.0,4,4,162,3,1.0,0.0,8,5394,0
1.0,2.0,4,4,144,2,1.0,1.0,5,4380,1
2.0,2.0,5,2,245,5,1.0,1.0,8,1528,0
0.0,0.0,7,5,289,4,1.0,1.0,10,1385,0
3.0,2.0,4,3,227,3,2.0,1.0,10,5782,1
4.0,2.0,5,1,172,2,0.0,0.0,7,5165,0
2.0,2.0,4,5,233,3,2.0,0.0,2,4501,0
0.0,2.0,2,4,194,2,1.0,0.0,4,4803,1
2.0,2.0,6,3,134,8,0.0,0.0,12,1371,1
3.0,2.0,3,3,114,6,1.0,0.0,26,1825,1
1.0,0.0,5,4,189,5,1.0,1.0,3,3301,1
0.0,2.0,4,2,187,4,2.0,1.0,49,3225,1
2.0,2.0,3,3,262,2,2.0,0.0,10,5032,0
3.0,2.0,4,5,188,3,1.0,1.0,38,3031,1
1.0,2.0,4,5,139,3,2.0,1.0,5,5126,0
0.0,1.0,4,1,245,2,1.0,1.0,5,5324,1
1.0,2.0,4,1,172,2,1.0,1.0,48,1993,1
1.0,1.0,3,4,153,2,2.0,1.0,5,4023,1
4.0,2.0,5,2,230,4,1.0,0.0,4,4782,1
4.0,2.0,3,3,253,3,0.0,1.0,1,4263,1
0.0,2.0,4,5,206,2,2.0,0.0,10,4437,0
0.0,0.0,4,1,233,2,1.0,1.0,7,4403,1
4.0,0.0,5,2,255,2,2.0,1.0,9,5609,0
4.0,1.0,5,2,204,5,1.0,1.0,3,5723,1
1.0,2.0,5,1,235,5,2.0,0.0,6,1059,1
0.0,2.0,2,1,104,7,1.0,1.0,30,1870,1
