loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,__target__
87.0,1.0,1.0,1.0,155.0,959.42,0.45,2.23,429.87,2141.32,0.32,118.96,38.0,15.0,32.0,0,4.0,69.0,78.0,77.0,1.0,True
20.0,4.0,3.0,2.0,48.0,228.23,0.07,14.55,15.69,3319.78,0.08,184.43,16.0,0.0,2.0,0,16.0,11.0,28.0,20.0,7.0,False
42.0,4.0,1.0,4.0,171.0,955.03,0.06,16.75,57.02,15996.73,0.32,888.71,32.0,0.0,8.0,0,16.0,32.0,104.0,67.0,7.0,False
36.0,4.0,4.0,3.0,88.0,431.81,0.07,13.76,31.37,5943.69,0.14,330.2,27.0,2.0,5.0,0,13.0,17.0,52.0,36.0,7.0,False
17.0,1.0,1.0,1.0,71.0,321.17,0.11,9.07,35.42,2911.97,0.11,161.78,11.0,3.0,1.0,0,8.0,15.0,37.0,34.0,1.0,False
20.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,False
13.0,1.0,1.0,1.0,43.0,175.76,0.12,8.44,20.83,1482.98,0.06,82.39,10.0,0.0,1.0,0,9.0,8.0,28.0,15.0,1.0,False
32.0,3.0,1.0,3.0,75.0,378.33,0.15,6.56,57.65,2482.79,0.13,137.93,25.0,0.0,5.0,0,9.0,24.0,40.0,35.0,5.0,False
17.0,5.0,3.0,3.0,51.0,242.5,0.08,13.09,18.52,3174.54,0.08,176.36,12.0,1.0,2.0,0,16.0,11.0,33.0,18.0,9.0,False
40.0,1.0,1.0,1.0,181.0,982.15,0.22,4.62,212.8,4533.02,0.33,251.83,37.0,0.0,1.0,0,4.0,39.0,91.0,90.0,1.0,False
20.0,2.0,1.0,1.0,104.0,549.68,0.1,10.02,54.87,5506.63,0.18,305.92,16.0,0.0,3.0,1,11.0,28.0,53.0,51.0,3.0,False
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0,4.0,4.0,5.0,4.0,1.0,False
4.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,2.0,0.0,0.0,0,5.0,4.0,6.0,4.0,1.0,False
9.0,1.0,1.0,1.0,25.0,97.67,0.21,4.81,20.3,470.05,0.03,26.11,6.0,0.0,1.0,0,7.0,8.0,14.0,11.0,1.0,False
9.0,2.0,1.0,2.0,17.0,62.91,0.21,4.67,13.48,293.57,0.02,16.3,7.0,0.0,0.0,0,7.0,6.0,9.0,8.0,3.0,False
18.0,2.0,1.0,1.0,47.0,215.49,0.09,11.2,19.24,2413.52,0.07,134.08,11.0,0.0,5.0,0,14.0,10.0,31.0,16.0,3.0,False
6.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,3.0,0.0,1.0,0,4.0,5.0,6.0,5.0,1.0,False
80.0,7.0,1.0,3.0,347.0,2082.0,0.04,25.87,80.49,53855.82,0.69,2991.99,64.0,6.0,10.0,0,15.0,49.0,178.0,169.0,13.0,True
112.0,13.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.0,False
11.0,2.0,1.0,2.0,17.0,60.94,0.24,4.2,14.51,255.97,0.02,14.22,7.0,0.0,2.0,0,7.0,5.0,11.0,6.0,3.0,False
7.0,2.0,1.0,1.0,18.0,72.0,0.19,5.14,14.0,370.29,0.02,20.57,4.0,0.0,1.0,0,9.0,7.0,10.0,8.0,3.0,False
6.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0,3.0,1.0,3.0,1.0,1.0,False
10.0,2.0,1.0,2.0,22.0,73.08,0.15,6.75,10.83,493.31,0.02,27.41,7.0,0.0,1.0,0,6.0,4.0,13.0,9.0,3.0,False
10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,False
6.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,3.0,0.0,1.0,0,5.0,4.0,6.0,4.0,1.0,False
110.0,4.0,1.0,4.0,760.0,4748.42,0.03,39.29,120.85,186567.15,1.58,10364.84,89.0,0.0,19.0,0,14.0,62.0,412.0,348.0,7.0,True
14.0,6.0,1.0,6.0,66.0,306.49,0.16,6.22,49.26,1907.08,0.1,105.95,12.0,0.0,0.0,0,7.0,18.0,34.0,32.0,11.0,True
29.0,4.0,1.0,3.0,61.0,259.12,0.1,10.35,25.04,2681.93,0.09,149.0,20.0,4.0,3.0,0,9.0,10.0,38.0,23.0,7.0,False
14.0,2.0,1.0,1.0,22.0,85.95,0.13,7.5,11.46,644.64,0.03,35.81,8.0,1.0,2.0,0,9.0,6.0,12.0,10.0,3.0,False
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0,3.0,1.0,3.0,1.0,1.0,False
46.0,4.0,1.0,4.0,80.0,396.34,0.08,11.92,33.26,4723.0,0.13,262.39,28.0,1.0,14.0,0,13.0,18.0,47.0,33.0,7.0,True
28.0,5.0,4.0,5.0,91.0,470.46,0.08,12.09,38.91,5688.33,0.16,316.02,22.0,1.0,2.0,1,14.0,22.0,53.0,38.0,9.0,False
4.0,1.0,1.0,1.0,9.0,27.0,0.33,3.0,9.0,81.0,0.01,4.5,2.0,0.0,0.0,0,6.0,2.0,7.0,2.0,1.0,False
18.0,2.0,1.0,2.0,88.0,431.81,0.06,15.75,27.42,6800.95,0.14,377.83,10.0,4.0,1.0,0,14.0,16.0,52.0,36.0,3.0,False
60.0,9.0,3.0,4.0,187.0,1085.98,0.03,30.24,35.91,32842.0,0.36,1824.56,37.0,7.0,11.0,3,25.0,31.0,112.0,75.0,17.0,True
45.0,2.0,1.0,1.0,137.0,756.73,0.07,13.55,55.85,10252.44,0.25,569.58,30.0,0.0,11.0,0,14.0,31.0,73.0,54.0,3.0,True
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0,4.0,3.0,4.0,3.0,1.0,False
41.0,6.0,6.0,4.0,124.0,641.07,0.06,17.6,36.42,11282.84,0.21,626.82,35.0,0.0,4.0,0,16.0,20.0,80.0,44.0,11.0,False
34.0,5.0,1.0,5.0,114.0,589.37,0.05,20.58,28.64,12128.64,0.2,673.81,23.0,5.0,4.0,0,17.0,19.0,68.0,46.0,9.0,False
41.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,False
84.0,4.0,1.0,4.0,419.0,2095.0,0.01,70.59,29.68,147882.35,0.7,8215.69,71.0,7.0,4.0,0,15.0,17.0,259.0,160.0,7.0,False
142.0,30.0,24.0,12.0,574.0,3444.0,0.02,63.6,54.15,219038.4,1.15,12168.8,113.0,12.0,13.0,0,24.0,40.0,362.0,212.0,59.0,True
37.0,6.0,1.0,4.0,104.0,524.62,0.04,23.75,22.09,12459.65,0.17,692.2,29.0,0.0,4.0,2,19.0,14.0,69.0,35.0,11.0,False
9.0,1.0,1.0,1.0,15.0,53.77,0.24,4.2,12.8,225.85,0.02,12.55,5.0,0.0,2.0,0,7.0,5.0,9.0,6.0,1.0,False
25.0,9.0,8.0,2.0,101.0,551.4,0.04,22.45,24.56,12380.3,0.18,687.79,14.0,8.0,2.0,1,23.0,21.0,60.0,41.0,17.0,False
38.0,8.0,7.0,4.0,82.0,370.93,0.05,22.1,16.78,8197.6,0.12,455.42,24.0,4.0,4.0,1,13.0,10.0,48.0,34.0,15.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0,3.0,2.0,3.0,2.0,1.0,False
83.0,22.0,9.0,22.0,204.0,1282.22,0.04,27.04,47.41,34674.56,0.43,1926.36,71.0,2.0,7.0,0,31.0,47.0,122.0,82.0,34.0,True
16.0,2.0,1.0,2.0,34.0,146.95,0.2,5.0,29.39,734.73,0.05,40.82,10.0,1.0,2.0,0,8.0,12.0,19.0,15.0,3.0,False
21.0,3.0,1.0,3.0,69.0,345.0,0.11,9.0,38.33,3105.0,0.12,172.5,18.0,0.0,1.0,0,12.0,20.0,39.0,30.0,5.0,False
30.0,7.0,1.0,4.0,125.0,635.93,0.05,22.11,28.77,14057.46,0.21,780.97,27.0,0.0,1.0,0,15.0,19.0,69.0,56.0,13.0,False
17.0,3.0,1.0,2.0,53.0,232.79,0.06,15.44,15.08,3593.74,0.08,199.65,13.0,0.0,2.0,0,13.0,8.0,34.0,19.0,5.0,True
11.0,1.0,1.0,1.0,42.0,168.0,0.18,5.7,29.47,957.6,0.06,53.2,6.0,0.0,1.0,0,6.0,10.0,23.0,19.0,1.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0,3.0,2.0,3.0,2.0,1.0,False
92.0,15.0,5.0,12.0,212.0,1208.49,0.04,27.87,43.37,33676.68,0.4,1870.93,59.0,21.0,10.0,0,22.0,30.0,136.0,76.0,29.0,True
8.0,1.0,1.0,1.0,16.0,55.35,0.44,2.29,24.22,126.52,0.02,7.03,4.0,0.0,2.0,0,4.0,7.0,8.0,8.0,1.0,True
7.0,1.0,1.0,1.0,17.0,60.94,0.5,2.0,30.47,121.89,0.02,6.77,3.0,0.0,2.0,0,4.0,8.0,9.0,8.0,1.0,False
5.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2.0,0.0,1.0,0,5.0,2.0,5.0,2.0,1.0,True
26.0,6.0,6.0,5.0,62.0,294.8,0.07,13.46,21.9,3969.31,0.1,220.52,20.0,3.0,1.0,0,13.0,14.0,33.0,29.0,11.0,False
88.0,20.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.0,False
22.0,2.0,1.0,2.0,41.0,167.59,0.17,5.95,28.17,997.14,0.06,55.4,16.0,0.0,4.0,0,7.0,10.0,24.0,17.0,3.0,False
57.0,12.0,1.0,11.0,153.0,819.71,0.07,15.32,53.5,12559.06,0.27,697.73,44.0,0.0,11.0,0,13.0,28.0,87.0,66.0,23.0,False
105.0,9.0,6.0,4.0,258.0,1581.36,0.03,31.94,49.5,50515.51,0.53,2806.42,76.0,15.0,14.0,0,25.0,45.0,143.0,115.0,17.0,False
8.0,1.0,1.0,1.0,20.0,74.01,0.5,2.0,37.0,148.02,0.02,8.22,6.0,0.0,0.0,0,4.0,9.0,11.0,9.0,1.0,False
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0,3.0,1.0,3.0,1.0,1.0,False
6.0,1.0,1.0,1.0,21.0,79.95,0.36,2.78,28.78,222.1,0.03,12.34,4.0,0.0,0.0,0,5.0,9.0,11.0,10.0,1.0,False
31.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,False
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0,4.0,4.0,5.0,4.0,1.0,False
12.0,2.0,1.0,1.0,19.0,70.31,0.18,5.6,12.56,393.73,0.02,21.87,7.0,0.0,3.0,0,8.0,5.0,12.0,7.0,3.0,True
47.0,8.0,7.0,3.0,128.0,685.77,0.08,13.23,51.83,9074.16,0.23,504.12,42.0,0.0,2.0,0,13.0,28.0,71.0,57.0,15.0,False
73.0,7.0,1.0,7.0,483.0,3127.78,0.04,25.32,123.55,79179.95,1.04,4398.89,54.0,4.0,13.0,0,16.0,73.0,252.0,231.0,13.0,True
17.0,3.0,3.0,1.0,38.0,169.46,0.13,8.0,21.18,1355.67,0.06,75.31,14.0,0.0,3.0,0,11.0,11.0,22.0,16.0,5.0,False
10.0,1.0,1.0,1.0,35.0,136.74,0.15,6.86,19.94,937.65,0.05,52.09,5.0,0.0,2.0,1,8.0,7.0,23.0,12.0,1.0,False
12.0,3.0,3.0,1.0,32.0,138.3,0.15,6.5,21.28,898.96,0.05,49.94,9.0,0.0,1.0,0,10.0,10.0,19.0,13.0,5.0,False
22.0,3.0,1.0,3.0,64.0,317.07,0.1,10.31,30.75,3269.77,0.11,181.65,16.0,0.0,4.0,0,15.0,16.0,42.0,22.0,5.0,False
36.0,5.0,1.0,5.0,62.0,284.27,0.1,10.5,27.07,2984.81,0.09,165.82,29.0,0.0,4.0,0,12.0,12.0,41.0,21.0,6.0,False
14.0,2.0,1.0,2.0,26.0,98.99,0.15,6.67,14.85,659.94,0.03,36.66,10.0,0.0,2.0,0,8.0,6.0,16.0,10.0,3.0,False
17.0,4.0,3.0,2.0,45.0,211.52,0.1,9.92,21.33,2097.57,0.07,116.53,13.0,0.0,2.0,0,14.0,12.0,28.0,17.0,7.0,False
112.0,31.0,1.0,1.0,238.0,1521.37,0.04,27.33,55.66,41584.16,0.51,2310.23,77.0,0.0,31.0,1,48.0,36.0,197.0,41.0,32.0,True
4.0,1.0,1.0,1.0,9.0,25.27,0.38,2.67,9.47,67.38,0.01,3.74,2.0,0.0,0.0,0,4.0,3.0,5.0,4.0,1.0,False
15.0,6.0,5.0,3.0,194.0,1032.45,0.03,30.44,33.92,31429.12,0.34,1746.06,10.0,0.0,2.0,1,23.0,17.0,149.0,45.0,11.0,False
9.0,1.0,1.0,1.0,33.0,134.89,0.13,7.86,17.17,1059.82,0.04,58.88,5.0,0.0,2.0,0,10.0,7.0,22.0,11.0,1.0,False
29.0,9.0,9.0,1.0,61.0,275.94,0.17,5.87,47.03,1618.83,0.09,89.94,27.0,0.0,0.0,0,8.0,15.0,39.0,22.0,17.0,False
44.0,7.0,4.0,5.0,106.0,552.2,0.05,22.17,24.91,12240.48,0.18,680.03,34.0,1.0,7.0,0,19.0,18.0,64.0,42.0,13.0,True
4.0,1.0,1.0,1.0,9.0,28.53,0.29,3.5,8.15,99.85,0.01,5.55,2.0,0.0,0.0,0,7.0,2.0,7.0,2.0,1.0,False
76.0,9.0,1.0,9.0,258.0,1448.6,0.05,19.78,73.22,28658.69,0.48,1592.15,50.0,6.0,17.0,0,12.0,37.0,136.0,122.0,17.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2.0,0.0,0.0,0,4.0,1.0,4.0,1.0,1.0,False
8.0,1.0,1.0,1.0,19.0,74.23,0.19,5.25,14.14,389.71,0.02,21.65,5.0,0.0,1.0,0,9.0,6.0,12.0,7.0,1.0,False
17.0,3.0,1.0,2.0,40.0,172.88,0.09,11.0,15.72,1901.65,0.06,105.65,12.0,0.0,3.0,0,11.0,9.0,22.0,18.0,5.0,False
13.0,2.0,1.0,2.0,47.0,220.92,0.15,6.56,33.66,1449.79,0.07,80.54,11.0,0.0,0.0,0,10.0,16.0,26.0,21.0,3.0,False
34.0,6.0,1.0,6.0,55.0,241.58,0.14,7.13,33.91,1721.24,0.08,95.62,27.0,3.0,2.0,0,9.0,12.0,36.0,19.0,11.0,False
11.0,1.0,1.0,1.0,27.0,102.8,0.22,4.5,22.84,462.59,0.03,25.7,8.0,0.0,1.0,0,6.0,8.0,15.0,12.0,1.0,False
19.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,False
281.0,78.0,3.0,77.0,1698.0,11329.78,0.01,105.84,107.04,1199190.81,3.78,66621.71,243.0,0.0,36.0,0,25.0,77.0,1046.0,652.0,152.0,False
41.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,True
7.0,2.0,1.0,2.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,4.0,0.0,1.0,0,5.0,3.0,6.0,3.0,3.0,False
173.0,45.0,39.0,5.0,679.0,4118.87,0.01,73.51,56.03,302786.31,1.37,16821.46,137.0,15.0,17.0,0,25.0,42.0,432.0,247.0,89.0,False
5.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,1.0,0,3.0,1.0,3.0,1.0,1.0,False
40.0,6.0,5.0,1.0,69.0,338.58,0.06,16.0,21.16,5417.21,0.11,300.96,33.0,1.0,3.0,1,16.0,14.0,41.0,28.0,11.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0,4.0,3.0,4.0,3.0,1.0,False
9.0,2.0,1.0,2.0,24.0,91.38,0.33,3.06,29.91,279.21,0.03,15.51,7.0,0.0,0.0,0,5.0,9.0,13.0,11.0,3.0,False
13.0,2.0,1.0,1.0,20.0,78.14,0.22,4.5,17.36,351.62,0.03,19.53,9.0,0.0,1.0,0,9.0,6.0,14.0,6.0,3.0,False
43.0,5.0,1.0,3.0,172.0,998.87,0.06,16.2,61.66,16181.61,0.33,898.98,36.0,0.0,7.0,0,16.0,40.0,91.0,81.0,9.0,False
16.0,5.0,1.0,3.0,57.0,267.93,0.09,11.57,23.15,3100.28,0.09,172.24,13.0,0.0,1.0,0,12.0,14.0,30.0,27.0,9.0,False
17.0,2.0,1.0,2.0,32.0,133.44,0.14,7.07,18.87,943.59,0.04,52.42,10.0,0.0,5.0,0,11.0,7.0,23.0,9.0,3.0,False
28.0,5.0,1.0,2.0,80.0,413.59,0.1,10.17,40.65,4207.87,0.14,233.77,20.0,0.0,6.0,0,13.0,23.0,44.0,36.0,9.0,False
20.0,3.0,1.0,3.0,36.0,155.59,0.15,6.72,23.15,1045.91,0.05,58.11,14.0,0.0,4.0,0,11.0,9.0,25.0,11.0,5.0,True
52.0,3.0,1.0,3.0,119.0,641.69,0.08,13.0,49.36,8341.92,0.21,463.44,32.0,11.0,7.0,0,14.0,28.0,67.0,52.0,5.0,False
15.0,3.0,1.0,3.0,45.0,194.49,0.1,10.39,18.72,2020.5,0.06,112.25,9.0,3.0,1.0,0,11.0,9.0,28.0,17.0,5.0,False
88.0,14.0,1.0,14.0,364.0,2215.84,0.02,50.45,43.92,111794.23,0.74,6210.79,79.0,0.0,2.0,0,26.0,42.0,201.0,163.0,15.0,True
7.0,2.0,1.0,2.0,12.0,41.51,0.29,3.5,11.86,145.3,0.01,8.07,5.0,0.0,0.0,0,7.0,4.0,8.0,4.0,3.0,False
6.0,2.0,1.0,1.0,21.0,77.71,0.15,6.75,11.51,524.54,0.03,29.14,4.0,0.0,0.0,0,9.0,4.0,15.0,6.0,3.0,False
119.0,37.0,1.0,37.0,595.0,4340.3,0.02,48.85,88.86,212008.39,1.45,11778.24,115.0,2.0,0.0,0,43.0,114.0,336.0,259.0,38.0,False
15.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,False
22.0,4.0,1.0,3.0,49.0,191.44,0.08,12.57,15.23,2406.64,0.06,133.7,15.0,0.0,4.0,0,8.0,7.0,27.0,22.0,7.0,False
48.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,False
14.0,2.0,1.0,2.0,27.0,105.49,0.16,6.29,16.78,663.06,0.04,36.84,6.0,2.0,4.0,0,8.0,7.0,16.0,11.0,3.0,True
12.0,4.0,4.0,3.0,29.0,116.0,0.17,5.79,20.05,671.14,0.04,37.29,10.0,0.0,0.0,0,9.0,7.0,20.0,9.0,7.0,False
34.0,7.0,1.0,3.0,117.0,579.64,0.04,22.5,25.76,13041.92,0.19,724.55,27.0,0.0,5.0,0,15.0,16.0,69.0,48.0,13.0,False
34.0,5.0,1.0,5.0,129.0,681.82,0.05,18.93,36.01,12908.03,0.23,717.11,28.0,1.0,3.0,0,17.0,22.0,80.0,49.0,9.0,False
43.0,3.0,1.0,2.0,67.0,318.58,0.08,12.4,25.69,3950.36,0.11,219.46,20.0,19.0,1.0,0,12.0,15.0,36.0,31.0,5.0,False
153.0,36.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71.0,False
19.0,4.0,4.0,1.0,45.0,191.16,0.08,12.0,15.93,2293.88,0.06,127.44,14.0,0.0,3.0,0,12.0,7.0,31.0,14.0,7.0,False
83.0,11.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.0,True
77.0,13.0,12.0,8.0,326.0,2030.59,0.03,33.25,61.07,67517.28,0.68,3750.96,67.0,3.0,5.0,0,25.0,50.0,193.0,133.0,25.0,False
219.0,40.0,9.0,19.0,545.0,3474.4,0.02,44.61,77.88,155000.02,1.16,8611.11,144.0,46.0,26.0,1,25.0,58.0,338.0,207.0,79.0,True
32.0,1.0,1.0,1.0,86.0,430.0,0.1,10.48,41.05,4504.76,0.14,250.26,29.0,0.0,2.0,1,11.0,21.0,46.0,40.0,1.0,False
87.0,14.0,1.0,11.0,181.0,1069.15,0.05,18.85,56.73,20149.31,0.36,1119.41,64.0,4.0,16.0,1,21.0,39.0,111.0,70.0,26.0,False
52.0,6.0,1.0,6.0,253.0,1500.48,0.05,21.06,71.26,31595.26,0.5,1755.29,45.0,0.0,7.0,0,17.0,44.0,144.0,109.0,11.0,False
14.0,3.0,1.0,2.0,28.0,116.76,0.11,9.43,12.38,1100.86,0.04,61.16,10.0,0.0,2.0,0,11.0,7.0,16.0,12.0,5.0,False
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0,3.0,1.0,3.0,1.0,1.0,False
65.0,10.0,1.0,10.0,315.0,1653.1,0.04,22.5,73.47,37194.69,0.55,2066.37,53.0,3.0,4.0,3,9.0,29.0,170.0,145.0,19.0,False
6.0,3.0,3.0,2.0,15.0,58.6,0.22,4.5,13.02,263.72,0.02,14.65,3.0,0.0,1.0,0,9.0,6.0,9.0,6.0,5.0,False
29.0,4.0,1.0,4.0,93.0,469.13,0.07,14.37,32.65,6740.64,0.16,374.48,25.0,1.0,1.0,0,14.0,19.0,54.0,39.0,7.0,False
308.0,47.0,13.0,26.0,1036.0,7834.48,0.02,54.2,144.54,424664.6,2.61,23592.48,267.0,7.0,23.0,11,35.0,154.0,559.0,477.0,84.0,True
4.0,2.0,1.0,1.0,16.0,62.51,0.25,4.0,15.63,250.04,0.02,13.89,2.0,0.0,0.0,0,8.0,7.0,9.0,7.0,3.0,False
29.0,1.0,1.0,1.0,58.0,262.37,0.29,3.47,75.56,911.0,0.09,50.61,19.0,4.0,4.0,0,5.0,18.0,33.0,25.0,1.0,False
14.0,2.0,1.0,2.0,41.0,160.18,0.22,4.5,35.6,720.82,0.05,40.05,11.0,0.0,1.0,0,5.0,10.0,23.0,18.0,3.0,False
80.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.0,False
8.0,1.0,1.0,1.0,20.0,74.01,0.5,2.0,37.0,148.02,0.02,8.22,6.0,0.0,0.0,0,4.0,9.0,11.0,9.0,1.0,False
6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2.0,0.0,0.0,0,5.0,2.0,5.0,2.0,1.0,False
13.0,2.0,1.0,1.0,30.0,125.1,0.35,2.88,43.37,360.86,0.04,20.05,7.0,0.0,4.0,0,5.0,13.0,15.0,15.0,3.0,True
5.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2.0,0.0,1.0,0,4.0,2.0,4.0,2.0,1.0,False
23.0,3.0,3.0,2.0,59.0,286.62,0.06,16.36,17.52,4690.16,0.1,260.56,18.0,0.0,3.0,0,18.0,11.0,39.0,20.0,5.0,False
26.0,2.0,1.0,1.0,191.0,1002.35,0.04,23.27,43.07,23327.51,0.33,1295.97,21.0,0.0,3.0,0,16.0,22.0,127.0,64.0,3.0,True
6.0,1.0,1.0,1.0,14.0,48.43,0.23,4.38,11.07,211.89,0.02,11.77,3.0,0.0,1.0,0,7.0,4.0,9.0,5.0,1.0,False
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0,4.0,4.0,5.0,4.0,1.0,False
22.0,10.0,7.0,2.0,121.0,605.0,0.04,28.29,21.39,17112.86,0.2,950.71,19.0,0.0,1.0,0,19.0,14.0,84.0,44.0,19.0,True
4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2.0,0.0,0.0,0,4.0,2.0,4.0,2.0,1.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0,4.0,3.0,4.0,3.0,1.0,True
26.0,4.0,4.0,3.0,100.0,539.23,0.07,13.54,39.83,7300.37,0.18,405.58,22.0,0.0,2.0,0,16.0,26.0,56.0,44.0,7.0,False
28.0,7.0,6.0,4.0,113.0,613.17,0.06,17.64,34.76,10816.28,0.2,600.9,21.0,0.0,5.0,0,18.0,25.0,64.0,49.0,13.0,False
24.0,3.0,1.0,3.0,45.0,197.65,0.2,5.0,39.53,988.27,0.07,54.9,18.0,0.0,4.0,0,7.0,14.0,25.0,20.0,5.0,False
46.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,True
24.0,2.0,1.0,2.0,75.0,371.56,0.07,14.4,25.8,5350.53,0.12,297.25,17.0,0.0,5.0,0,16.0,15.0,48.0,27.0,3.0,False
177.0,22.0,8.0,12.0,656.0,4339.25,0.02,61.78,70.23,268090.15,1.45,14893.9,164.0,0.0,11.0,0,29.0,69.0,369.0,294.0,43.0,False
27.0,5.0,5.0,1.0,58.0,265.93,0.05,19.17,13.87,5096.95,0.09,283.16,20.0,0.0,4.0,0,15.0,9.0,35.0,23.0,9.0,True
20.0,2.0,1.0,2.0,57.0,279.69,0.13,7.67,36.48,2144.31,0.09,119.13,14.0,0.0,3.0,0,12.0,18.0,34.0,23.0,3.0,False
46.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.0,False
54.0,5.0,1.0,1.0,50.0,208.5,0.06,17.0,12.26,3544.44,0.07,196.91,21.0,1.0,30.0,0,12.0,6.0,33.0,17.0,9.0,False
4.0,1.0,1.0,1.0,6.0,13.93,0.5,2.0,6.97,27.86,0.0,1.55,2.0,0.0,0.0,0,4.0,1.0,5.0,1.0,1.0,False
5.0,1.0,1.0,1.0,7.0,16.25,0.67,1.5,10.84,24.38,0.01,1.35,3.0,0.0,0.0,0,3.0,2.0,5.0,2.0,1.0,False
