RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,__target__
2633.0,1886.0,18.0,63.0,107.0,17.0,37.0,61.0,18.0,1
1492.0,454.0,18.0,18.0,32.0,47.0,5.0,61.0,51.0,1
6035.0,918.0,48.0,57.0,7.0,85.0,2318.0,57.0,93.0,1
3201.0,3899.0,8.0,45.0,70.0,315.0,1346.0,0.0,6.0,1
1027.0,1652.0,11.0,58.0,5.0,187.0,336.0,32.0,197.0,1
4565.0,692.0,18.0,55.0,206.0,4.0,5.0,61.0,4.0,1
4380.0,1045.0,18.0,18.0,129.0,31.0,2293.0,14.0,35.0,1
5891.0,2091.0,18.0,61.0,49.0,20.0,41.0,3.0,21.0,1
3435.0,3917.0,57.0,48.0,28.0,4.0,5.0,61.0,4.0,1
7269.0,1269.0,18.0,61.0,116.0,117.0,2131.0,1.0,126.0,1
1119.0,411.0,18.0,65.0,219.0,22.0,5.0,61.0,23.0,1
2813.0,2260.0,18.0,61.0,125.0,4.0,1899.0,61.0,4.0,1
3184.0,888.0,18.0,69.0,260.0,40.0,158.0,63.0,44.0,1
3184.0,2139.0,18.0,33.0,82.0,32.0,2279.0,4.0,36.0,1
6001.0,2821.0,83.0,111.0,21.0,37.0,1863.0,16.0,41.0,1
3583.0,3294.0,18.0,33.0,176.0,265.0,780.0,2.0,274.0,1
5906.0,2045.0,18.0,65.0,167.0,47.0,75.0,61.0,51.0,1
2132.0,1896.0,18.0,63.0,28.0,22.0,5.0,61.0,23.0,1
2130.0,3477.0,18.0,19.0,446.0,46.0,1900.0,63.0,50.0,1
5088.0,3397.0,18.0,65.0,46.0,87.0,471.0,61.0,95.0,1
2321.0,3477.0,18.0,19.0,446.0,201.0,2012.0,66.0,211.0,1
2840.0,1194.0,16.0,15.0,5.0,36.0,353.0,56.0,40.0,1
5198.0,448.0,18.0,55.0,174.0,41.0,2327.0,19.0,45.0,0
2290.0,2374.0,18.0,61.0,155.0,11.0,19.0,0.0,11.0,1
5490.0,1628.0,18.0,69.0,42.0,22.0,5.0,61.0,23.0,1
435.0,1997.0,18.0,69.0,197.0,46.0,2141.0,63.0,50.0,1
5362.0,2557.0,18.0,68.0,103.0,83.0,1924.0,16.0,91.0,1
3263.0,1521.0,27.0,28.0,0.0,36.0,492.0,56.0,40.0,0
2633.0,2507.0,18.0,65.0,57.0,22.0,364.0,61.0,23.0,1
5462.0,4162.0,51.0,72.0,127.0,22.0,5.0,61.0,23.0,1
1749.0,3931.0,18.0,68.0,75.0,22.0,5.0,61.0,23.0,1
2554.0,3458.0,18.0,65.0,219.0,22.0,5.0,61.0,23.0,1
2577.0,3921.0,18.0,68.0,301.0,88.0,1037.0,2.0,96.0,1
539.0,107.0,74.0,99.0,61.0,4.0,5.0,61.0,4.0,1
3720.0,3120.0,18.0,68.0,27.0,4.0,5.0,61.0,4.0,1
5362.0,2126.0,51.0,72.0,59.0,33.0,2131.0,1.0,37.0,1
7081.0,3259.0,18.0,63.0,37.0,99.0,1816.0,61.0,107.0,1
5243.0,3691.0,45.0,52.0,129.0,88.0,1400.0,2.0,96.0,1
6701.0,1606.0,104.0,150.0,231.0,22.0,1818.0,61.0,23.0,1
819.0,2440.0,69.0,90.0,303.0,46.0,2141.0,63.0,50.0,1
3184.0,3152.0,18.0,71.0,69.0,112.0,839.0,21.0,121.0,1
6848.0,3406.0,18.0,65.0,219.0,22.0,5.0,61.0,23.0,1
4630.0,1806.0,18.0,61.0,189.0,188.0,826.0,9.0,198.0,1
1705.0,532.0,18.0,65.0,354.0,83.0,485.0,16.0,91.0,1
1484.0,3338.0,18.0,69.0,197.0,4.0,1899.0,61.0,4.0,1
7281.0,411.0,18.0,65.0,219.0,22.0,5.0,61.0,23.0,1
7428.0,2162.0,18.0,65.0,95.0,53.0,456.0,9.0,57.0,1
923.0,4207.0,34.0,40.0,5.0,224.0,463.0,56.0,234.0,1
5493.0,3518.0,18.0,33.0,93.0,4.0,5.0,61.0,4.0,1
2228.0,2684.0,18.0,61.0,155.0,107.0,2026.0,9.0,116.0,1
6098.0,763.0,18.0,61.0,323.0,44.0,423.0,10.0,48.0,1
6898.0,3952.0,18.0,68.0,160.0,88.0,1400.0,2.0,96.0,1
606.0,84.0,79.0,106.0,135.0,4.0,5.0,61.0,4.0,1
5816.0,3633.0,18.0,63.0,28.0,22.0,1899.0,61.0,23.0,1
5077.0,305.0,18.0,33.0,279.0,4.0,5.0,61.0,4.0,1
3291.0,3558.0,18.0,71.0,161.0,17.0,37.0,61.0,18.0,1
4790.0,3277.0,18.0,63.0,243.0,4.0,5.0,61.0,4.0,1
1365.0,1243.0,18.0,63.0,56.0,56.0,855.0,8.0,60.0,1
1424.0,90.0,18.0,18.0,32.0,22.0,5.0,61.0,23.0,1
4330.0,613.0,67.0,87.0,122.0,337.0,631.0,62.0,71.0,1
2757.0,2418.0,11.0,58.0,6.0,0.0,1.0,56.0,0.0,1
4472.0,846.0,18.0,65.0,250.0,22.0,5.0,61.0,23.0,1
7081.0,3259.0,18.0,63.0,37.0,47.0,5.0,61.0,51.0,1
1152.0,191.0,14.0,12.0,0.0,1.0,6.0,0.0,1.0,1
616.0,1524.0,18.0,61.0,16.0,22.0,5.0,61.0,23.0,1
2228.0,2277.0,50.0,60.0,154.0,103.0,943.0,9.0,111.0,1
2729.0,411.0,18.0,65.0,219.0,22.0,5.0,61.0,23.0,1
260.0,3469.0,7.0,5.0,4.0,36.0,1630.0,56.0,40.0,1
2274.0,3671.0,18.0,55.0,324.0,28.0,597.0,10.0,29.0,0
1705.0,2481.0,18.0,65.0,295.0,92.0,2209.0,9.0,100.0,1
3753.0,2476.0,83.0,111.0,76.0,20.0,40.0,3.0,21.0,1
3184.0,1195.0,18.0,65.0,296.0,47.0,226.0,61.0,51.0,1
954.0,1442.0,18.0,55.0,39.0,4.0,1899.0,61.0,4.0,1
3291.0,3308.0,127.0,31.0,214.0,133.0,1937.0,58.0,142.0,1
6482.0,2231.0,18.0,55.0,173.0,22.0,5.0,61.0,23.0,1
812.0,1329.0,18.0,69.0,438.0,123.0,83.0,23.0,132.0,1
2511.0,2528.0,18.0,63.0,37.0,22.0,5.0,61.0,23.0,1
3291.0,3979.0,18.0,33.0,201.0,258.0,853.0,5.0,267.0,1
1898.0,1731.0,45.0,52.0,80.0,4.0,2065.0,61.0,4.0,1
5090.0,2058.0,18.0,18.0,32.0,46.0,543.0,63.0,50.0,1
1482.0,1194.0,16.0,15.0,5.0,36.0,353.0,56.0,40.0,1
4766.0,3826.0,18.0,61.0,125.0,235.0,2256.0,65.0,245.0,1
228.0,2749.0,18.0,71.0,78.0,22.0,5.0,61.0,23.0,1
1298.0,1718.0,18.0,65.0,113.0,103.0,2262.0,9.0,111.0,1
3577.0,3598.0,18.0,55.0,39.0,4.0,1899.0,61.0,4.0,1
4724.0,2376.0,126.0,16.0,2.0,1.0,10.0,0.0,1.0,1
2161.0,3276.0,12.0,10.0,91.0,85.0,2318.0,57.0,93.0,1
4071.0,3956.0,72.0,94.0,115.0,22.0,5.0,61.0,23.0,1
2348.0,2180.0,18.0,63.0,56.0,55.0,230.0,8.0,59.0,1
1016.0,4005.0,10.0,8.0,1.0,1.0,6.0,0.0,1.0,1
4565.0,3729.0,18.0,61.0,219.0,22.0,5.0,61.0,23.0,1
465.0,3182.0,18.0,65.0,397.0,22.0,5.0,61.0,23.0,1
4298.0,2935.0,18.0,63.0,37.0,163.0,279.0,34.0,172.0,1
6000.0,2824.0,50.0,60.0,426.0,143.0,2048.0,27.0,153.0,1
3396.0,2823.0,83.0,111.0,194.0,146.0,1676.0,9.0,156.0,1
4792.0,3754.0,18.0,55.0,158.0,22.0,52.0,61.0,23.0,1
2155.0,789.0,2.0,1.0,1.0,12.0,323.0,1.0,12.0,1
1130.0,3399.0,18.0,61.0,189.0,188.0,1237.0,9.0,198.0,0
4566.0,3000.0,18.0,69.0,197.0,4.0,5.0,61.0,4.0,1
4051.0,1125.0,18.0,68.0,86.0,47.0,75.0,61.0,51.0,0
580.0,1211.0,75.0,100.0,48.0,68.0,1115.0,26.0,75.0,1
4565.0,3277.0,18.0,63.0,243.0,4.0,5.0,61.0,4.0,1
2633.0,3050.0,111.0,159.0,197.0,4.0,5.0,61.0,4.0,1
1003.0,944.0,48.0,57.0,73.0,61.0,817.0,62.0,67.0,1
4681.0,748.0,18.0,55.0,172.0,157.0,160.0,25.0,166.0,1
6724.0,3726.0,18.0,65.0,219.0,47.0,5.0,61.0,51.0,1
6577.0,2505.0,127.0,31.0,86.0,44.0,423.0,10.0,48.0,1
1365.0,220.0,6.0,4.0,56.0,129.0,1616.0,8.0,138.0,1
2090.0,1350.0,18.0,61.0,165.0,119.0,2336.0,8.0,128.0,1
7178.0,434.0,18.0,33.0,93.0,4.0,5.0,61.0,4.0,1
4792.0,1670.0,74.0,99.0,445.0,4.0,5.0,61.0,4.0,1
3151.0,3970.0,11.0,58.0,6.0,1.0,6.0,0.0,1.0,1
1518.0,1347.0,18.0,65.0,286.0,40.0,158.0,63.0,44.0,1
4765.0,3492.0,18.0,19.0,446.0,210.0,1965.0,66.0,220.0,1
5362.0,357.0,51.0,62.0,27.0,153.0,2246.0,4.0,61.0,1
530.0,2440.0,69.0,90.0,303.0,46.0,2141.0,63.0,50.0,1
4461.0,4025.0,18.0,33.0,101.0,4.0,5.0,61.0,4.0,1
6726.0,3408.0,18.0,61.0,380.0,22.0,5.0,61.0,23.0,1
2272.0,1932.0,67.0,97.0,149.0,246.0,989.0,30.0,256.0,1
3166.0,2596.0,30.0,35.0,0.0,0.0,30.0,56.0,0.0,0
1759.0,1812.0,63.0,83.0,2.0,1.0,6.0,0.0,1.0,1
1294.0,2525.0,18.0,65.0,145.0,27.0,2236.0,9.0,28.0,1
3119.0,3112.0,123.0,46.0,0.0,315.0,90.0,0.0,6.0,1
7360.0,3534.0,18.0,61.0,88.0,22.0,5.0,61.0,23.0,1
3184.0,2978.0,18.0,69.0,197.0,22.0,5.0,61.0,23.0,1
1761.0,2233.0,18.0,61.0,57.0,88.0,1400.0,2.0,96.0,1
3705.0,2953.0,18.0,33.0,93.0,38.0,322.0,17.0,42.0,1
4565.0,2495.0,18.0,61.0,236.0,4.0,5.0,61.0,4.0,1
3204.0,3414.0,35.0,41.0,6.0,1.0,6.0,0.0,1.0,1
6213.0,852.0,18.0,71.0,78.0,22.0,5.0,61.0,23.0,1
3291.0,3518.0,18.0,33.0,93.0,22.0,5.0,61.0,23.0,0
1755.0,1001.0,15.0,14.0,13.0,9.0,29.0,60.0,9.0,1
1028.0,2418.0,11.0,58.0,6.0,36.0,2151.0,56.0,40.0,1
819.0,1931.0,58.0,76.0,13.0,9.0,17.0,60.0,9.0,1
7432.0,3831.0,18.0,61.0,219.0,22.0,1899.0,61.0,23.0,1
1474.0,1436.0,102.0,142.0,73.0,6.0,1090.0,62.0,5.0,1
2717.0,4164.0,18.0,61.0,303.0,40.0,2141.0,63.0,44.0,1
1091.0,1588.0,18.0,63.0,305.0,33.0,2131.0,1.0,37.0,1
4292.0,1582.0,18.0,61.0,38.0,164.0,2235.0,8.0,173.0,1
1600.0,2975.0,18.0,61.0,57.0,4.0,5.0,61.0,4.0,1
7431.0,2807.0,69.0,90.0,350.0,57.0,2297.0,9.0,62.0,1
2290.0,2444.0,18.0,61.0,179.0,13.0,1772.0,58.0,13.0,1
7186.0,461.0,18.0,18.0,96.0,54.0,78.0,17.0,58.0,1
6035.0,178.0,40.0,47.0,335.0,13.0,28.0,58.0,13.0,1
5558.0,1562.0,18.0,69.0,203.0,44.0,708.0,10.0,48.0,1
7025.0,2801.0,95.0,136.0,256.0,32.0,1932.0,4.0,36.0,1
5014.0,1975.0,40.0,47.0,19.0,217.0,1674.0,62.0,227.0,1
4052.0,1972.0,18.0,69.0,162.0,22.0,5.0,61.0,23.0,1
2080.0,3867.0,18.0,69.0,353.0,4.0,5.0,61.0,4.0,1
3753.0,3557.0,18.0,18.0,346.0,269.0,1048.0,12.0,32.0,1
1342.0,2938.0,4.0,39.0,0.0,36.0,2197.0,56.0,40.0,1
5416.0,3754.0,18.0,55.0,158.0,22.0,52.0,61.0,23.0,1
4252.0,1783.0,127.0,31.0,142.0,163.0,279.0,34.0,172.0,1
3223.0,2246.0,18.0,63.0,198.0,4.0,1899.0,61.0,4.0,1
7281.0,3729.0,18.0,61.0,219.0,22.0,5.0,61.0,23.0,1
6652.0,477.0,45.0,52.0,106.0,56.0,2336.0,8.0,60.0,1
836.0,3871.0,18.0,69.0,353.0,235.0,2356.0,65.0,245.0,1
563.0,1786.0,95.0,133.0,394.0,317.0,2303.0,52.0,326.0,1
5493.0,2826.0,50.0,60.0,76.0,20.0,40.0,3.0,21.0,1
5170.0,3947.0,18.0,33.0,35.0,273.0,131.0,29.0,281.0,1
2634.0,4039.0,18.0,63.0,28.0,22.0,52.0,61.0,23.0,1
3165.0,4100.0,34.0,40.0,5.0,315.0,66.0,0.0,6.0,1
591.0,3031.0,18.0,104.0,132.0,6.0,77.0,62.0,5.0,1
1330.0,747.0,18.0,55.0,120.0,65.0,160.0,25.0,72.0,1
55.0,3409.0,18.0,18.0,104.0,11.0,829.0,0.0,11.0,1
1518.0,2428.0,105.0,153.0,13.0,9.0,17.0,60.0,9.0,1
6047.0,783.0,18.0,61.0,165.0,87.0,1816.0,61.0,95.0,1
2228.0,2829.0,69.0,90.0,333.0,92.0,2262.0,9.0,100.0,1
5362.0,1512.0,18.0,68.0,127.0,4.0,5.0,61.0,4.0,1
5154.0,1261.0,63.0,83.0,0.0,68.0,786.0,26.0,75.0,1
5664.0,3896.0,67.0,97.0,7.0,337.0,1162.0,62.0,71.0,1
1925.0,2174.0,18.0,68.0,148.0,4.0,5.0,61.0,4.0,1
1704.0,2539.0,79.0,106.0,135.0,47.0,75.0,61.0,51.0,1
1551.0,4009.0,7.0,5.0,1.0,36.0,2151.0,56.0,40.0,1
4565.0,2058.0,18.0,18.0,32.0,40.0,1872.0,63.0,44.0,1
4625.0,2245.0,18.0,55.0,39.0,4.0,5.0,61.0,4.0,1
3767.0,2475.0,18.0,65.0,145.0,103.0,2262.0,9.0,111.0,1
1705.0,336.0,39.0,98.0,119.0,124.0,442.0,9.0,133.0,1
1657.0,2616.0,30.0,35.0,0.0,0.0,207.0,56.0,0.0,1
3355.0,2035.0,18.0,69.0,197.0,47.0,1871.0,61.0,51.0,1
4786.0,2260.0,18.0,61.0,125.0,47.0,224.0,61.0,51.0,1
1646.0,2459.0,58.0,76.0,7.0,331.0,465.0,62.0,64.0,1
1192.0,2764.0,18.0,61.0,49.0,340.0,743.0,4.0,24.0,1
1057.0,806.0,18.0,65.0,113.0,52.0,1254.0,9.0,56.0,1
4053.0,3783.0,18.0,55.0,39.0,22.0,1899.0,61.0,23.0,1
5664.0,941.0,48.0,57.0,73.0,61.0,817.0,62.0,67.0,1
3184.0,2820.0,69.0,90.0,177.0,60.0,1556.0,3.0,66.0,1
6853.0,415.0,18.0,65.0,219.0,120.0,179.0,61.0,129.0,1
1520.0,1407.0,18.0,61.0,283.0,92.0,571.0,9.0,100.0,1
1518.0,3342.0,18.0,33.0,100.0,32.0,2344.0,4.0,36.0,1
1294.0,1298.0,18.0,65.0,145.0,53.0,737.0,9.0,57.0,1
1826.0,3469.0,7.0,5.0,4.0,36.0,1630.0,56.0,40.0,1
2139.0,2055.0,15.0,14.0,7.0,18.0,2230.0,62.0,19.0,1
3184.0,79.0,18.0,55.0,329.0,153.0,2246.0,4.0,61.0,1
1406.0,767.0,126.0,16.0,2.0,0.0,35.0,56.0,0.0,1
3161.0,3550.0,127.0,31.0,20.0,4.0,5.0,61.0,4.0,1
4117.0,3739.0,126.0,16.0,276.0,40.0,1774.0,63.0,44.0,1
2633.0,3798.0,18.0,63.0,198.0,4.0,5.0,61.0,4.0,1
6052.0,663.0,18.0,61.0,165.0,119.0,2336.0,8.0,128.0,1
1066.0,1237.0,43.0,50.0,2.0,14.0,31.0,0.0,14.0,1
1932.0,3758.0,18.0,61.0,88.0,4.0,5.0,61.0,4.0,1
921.0,1098.0,18.0,63.0,29.0,196.0,2027.0,17.0,206.0,1
2633.0,647.0,18.0,63.0,28.0,40.0,158.0,63.0,44.0,1
2012.0,4183.0,6.0,32.0,192.0,157.0,859.0,25.0,166.0,1
5172.0,3263.0,25.0,26.0,1.0,36.0,1554.0,56.0,40.0,1
1055.0,2262.0,18.0,63.0,35.0,127.0,597.0,10.0,136.0,1
3184.0,1282.0,18.0,18.0,215.0,340.0,2279.0,4.0,24.0,1
2602.0,1432.0,15.0,14.0,7.0,337.0,1479.0,62.0,71.0,1
3925.0,1921.0,18.0,65.0,250.0,22.0,5.0,61.0,23.0,1
3184.0,1838.0,18.0,61.0,406.0,57.0,2297.0,9.0,62.0,1
5416.0,1031.0,18.0,55.0,39.0,22.0,5.0,61.0,23.0,1
1989.0,2857.0,75.0,100.0,38.0,26.0,2235.0,8.0,27.0,1
2207.0,1219.0,45.0,119.0,0.0,68.0,786.0,26.0,75.0,1
563.0,514.0,3.0,48.0,7.0,12.0,24.0,1.0,12.0,1
2609.0,2430.0,2.0,144.0,64.0,11.0,2330.0,0.0,11.0,1
3814.0,3352.0,16.0,15.0,10.0,36.0,63.0,56.0,40.0,1
2634.0,4084.0,18.0,63.0,191.0,120.0,497.0,61.0,129.0,1
3260.0,2584.0,11.0,9.0,6.0,0.0,1.0,56.0,0.0,1
488.0,1114.0,4.0,39.0,0.0,0.0,0.0,56.0,0.0,1
4750.0,2446.0,8.0,113.0,39.0,22.0,5.0,61.0,23.0,1
1056.0,3328.0,18.0,69.0,260.0,47.0,5.0,61.0,51.0,1
694.0,3154.0,18.0,71.0,412.0,120.0,497.0,61.0,129.0,1
3184.0,860.0,18.0,61.0,74.0,78.0,1471.0,19.0,85.0,1
495.0,1106.0,18.0,61.0,323.0,46.0,2141.0,63.0,50.0,1
1055.0,618.0,18.0,61.0,110.0,22.0,5.0,61.0,23.0,1
641.0,1791.0,18.0,61.0,189.0,23.0,46.0,6.0,25.0,1
6628.0,804.0,18.0,55.0,204.0,164.0,2091.0,8.0,173.0,1
5416.0,3831.0,18.0,61.0,219.0,47.0,1154.0,61.0,51.0,1
3456.0,896.0,6.0,4.0,234.0,235.0,2256.0,65.0,245.0,1
490.0,3535.0,32.0,37.0,5.0,12.0,1791.0,1.0,12.0,1
5362.0,3601.0,51.0,62.0,20.0,47.0,5.0,61.0,51.0,1
5858.0,2242.0,60.0,80.0,448.0,27.0,1072.0,9.0,28.0,1
1300.0,656.0,18.0,61.0,323.0,22.0,1899.0,61.0,23.0,1
3302.0,3080.0,127.0,31.0,86.0,21.0,1400.0,2.0,22.0,1
6593.0,608.0,18.0,68.0,367.0,108.0,2285.0,34.0,117.0,1
7472.0,280.0,18.0,63.0,305.0,83.0,976.0,16.0,91.0,1
3766.0,1241.0,18.0,71.0,78.0,4.0,5.0,61.0,4.0,1
4502.0,2649.0,18.0,71.0,161.0,17.0,37.0,61.0,18.0,1
6423.0,2733.0,62.0,122.0,75.0,161.0,1728.0,28.0,170.0,1
1462.0,763.0,18.0,61.0,323.0,4.0,5.0,61.0,4.0,1
5362.0,3120.0,51.0,62.0,27.0,21.0,1400.0,2.0,22.0,1
5828.0,3572.0,18.0,63.0,54.0,242.0,588.0,10.0,252.0,1
4563.0,452.0,18.0,68.0,86.0,235.0,2256.0,65.0,245.0,1
231.0,1783.0,127.0,31.0,142.0,174.0,279.0,34.0,183.0,1
702.0,3152.0,18.0,71.0,95.0,112.0,839.0,21.0,121.0,1
4418.0,850.0,18.0,71.0,118.0,340.0,2311.0,4.0,24.0,1
3869.0,335.0,18.0,71.0,308.0,156.0,1836.0,27.0,165.0,1
1387.0,2216.0,18.0,18.0,48.0,68.0,433.0,26.0,75.0,1
1518.0,1494.0,18.0,61.0,255.0,4.0,5.0,61.0,4.0,1
5503.0,1466.0,18.0,65.0,250.0,22.0,5.0,61.0,23.0,1
4565.0,3221.0,4.0,2.0,0.0,0.0,0.0,56.0,0.0,1
488.0,3858.0,8.0,45.0,6.0,36.0,2151.0,56.0,40.0,1
4827.0,3691.0,18.0,18.0,129.0,19.0,37.0,61.0,20.0,1
4565.0,1759.0,18.0,65.0,261.0,22.0,5.0,61.0,23.0,1
5362.0,2131.0,18.0,68.0,345.0,120.0,497.0,61.0,129.0,1
754.0,2227.0,18.0,65.0,80.0,22.0,5.0,61.0,23.0,0
4306.0,2241.0,18.0,63.0,37.0,22.0,1842.0,61.0,23.0,0
5984.0,3868.0,18.0,63.0,54.0,261.0,1457.0,60.0,270.0,1
4565.0,1791.0,18.0,61.0,189.0,184.0,1216.0,6.0,194.0,1
2472.0,2452.0,18.0,55.0,152.0,178.0,1049.0,23.0,188.0,1
4342.0,3894.0,18.0,33.0,205.0,23.0,471.0,6.0,25.0,1
5416.0,81.0,18.0,61.0,88.0,4.0,1899.0,61.0,4.0,1
3834.0,1545.0,18.0,68.0,309.0,4.0,5.0,61.0,4.0,0
5399.0,763.0,18.0,61.0,323.0,4.0,5.0,61.0,4.0,1
6380.0,1407.0,18.0,61.0,283.0,53.0,456.0,9.0,57.0,1
503.0,2163.0,74.0,99.0,57.0,46.0,2141.0,63.0,50.0,0
3627.0,2271.0,18.0,65.0,167.0,4.0,5.0,61.0,4.0,1
6896.0,3378.0,18.0,71.0,78.0,40.0,2141.0,63.0,44.0,1
5191.0,2226.0,18.0,55.0,174.0,86.0,698.0,4.0,94.0,1
4897.0,622.0,18.0,33.0,148.0,22.0,52.0,61.0,23.0,1
5503.0,762.0,69.0,90.0,167.0,83.0,1894.0,16.0,91.0,1
2558.0,1452.0,18.0,61.0,426.0,257.0,2073.0,25.0,266.0,1
1163.0,4089.0,18.0,65.0,76.0,58.0,81.0,18.0,63.0,1
631.0,559.0,48.0,110.0,7.0,217.0,631.0,62.0,227.0,1
6006.0,2324.0,58.0,76.0,7.0,6.0,585.0,62.0,5.0,1
3489.0,1025.0,79.0,106.0,135.0,47.0,1828.0,61.0,51.0,1
4565.0,3750.0,18.0,61.0,125.0,4.0,1899.0,61.0,4.0,1
680.0,2246.0,18.0,63.0,198.0,4.0,1899.0,61.0,4.0,1
5362.0,855.0,127.0,31.0,20.0,19.0,1136.0,61.0,20.0,1
1033.0,4202.0,31.0,36.0,1.0,36.0,2151.0,56.0,40.0,0
6680.0,3894.0,18.0,33.0,205.0,22.0,52.0,61.0,23.0,1
2228.0,2870.0,18.0,61.0,94.0,103.0,1159.0,9.0,111.0,1
3112.0,1108.0,4.0,2.0,0.0,0.0,0.0,56.0,0.0,1
5319.0,882.0,18.0,55.0,212.0,184.0,471.0,6.0,194.0,1
4892.0,113.0,30.0,35.0,0.0,0.0,159.0,56.0,0.0,1
4547.0,2029.0,58.0,76.0,73.0,61.0,585.0,62.0,67.0,1
2058.0,434.0,18.0,33.0,115.0,22.0,2192.0,61.0,23.0,0
3435.0,3917.0,57.0,48.0,28.0,22.0,5.0,61.0,23.0,1
5034.0,3378.0,18.0,71.0,78.0,22.0,5.0,61.0,23.0,1
7215.0,3943.0,127.0,31.0,86.0,4.0,5.0,61.0,4.0,1
1003.0,1907.0,48.0,57.0,73.0,61.0,77.0,62.0,67.0,1
1089.0,2655.0,18.0,65.0,360.0,56.0,374.0,8.0,60.0,1
1518.0,2813.0,18.0,65.0,145.0,75.0,737.0,9.0,82.0,1
6001.0,2890.0,18.0,61.0,69.0,53.0,1961.0,9.0,57.0,1
1411.0,465.0,18.0,61.0,303.0,28.0,1183.0,10.0,29.0,1
3056.0,3170.0,18.0,65.0,31.0,46.0,2141.0,63.0,50.0,1
4539.0,1896.0,18.0,63.0,28.0,22.0,5.0,61.0,23.0,1
2354.0,377.0,6.0,32.0,149.0,246.0,1488.0,30.0,256.0,1
531.0,4144.0,31.0,36.0,4.0,1.0,6.0,0.0,1.0,1
1192.0,448.0,18.0,55.0,174.0,41.0,237.0,19.0,45.0,1
2633.0,1462.0,18.0,63.0,28.0,40.0,2311.0,63.0,44.0,1
3367.0,153.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,1
376.0,1341.0,18.0,33.0,148.0,22.0,5.0,61.0,23.0,1
1203.0,3977.0,18.0,61.0,88.0,22.0,5.0,61.0,23.0,1
2677.0,1567.0,95.0,133.0,217.0,37.0,2308.0,16.0,41.0,1
6869.0,2639.0,18.0,33.0,82.0,21.0,1400.0,2.0,22.0,1
7430.0,2694.0,18.0,65.0,105.0,57.0,2161.0,9.0,62.0,1
8.0,466.0,18.0,61.0,231.0,40.0,158.0,63.0,44.0,1
563.0,1631.0,50.0,60.0,26.0,103.0,2076.0,9.0,111.0,1
4069.0,2039.0,18.0,55.0,370.0,44.0,1856.0,10.0,48.0,1
4786.0,3948.0,69.0,90.0,303.0,4.0,5.0,61.0,4.0,1
2237.0,2368.0,74.0,99.0,212.0,4.0,5.0,61.0,4.0,1
2915.0,2214.0,40.0,47.0,18.0,13.0,28.0,58.0,13.0,1
5074.0,2384.0,32.0,37.0,6.0,1.0,6.0,0.0,1.0,1
334.0,116.0,18.0,61.0,124.0,47.0,1031.0,61.0,51.0,1
2385.0,3238.0,12.0,13.0,6.0,36.0,380.0,56.0,40.0,1
4565.0,3579.0,45.0,52.0,291.0,4.0,5.0,61.0,4.0,1
1347.0,1154.0,54.0,70.0,35.0,11.0,213.0,0.0,11.0,1
1633.0,640.0,18.0,33.0,215.0,105.0,2324.0,9.0,113.0,1
5217.0,1450.0,18.0,18.0,266.0,22.0,5.0,61.0,23.0,0
6329.0,663.0,18.0,61.0,165.0,164.0,2091.0,8.0,173.0,1
1691.0,3340.0,18.0,69.0,260.0,4.0,5.0,61.0,4.0,1
488.0,2569.0,21.0,118.0,6.0,0.0,1.0,56.0,0.0,1
488.0,426.0,27.0,28.0,10.0,0.0,2.0,56.0,0.0,1
6000.0,3002.0,18.0,61.0,57.0,4.0,5.0,61.0,4.0,1
55.0,1264.0,18.0,63.0,48.0,68.0,708.0,26.0,75.0,1
4792.0,479.0,18.0,18.0,129.0,17.0,405.0,61.0,18.0,1
485.0,1300.0,18.0,69.0,209.0,123.0,83.0,23.0,132.0,0
1286.0,3534.0,18.0,61.0,88.0,47.0,1722.0,61.0,51.0,1
911.0,3276.0,12.0,10.0,91.0,70.0,323.0,57.0,77.0,1
7511.0,1757.0,18.0,69.0,52.0,22.0,5.0,61.0,23.0,1
3292.0,945.0,78.0,105.0,7.0,6.0,616.0,62.0,5.0,1
6340.0,2193.0,6.0,4.0,104.0,71.0,2256.0,65.0,78.0,1
3743.0,1583.0,50.0,60.0,221.0,26.0,2091.0,8.0,27.0,0
4565.0,2038.0,18.0,68.0,279.0,4.0,5.0,61.0,4.0,1
819.0,539.0,18.0,33.0,271.0,11.0,19.0,0.0,11.0,1
5107.0,1084.0,18.0,19.0,221.0,123.0,502.0,23.0,132.0,1
1449.0,764.0,18.0,61.0,125.0,22.0,5.0,61.0,23.0,1
931.0,54.0,18.0,63.0,35.0,28.0,281.0,10.0,29.0,1
5735.0,1710.0,18.0,63.0,187.0,132.0,1139.0,15.0,141.0,1
133.0,3785.0,18.0,61.0,126.0,4.0,5.0,61.0,4.0,1
4813.0,3772.0,70.0,92.0,1.0,1.0,6.0,0.0,1.0,1
2532.0,3459.0,18.0,65.0,168.0,22.0,1899.0,61.0,23.0,1
974.0,1324.0,18.0,55.0,212.0,32.0,2344.0,4.0,36.0,1
1601.0,1324.0,18.0,55.0,212.0,32.0,2344.0,4.0,36.0,1
3540.0,2781.0,60.0,80.0,448.0,138.0,626.0,9.0,148.0,1
812.0,621.0,95.0,133.0,317.0,119.0,2305.0,8.0,128.0,1
